Condition,Rating,Review
Migraine Prevention,7.0,"""I've been taking this 100g for about 4months now; completely made a difference to my life I no longer have worry of waking up or been at work with migraines. I've had maybe a couple bad headaches but a migraine maybe once since taking these tablets. Although I'm finding the side effects difficult; memory loss is seeming to be tricky especially as I'm 24 and I'm forgetting the most simplest things. I've had a few anxiety attacks. Can't stomach coco cola taste flat. Mood swings seem to be a change in behaviour, feeling frustrated , and impatient And I'm extremely paranoid since I've been taking them don't like been alone etc."""
Migraine Prevention,7.0,"""I started taking this medication for migraines yesterday although I was prescribed it about a month ago. I was very hesitant to start it because of the side affects, but Monday I had the worst migraine with aura I have had in about 6 months. I am taking 25 mg twice a day. My provider wants me slowly elevating by 25 mg per week until I reach 150. I feel very cloudy today, but it might be because I am still recovering from my migraine. I will update in a month."""
Obesity,7.0,"""Hi it's Reea again I wanted to update you guys on my progress thus far with this medication. Like I said in my previous post I started using it on September 4th 2015 weighting 230lbs and 3 days later I am weighing 222.8lbs. I still have a lot of my appetite so I have been making a conscious effort not to eat a lot and to make healthy choices so that has been a bit of a struggle. I am very hopeful with this medication but I planned to ask my doctor writhin the next week to increase my dose so the cravings can be under control do I wouldn't have such a struggle."""
Migraine Prevention,7.0,"""Besides the tingling in the feet and hands or weight loss, I can't think of any other side effects I've had. This was an absolute miracle drug for me for the first two months I was on it before a string of horrible tension headaches started to ruin its effectiveness. My neurologist just increased my dosage. I was taking 100mg once a day. I'm now at 150mg. I'm in a size of jeans I haven't thought about for almost 20yrs. I did find that drinking more water cuts down on the tingling, too."""
Migraine Prevention,7.0,"""My migraines always last 8 & 1/2 hours of pain & nausea with 1/2 hour aura and 2 - 3 days of pain after.

I started on this 10 years ago at 1 x 25mg pill each night before bed. Since starting I've only suffered from 4 or 5 migraines. I used to have 1 migraine every week or 2. I've spent less time worrying about when I'd next be suffering. But the side effects were terrible. Brain fog / slowing of mental & physical activity / memory issues / confusion / speech & language issues / trouble concentrating / increased anxiety were the worst, haven't felt like myself in years. Also had: fatigue, insomnia, depression, eye problems, tingling extremities, weight gain & occasional dizziness.

Stopped it 2 months ago & still migraine free so far."""
Migraine Prevention,7.0,"""I have had estrogen- and barometric migraine since my mid-twenties. I was noticing that the intensity & frequency of said migraines were getting worse over time (I'm 47 now). I was over-presrcribed Imitrex & was having rebound migraines, suffering 20  migraines/mo. So far, I've been on this med for a little over 2 weeks, & am on 25 mg. I don't think I need to go any higher right now, which is fine by me. For the first 4 days, I had a horrid migraine, felt dizzy & had some nausea. After that, I started feeling a lot better, more alert, no pain, felt sharper too. I'm in peri menopause & have noticed that I get a migraine around the time of my period, but it's about a 5 or 6 instead of a 10 . So far is working w/very few & side effects."""
Migraine Prevention,7.0,"""I've been on Topamax for almost 2 months now. My migraines were out of control and this has definitely helped them some and I'm extremely grateful for that. However, the side effects hit me really really hard! In the beginning, the pins and needles in my hands and feet were so, so bad. I would wake up in the middle of the night yelling about how bad my feet hurt, because they woke me up. I had trouble touching things and picking things up because of the pins and needles in my hands (and occasionally still do). And for a while I was really, really spacey and slurred a lot of words and couldn't hold a conversation or do much of anything. I go back to the doctor soon for my follow up appointment, so I guess we'll see what happens."""
Migraine Prevention,7.0,"""I was on Topiramate 50mg for 9 weeks. This helped a lot with my headaches, however I had some pretty bad side effects ranging from anxiety, anger, moody swings, pins and needles, feet numbness, loss of taste after the first pill, sleepless nights and just constant state of feeling out of it like a junkie. It certainly lived up to its nickname dopeamax. I went back to the DR and got off these pills straight away."""
Seizure Prevention,7.0,"""Years on it. Yes the headaches are gone...woopie!"""
Bipolar Disorder,7.0,"""I have been on this med for 10 or more yrs.For my BPD, I also suffer with clinical chronic depression ocd  suicidial tendancies major mood disorders and anything else they can thro at me! I had a sever break down 15 yrs ago and I believe something in my brain actually disconnected or fizzeled out! unrecoverable! i have tryied many meds for many symtoms. I have been on Toparimate for atleast 10 yrs i have not had weightloss from it, i was put on it for my borderline to controll my rage. I take Many different meds I beleive they are all fighting one another! Toparimate has effected my vision, motor skills, slowed down my thought process! blurred my desicion making and my ability to recognize reality from my on disorted thoughts!"""
Migraine Prevention,7.0,"""I have been using Topamax since February 2008 (this is August 2008) until recent stress reached an all time high Topamax had been working great. But with added stress of the death of my husband's father, my bipolar son going off to residental treatment, my other bipolar son having to come off of his Lithium due to his kidneys...well I am sure you can guess I have had several break through migranes. 

Still, overall I have been pleased. I have lost about 40 pounds. I went from 228 down to 189. For a 39 year old, 5'3"" woman. that'a a big difference. """
Migraine Prevention,7.0,"""At first this medication impaired my ability to drive a lot. My depth perception was way off making it very dangerous for me to be on the road, over time I did notice my migraines were less often and sometimes I would get all the symptoms of a migraine (light sensitivity, nausea) but no pain, kind of like a ghost migraine, which was weird and inconvenient. For the most part I think this medication is worth a try. I am currently on 25mg."""
Obesity,7.0,"""I AM BACK......6 months gone! I'm at 162 pounds and I just started taking 200 mg, still no side effects my migraines are gone...am happy!!!....Good luck to all of you.>>>>""I started this medication August 1st at that time I weighed 208 pounds today is the August 17 and I weigh 200 pnds and I'm only taking 50 mg I am supposed to go up to a 100 mg...I would say it's working for me, no side effect yet!...I will keep you informed!!! Thank you."""
Migraine Prevention,7.0,"""Side effects in first 3 months included tingling feet, loss of sensation in hands, some minor hair loss, weight loss (11kg), appetite loss, loss of words (especially nouns), inability to taste carbonated drinks. Almost all of these disappeared after 3ish months. I am left with a somewhat reduced appetite, occasional pins & needles and I can't drink fizzy drinks. Weight loss was short lived.

Effect on migraines was instant and measurable - reduced severity/frequency. Not to zero, but to a more manageable level. I am left with regular headaches, which I now think are Medication Overuse Headaches which will pass as I reduce painkiller use. I still get menstrual migraines which can be tricky to shift, but with sumatriptan I can usually cope."""
Bipolar Disorder,7.0,"""I was diagnosed with bipolar depression about a year ago. I have been on topamax for that as well as migraine headaches for 8 to 9ish months now.  The migraines went away, and I have lost about 40 pounds since taking Topamax! The only downfall is hair loss. I highly warn anybody taking this drug not to miss a dose or try weaning yourself off, because I have done both and ended up with very bad mood swings and will be crying on the floor one minute, then raging and angry, then it will be as if nothing happened."""
Diabetic Peripheral Neuropathy,7.0,"""I've heard so much about topamax  and was given it for nerve pain I have heard that its infamous nickname is ""dope-amax"" which I find hilarious but have fortunately not experienced yet thank God! I have however, coined another nickname for it: ""skinnymax"" as I have been taking it one week and am wasting away on it! I have to make myself eat. My pain management doc put me on it because Lyrica and Depakote caused weight gain. I wasn't  fat to begin with. Just didn't want to go down that road. I'm currently on 25mgs bid. The only other side effect besides loss of appetite is mild drowsiness. I am 5'2 and last I weighed in at 115.  I haven't weighed but if I go below 105 I will have to stop. Still it is a great drug!"""
Obesity,7.0,"""I've been on topomax for 6 weeks now along with walking at least 2 to 3 miles a day sometimes skipping a day or two depending on the weather I'm 40lbs down. Appetite gone, smoothies are enough for me and no snacks. No side effects by the way. 50mg twice daily"""
Obesity,7.0,"""I have struggled with weight loss for years.  Food cravings are one of my ""symptoms.""  Topamax really did help with this, however my energy and memory are not what they use to be.  Originally I thought it was a trade off I could adjust to but the fuzzy memory for me is frustrating.  I sometimes say words that I am thinking about and don't even realize it.  Then argue that I didn't say it, only to find out I did. Silly, but worth revisitng my physician about.  I struggle with the same 10-20 lbs but won't give up. I would recommend trying it to people who are serious about weight loss.  It helps you push your plate away and not obsess about food.  That was an experience I had never had before, but I need my memory."""
Migraine Prevention,7.0,"""I had been Honorably discharged from active duty, and from the time I got out I had experienced Migraines on almost a daily basis's. I went to a neurologist after trying home remidies and using Exedrin Migraine, and he put me on Topiramate 50mg twice daily, but my body metabolized it to fast, causing my head to be very painful. Also the first day I took it, I had a pain in my head that woke me from REM sleep, my wife said I was screaming in pain while sleeping. He recommended Trokendi XR 100mg Extended Release. Since I have been on Trokendi, my head hurts daily a little with a slight tingling pain which my neurologist says is normal. I have migraines on a rare occassion."""
Seizures,7.0,"""I started taking this medication as soon as I was diagnosed with an inherited seizure disorder. Although I haven't had a seizure ever since I began to take the medication (which is good because the meds are working) the side effects were horrible. I would often feel very disoriented and saw a great amount of weight loss. This may not apply to everyone because everyone is different, but that was my experience with this medication."""
Migraine Prevention,7.0,"""I have been on generic 25mg daily dose for a week now for migraines. Positive is that I finally have a break in the migraine of 8 plus days, no tingling in extremities as others mentioned. No additional mental fog. Cola taste flat and that is a plus to me as I need to drink more water. Negative is the nausea that occurs after I take the pill and it is horrible but I counter it with a suppository of phenegrin(sp). Of course that knocks me out for hours. I was to increase dosage to 50mg but doctor gave okay to wait another week. This is a promising option for me after 16 yrs of suffering. And I have tried numerous meds over that time."""
Migraine Prevention,7.0,"""I've been on Topamax for about a week now great results. carbonated drinks taste horrible little confused in class but overall its a Lifesaver. My migraines had me suicidal."""
Migraine Prevention,7.0,"""I started out at 75mg, had to decrease at first because it made me super emotional and had really bad tingling in hands/feet, so I ended up going back down to 50mg, then I slowly increased by 25mg until I got up to 100mg and I'm doing OK now. I do feel emotionally sensitive at times and do get occasional tingling in my fingers and toes if I don't eat for awhile, which the Topamax also decreases my appetite and I have lost weight on. I still have ocular migraines if I stay up too late or don't get enough sleep. If I have even a small glass of wine the evening before I will wake up with an awful migraine the next morning, so I see why they say not to drink while on the medication. Overall it has really significantly decreased migraines."""
Obesity,6.0,"""I suffer from migraines and also am overweight. So the Dr prescribed me topamax for both. I weighed in at 209 on Feb 2 2016 and today Feb 12 2016 I am 203. So far so good with the weight loss. I'm not to pleased with the side affects however. I feel fuzzy all day. Like I'm on a cloud, Dizzy.  Tingling and nubness in my fingers and toes. Hasn't helped my migraines at all either.  It does though not make me hungry at all. I have to force myself to eat because I know I have too. I don't see myself taking this medication long term. I'd rather try and lose the weight naturally. Not worth all the side affects"""
Migraine Prevention,6.0,"""Topamax worked great to relieve my daily headaches and migraines. Taking it twice daily, it didn't take long to start enjoying life again without headaches, but as time went on, the side effects just kept getting more and more intense. I could deal with the tingling in my fingers, hands, and feet, but waking up completely disoriented, not being able to think straight or concentrate, not being able to form sentences or find the right words finally got to me after about a year/year and a half and I weened off of it. It's unfortunate because it felt amazing not to have headaches everyday. I am also small to begin with and I lost about 15 pounds on it, I usually had to force myself to eat due to having absolutely no appetite."""
Obesity,6.0,"""I was prescribed these meds to aide in my weight loss journey. I struggle with PTSD, anxiety, depression, sleep apnea, and pain. My meds have added to my weight gain and I have been trying really hard to work it all out at the gym.  I am really hoping these will boost my weight loss which will intern lift my mood, relieve my pain, etc.... Pray for me it works!!!"""
Migraine Prevention,6.0,"""Until three months ago I thought I had tried it all. My doctor mentioned Topamax in a follow-up and asked if I'd be willing to try one more time. (I'd about given up) I had just happened to be recovering from a horrific migraine from the night before that had me down with my ice packs and my trusty bucket for nine hours. So I said, ""Yes, gimme!"" I'm still trying to decide if it was the best decision... My goal was 100mg a day, I haven't made it beyond 50mg yet. My side effects are tingling hands/feet, brain fog, thirsty ALL THE TIME, hot flashes, and forgetfulness. I went from 2-3 migraines weekly to about that monthly. So it DOES help, but the side effects are ridiculous and they aren't going away. It's choosing the lesser of two evils."""
Migraine Prevention,6.0,"""Was rx'd for migraine control and prevention. Worked. But the painful tingling in my hands and feet was so extreme, I couldn't handle it. It also messed me up with some outrageous severe insomnia, and that's one thing that I can't have any more out of control. Even with Lunesta and other hefty sleep aids I was a mess, no sleep at all. I'm just now hearing how it helps with weight loss, which Id love to get advantages from, but the side effects weren't worth it at all."""
Migraine Prevention,6.0,"""I started Topamax two days ago. I was very scared to try this medicine because of all the side effects and put off trying it for years. So far I have had the numb/tingling extremities and what seems to be a bit of a brain fog (trouble focusing,recalling words) I also noticed that soda doesn't taste the same. I drank one today and it was HORRIBLE! I also feel really lightheaded. I am determined to ride this one out for as long as possible, though. I've tried most other medications without success so this really is my last hope."""
Bipolar Disorder,6.0,"""I've been taking Topamax for two months and the weight loss is great, but that's because everything taste's gross. I'm tired a lot and have to work hard to focus. But I can finally sleep at night and feel rested. After reading some of the other comments I now understand why my fingertips sometimes feel numb or weird. I'm still not sure if the weight loss, better sleep are worth the disgusting taste in my mouth and the feeling sometimes that I just want to burst into tears (although that could be just because I work so hard and I'm still broke)."""
Migraine Prevention,6.0,"""Most fantastic feeling to FINALLY be headache and seizure free. But was scratching myself bloody at night. Allergic to the initial weaning on dose(about 1/4 of aimed for dose), blurred vision..had to be taken off.  
Can't even attempt a trial again. Want to, but apparently risks are too great. Without the allergic reaction, I'd call it heaven sent."""
Migraine Prevention,6.0,"""I have been on Topamax for about four years now. I think the drug works however, I have developed Kidney Stones. I guess I am one of the few that do but I did therefore, I am seeking other drugs. As most have stated, my taste changed and anything with carbonation was terrible for the longest time. I eventually pushed through the changes and now everything pretty much tastes the way it should be on the medicine. I have allergies so the headaches I experience are mostly caused by that (which is why I think I have been pushed up to 200mg a day). Just a forewarning to everyone... When they say drink water DRINK!"""
Migraine Prevention,6.0,"""I have been on Topiramate for just over a year. I have suffered from migraines for more than 30 years and have been on Imatrix and Relpax before. Topiramate was awesome, at first. It reduced the frequency of migraines and kept things really under control. I lost approx. 20 lbs within 4 months of being on the drug (my normal weight is approx. 140 lbs) hadn't been down to 120lbs since high school so was feeling pretty good about myself. I did have some minor side affects like blurred vision and tingling in my hands that spread to my feet but this was worth not having migraines. More serious problems arose, however, after being on the drug 10-11 months when I developed kidney problems-stones and infections in both kidneys. Warning!"""
Bulimia,6.0,"""I was on Topamax 2x 50 mg worked perfect for 31 days, then the effect wore off, now I am on day 3, Dr. Increased dosage 100mg 2x per day, works perfect. I am cautious as I have been 6 months relapse free on 60 mg fluoxetine before the effects wore off. Will give an update. I have been on all other kinds of SSRIs or SNRIs, which had no effect. My history, I am 42 years old, I have treatment refractory Bulimia since 28 years, purging type. Start with AN with a simple diet, normal childhood, no trauma or abuse, two lengthy hospital stays in the 80s and 90s   5 years of CGJung psychoanalysis all to 0 avail. Learned a lot but have never been in recovery. I try anything to be better."""
Migraine Prevention,6.0,"""I have been taking Topimax off and on for 10 years. After having cancer and eventually neck surgery I had severe head aches. I was finally prescribed Topimax. I started at a low dose. My neurologist kept upping my amount until we found the right amount I needed to work for me. It is a miracle drug for me, I tried everything! Nothing else worked for my head aches. The weight loss is a great bonus! The side affects do go away, I say trry it, you can always stop taking it if needed.  I am currently at 300 mlg daily. I just started again wish me luck!"""
Migraine Prevention,6.0,"""I started having migraines a week after starting the birth control pill as a teen. Over the years (I'm now 55) I have tried many drugs for the treatment of or prevention of migraines. I get the classic vascular migraine with an aura each time I get a migraine. I finally was prescribed Topamax as a preventative, the final dose that worked was 75mg in am and 75mg in pm.  My migraines went from daily to MAYBE once a month. I took this for 3 years at least. I was just at the point of quitting it when I lost my job so I had no choice. The reason I was quitting it was that I lost SO MUCH WEIGHT that I looked anorexic! And soon realized that my memory was  HORRIBLE!"""
Migraine Prevention,6.0,"""Prevented migraines, but made me want to cry all the time and made me a raging lunatic at the same time."""
Fibromyalgia,6.0,"""Helps with sleep and weight loss"""
Migraine Prevention,6.0,"""I took Topamax as much as 300mg/day for 15 years and my last dose was 150mg at night. I recently changed to Lyrica which is also an anti-convulsant and am taking 100mg/day and find it more effective than Topamax without the memory and lost word problems. I discontinued Topamax because it slowly got to the point where I could not remember something for an hour. Topamax also was causing erectile dysfunction problems for the last 3 years. I do not have this problem with Lyrica.
In the end I was getting 5 or more migraines a week and now get 2 or 3 a week and expect to increase Lyrica to 300mg/day."""
Migraine Prevention,6.0,"""I have been on Topamax for a little over a year now to treat severe migraines.  I started from 25 mg and slowly went up to 150mg.  I used to get 3-4 migraines a week and now they are down to maybe once a month, if that.  For that it has been a life saver, but there are a few side effects. The tingling in the hands and feet went away completely after a few weeks on the final dose. but the mental fog is a side effect that stayed.  I still have trouble concentrating and remembering things, especially details & sometimes have trouble finishing a sentence. I am a student and I use to get A's all the time and now I can study for hours and will not get anything higher then B.  To me this is a price to pay for being migraine free."""
Seizure Prevention,6.0,"""When I first used Topamax it was for seizures but I had not been diagnosed with bipolar then it was thought to be depression. I lost 83 pounds but I stopped taking it because of the tingling in my hands and face, but after trying other medications years later I gained 123 pounds which I was devastated and plunged in a deep depression that I am still in after reading about again I know, I can live with the other things it seems minor to the darkness I have been living in I can't what to try it again after realizing its better than 99% of things I tried when I go to my appointment in two weeks. I'm excited for the first time in a long time to try it again."""
Migraine Prevention,6.0,"""I was taking  3- 25mg in the morning and 3 in the afternoon for about a year , after I started taking the pills I started to lose weight. In a year I went from 172 to 152lbs and I started to have problems remembering things, I stop talking them and now the doctor is switching me to botox and I'm thinking about it.
but the pills did worked, I was getting less headaches"""
Migraine Prevention,6.0,"""I had started taking this medication quite a few years ago. About 4 to be exact and it wasn't until about 1 year ago that I started to see a HUGE difference in my skin. I have extremely unbareble dry skin now that just flakes off and flakes off and flakes off. I moisturize everyday constantly but it just gets worse and there's nothing that helps it. Does anyone else experience this problem? I just want to know if it is the medication because I have not had dry skin my whole life and want to make sure that it will go away when I get off of it.."""
Migraine Prevention,6.0,"""I started taking topamax a year ago and it helped with my visual migraines. I had the side affects such as; delayed speech, confusion, numbness, carbonated drinks are horrible tasting, dizziness, all the normal side affects... But they only lasted a few weeks. I'm at 100mg a day now, 50 in the morning and 50 at night. Now the side effects don't bother me at all. I haven't lost not one pound so I'm not sure what the weight loss is about. I actually gained 10! Overall its doing its purpose."""
Fibromyalgia,6.0,"""Very sick and dizziness"""
Migraine Prevention,6.0,"""I am 24. At first I had no idea what was going on. I thought that my entire world was turned upside down! I was extremely tired and fatigued. My fingers, toes, face, feet, hands, nose, etc all felt like there were little needles pricking them like they had fallen asleep and were waking up only worse...but all day long! On top of that I was nauseous and couldn't eat. Then finally when I did get an appetite and did eat I was extremely nauseous afterwards. I stopped taking it and just recently started again, the confusion is the worst this time around. Although the first time around the confusion did subside quite fast."""
Migraine Prevention,6.0,"""The topamax worked great for my migraines, the bad part is that it causes kidney stones."""
Obesity,6.0,"""I started on this medication on July 7th 25mg at night for weight loss, the 1st night wasn't to bad, now when I take it at night I can't sleep. I just started today on twice a day some of these reviews scare me to the point that I'm not sure if I want to continue taking this.  I don't have memory loss and don't want it and surely don't want my hair to fall out."""
Migraine Prevention,6.0,"""I've been taking Topiramate, 50mg twice a day, for several years. At first, it worked great and I was recommending it to all my migraine sufferer friends, but gradually, week by week, I seem to have built up a resistance to it and recently, the migraines are back with a vengeance. I have a condition that causes the migraines and I get them most days now. Also, I can only take paracetamol as I take blood thinning medication and it doesn't work for me at all as a painkiller. 
The side effects I personally get with Topiramate are negligible compared to the pain of migraine, I have 'brain fog' now and then, temporarily forget words, peoples names, etc. 
But it's back to the Dr. again now to ask for an alternative preventative - if there is one"""
Migraine Prevention,6.0,"""I'm 18 years old and was put on Topamax for headaches at 16. In the beginning, I was put on 2 x 25mg per day, then increased to 2 x 25mg in the morning, and 2 x 25 mgs at night. After reading everyone's reviews I think I was put on way too much. I weighed about 125 and I got down to 108! I thought I looked great although many people said I looked too skinny. The con is that it made me feel very slow and I couldn't concentrate well. As I started to ween myself off of it, the headaches went away. I now weigh 135 and gained about 30 lbs since being off of it. I am considering going back on to lose weight."""
Migraine Prevention,6.0,"""I've been on Topamax (topiramate) for 6 years, and loved it at first. My migraines decreased dramatically, I had weight loss from the appetite suppression, and I overall felt better. But I had pretty bad tingling in my hands and all over my face for the whole time I've taken it. Also more recently, I've made the connection with my severe memory loss to the medication. I used to be able to retain information and facts like an elephant, but I can hardly recall simple words some days. I'm planning on going off the Topamax (with the direction of my neuro) because the memory loss issue is so disturbing to me."""
Migraine Prevention,6.0,"""I took this medication starting in August. I stopped because my hair was falling out. I'm 20 years old and I've lost most of my hair now. I had to go get it cut to my shoulders in hopes it would look better but if doesn't. I began taking topamax to help with my migraines and I dropped a lot of weight. I lost 20 lbs over the course of 8 months. I now weigh 136lbs and sort of want to continue because I love the fact that I'm losing all this weight but I know it's bad for me as I am now getting addicted. I've been off the medication for about 2 months and my migraines are returning. I don't want to continue taking it because of my hair loss but I am not sure what to do. I tried taking medicine for hair, skin & nails to help but it didn't work."""
Migraine Prevention,6.0,"""I have only been taking this for 5 days now and have been experiencing serious dizzy spells, and times of almost confusion. I actually almost drove through a red light yesterday, thankfully my husband was in the car. I am going to stay more focused and let the medication get in my system before I decide if I will stick with it. These migraines are getting so bad that it's worth a shot."""
Migraine Prevention,6.0,"""I began Topiramate about five years ago.I have suffered from hemiphlegic migraines since I was twenty and they have become worse since I started going through menopause.I started on 25mg ,one at night but found it really hard to get up,so I started taking them in the morning.Nothing happened so gradually I went up to 50mg and stayed on that for the last 5 years with my other meds.I had no weight loss or gain or any other side effects.
Just recently I came off of all my other medications other than my Zomig and now take 100mg of Topiramte in the morning.I havent had a full blown migraine for three weeks just dull headaches like I am at the end of an episode and the hangover I usually get after the migraine."""
Migraine Prevention,6.0,"""I've been taking 150mg 2x a day for approximately 3 years and it's now time to call it a day. I just can't deal with the permanent exhaustion, lack of words when I'm speaking, memory loss and I still get migraines! I've dropped the 25mg tablet from my original 75mg dose (now on 50mg morning and 75mg evening) and I cannot believe how much the ""fog"" has lifted. I am just so happy, I could cry. I already feel like some of the confusion has started to clear and for the first time in ages, I can see and think clearly. My aim is come off this medicine completely and find another way to tackle the migraines. Here's hoping! Best wishes to you all."""
Migraine Prevention,6.0,"""After suffering with migraines for over 10yrs Topamax has been a life saver. I had tried several other meds (Zomig, Imitrex, etc.) but they would only work for a while and then stop working for me all together. I have been on Topamax for over a yr now and went from 4 or 5 migraines a month to one every couple of months.  I am currently taking 200mg/day (100mg in the morning and evening). Side effects are minimal compared to the agony of having migraines all the time."""
Migraine Prevention,6.0,"""My boyfriend of 8 years took this medication for migraine for a year and ahalf. It was great for his migraine but hell on his personality and character as a person. This medication made him confused, unable to make decisions, angry because he was confused. He became argumentative with me , coworkers, and family members. Every task he took on was filled with confusion and his ego. In 8 years I never seen him be so cold ..he was not the same person. I thought his behaviour was cause from some other medicine so I convince him to stop. Then the behaviour continued..after reading on this medicine I convince him to drop it. It had been 3 weeks since he took the medication and it's like night and day.  He is slowly returning to the man I know."""
Obesity,6.0,"""I started taking 50 mg of Topomax for the first month and went up to 100mg for the next three months. Lost 40 pounds.... For the next year and a half I have kept off the weight but have not lost any more. I still need to lose 30 more pounds, but have seemed to plateaued. And I am at 200 mg now... dont know what to do."""
Migraine Prevention,6.0,"""Worked wonderful to get rid of my headaches! For the first time in nine years I didn't have daily headaches. The side effects were awful though!! Ringing in the ears, dizziness, flushing, numb face/hands/arms/feet, the list goes on and on. My doctor had to wean me off of it."""
Migraine Prevention,5.0,"""I was prepared for the basic side effects: Carbonated beverages not tasting right, and also some loss of appetite. I was put on 100mg from the get go. I also had the fairly common side effect of just feeling confused, though this wasn't all that severe and I was still able to do well in school. I also experienced tingling in my hands and feet, and though this was irritating, it was bearable. The real kicker for why I quit taking this medicine was when I began to have what felt like panic attacks and severe confusion, along with elevated heartbeat and dizziness. Also my fingers would move on their own and seem to get stuck sticking straight out and I had no control over it. """
Migraine Prevention,5.0,"""It help with less migraines but I lost a ton of weight I usually was at 130-135  but Topamax I was at 112-115. I never had an appetite"""
Migraine Prevention,5.0,"""I was prescribed Topamax as a preventative migraine med. It was effective in significantly reducing migraine. However it gave me insanely severe sinus/hayfever symptoms. I couldn't leave the house because my nose was running like a tap. I was sneezing all the time and totally stuffed up. I got all the other usual digestive upset side effects, but I could live with those as they seemed to reduce as time went on whereas the sinus problems intensified."""
Migraine Prevention,5.0,"""I didn't use it long enough to see if it would prevent my monthly migraine but I wanted to share the side effects I experienced.  I started with 25 milligrams twice a day for 7 days and felt ok but did experience some tingling in my feet and fingers.  Then I increased to 50 milligrams twice a day per doctor's order and things really changed.  I started having the craziest dreams every night.  Tingling was very pronounced every day in feet and hands.  I couldn't get out of bed easily. I felt very lethargic and really like a zombie. I kind of had a flat affect and felt very robotic at times. Other times I was very depressed and irritable or even angry.  I stopped taking it. Also was hungry all the time. That was not normal for me at all."""
Obesity,5.0,"""If you cannot tolerate Topamax/Trokendi (topamirate), please consider Zonegran (zonisamide). It is in the same class of drug as topamax, and does many of the same things. Its labeled use is an anti-convulsant, but the psychiatric and pain management clinic I go to uses it off-label for a number of uses, such as: weight loss, mood stabilization, migraine prevention, mild pain reduction properties. I took Zonegran successfully at 200 mg for 5 years and DID NOT experience tingling, numbness, dry mouth or flat-tasting carbonated beverages. Memory/recall did degrade unacceptably for me above 200 mg, but therapeutic dose is considered 300 mg."""
Migraine Prevention,5.0,"""Been on topiramate for around 9 months now. I've suffered with severe migraines for years and tried everything, started at 25mg, now on 100mg, they are trying to put me up as far as 400mg to find the optimum dose but I told them that I feel like it's making me sick, my memory has gone seriously bad! I keep feeling freezing cold all the time, I also have a serious stomach condition making my life miserable since taking these tabs, 3 days ago I Googled topiramate and realized why I am ill, now coming off it. It really helped reduce migraine frequency and severity but side effects I cannot cope with right now, such a shame."""
Migraine Prevention,5.0,"""I found that topiramate was reasonably effective in preventing my migraines, however it completely rid me of any and all appetite.  Within the first week I lost about 7 lbs, and within 3 weeks I had lost a total of 20 lbs.  I'm not a big guy (5'6"", 160 lbs) so it was a very significant weight loss.  I became very weak and became ill from fatigue due to no appetite and weight loss.  It did lessen my migraines, however I still had them about once a week or so.  The weight loss, fatigue and overall effectiveness of the medication caused me to discontinue its usage."""
Migraine Prevention,5.0,"""I'm a 24 y/o male and have been on Topiramate for almost a month.. Started with 25mg daily increment and increased dosage by 25mg every week. I was suppose to make it up to 100mg daily, but that hasn't happened. . The first week was good. Second week I did notice the pins and needles sensations all over. When I got up to 75mg per day my brain fog was BAD, my anxiety sky rocketed, and I seemed to have more headaches. I've started to have panic attacks and have been scared to drive lately or even go to the store which is so unusual for me. I am also sleeping hours upon hours at a time and I am also getting tingling sensation in face and arm which is scaring the heck out of me. Going to stop taking without consulting doctor."""
Migraine Prevention,5.0,"""Hi. I took the time to read every review and register. I have been on Topamax since May of '09 it is Dec.5th '09. I was put on Topamax after being taken to the Hospital for a TIA(mini stroke)due to complicated migraines. I don't really know how I feel about Topamax. I still get migraines a lot, and most of the side effects. I've lost 70 pounds. I am weak. But the banana tip is very helpful. My math is shot. And I stumble on my words. Short term memory is a loss. But I will give the medicine more time and try the banana's to help with the side effects. I take 150mg 2x's daily. I started at 25mg's. But I have other illness's that factor in. No one has mentioned TIA's. No one has this from their migraine's? Thanks for the info. It's all helpful."""
Migraine Prevention,5.0,"""I'm on day 4 of 50 mg of Topamax, and am supposed to up it to 100mg on the 7th day. I've not had a migraine but the side effects are draining me. I have headaches almost everyday and they usually turn into a migraine. But so far in the 4 days on Topamax I've only had to take one triptan and it worked ASAP. I hope I can hang in there. I'd like to lose some weight too!"""
Bipolar Disorder,5.0,"""I have taken this for about a year. I have lost about 40 lbs. I am taking it to help depressed moods. I also have to take the brand and not the generic. I will have late onset asthma with the generics and other unpleasant side effects. I tried more than once to use generics but it won't work. So , give it a try if you can afford the brand name. IT makes a big difference. I also found that all my migraines disappeared while taking this. What a relief that was. """
Migraine Prevention,5.0,"""At first it seemed to make the migraines not so unbearable. The weight loss was nice too! It did make me drowsy at first. I also couldn't think straight and find the right words. I saw light trails esp at night. But I struggled through for a few years thinking I would get over the side effects. Ultimately I didn't think the benefits were worth the side effects. Everyone is different."""
Migraine Prevention,5.0,"""It lessened the frequency of my migraines. But the side effects are not worth the relief it provided. It turned me into a zombie. I didn't care about anything. I couldn't even taste my food! And the worst part was it robbed me of my ability to be alarmed by the growing severity of my depression and other serious symptoms. After three months, I was GLAD to detox. 4 days clean and I can almost taste sugar again. Can't wait til the brain fog lifts."""
