Condition,Rating,Review
Fibromyalgia,9.0,"""I am 27 and have been diagnosed with neuropathy in my thighs and feet, fibromyalgia, herniated discs, sciatica, sacroilitis and carpel tunnel. I had brittle bone disease as a child and was in 2 severe car accidents. I have been in chronic pain since I was about 18 and am undergoing nerve blocks and radiofrequency neurotomys for the nerve damage in my back.  My doctor put me on Lyrica and Wednesday was my first dose 75mg x2 per day and Percocet 5mg. I feel like a brand new person. I have tons of energy and my work and family have noticed a huge difference already. Whoever made Lyrica I just have to say they have changed my life so much in just a few days."""
Neuropathic Pain,9.0,"""My Dr. Just changed me to Lyrica 75mg twice a day vs 300mg of gabapentin 3x a day and Cymbalta 30mg 2x a day for neuropathy (not diabetic). I have only been taking it for 3 days and I can already tell a significant difference. My hands and feet have no burning pain and I seem to have less numbness. I have also noticed that it helps tremendously with my anxiety. I was taking Xanax 1mg 3x a day and now I only take it once a day if that. I seem to feel more relaxed and less anxious so maybe this will actually help me stop taking the Xanax which I've tried so many times in the past. So far I am super impressed with this medication."""
Restless Legs Syndrome,9.0,"""I have tried a number of different drugs for RLS, including Lyrica, Mirapex, Klonopin, Neurontin, and clonidine.  Lyrica and Mirapex are by far the most effective medicines for me in treating restless legs syndrome.                                                      
Note: I am confined to a special type of power wheelchair.  My primary diagnosis is Ehlers-Danlos Syndrome; other diagnoses of particular note include Chronic Pain Syndrome, idiopathic polyneuropathy, Schizoaffective Bipolar Disorder, CHF, seizure disorder, severe degenerative bone & joint disease, severe degenerative disk disease, obstructive sleep apnea, GERD;  among others.  I have a colostomy and a suprapubic catheter."""
Fibromyalgia,9.0,"""I have been taking Lyrica for three months. I started out with 75mg twice a day. It took the edge off my fibromyalgia pain during the day but at night I would wake up due to muscle pain when laying on one side too long. My doctor increased me to 150mg twice a day and for the first time in months, I was able to sleep through the night. I feel like a new person. It's a wonder drug. For once I am not walking around like a zombie due to pain and lack of sleep. I have gained a couple of pounds but I can live with that."""
Generalized Anxiety Disorder,9.0,"""I find it amazing for social anxiety and sleep.  You need to withdraw slowly though as going cold turkey has extreme withdrawal symptoms, but these last only a week. I'm on 600mg per day which greatly helps with sleep and gives me pleasant dreams instead of nightmares.  The only negative side effect is the increased appetite.  You need to manage this carefully with low calorie snacks."""
Generalized Anxiety Disorder,9.0,"""I was diagnosed with GAD three years ago. It began each morning with a small 'knot' in my stomach and then spread during the day causing tightness if chest, throat and often tension down my arms.  It was stupid because there seemed to be no trigger, I just felt tension and worry all day.

I was placed on a number of drugs, nothing worked. Busiprone helped but I remained anxious for no valid reason. About 18 months ago my doctor gave me Lyrica to try. Within a couple of days everything returned to normal I was even a bit euphoric but that subsided in a week or so. I started out taking Lyrica 50mg twice a day along with 20mg Busiprone twice a day.

I have had to increase dosage over time and now take 200mg a day along with 40mg Busiprone."""
Fibromyalgia,9.0,"""I have been on Lyrica for a week now, 150 mg only at night and have not felt this good in three years.  I am move active.  I have not gain any weight yet, but hopefully be as active as I am now I will lose weight."""
Generalized Anxiety Disorder,9.0,"""I started taking Lyrica after seeing an orthopedic surgeon, for widespread pain and tendinitis.  After taking 50 mg a day, I had no difference, then up to 75mg a day, I still had pain in my wrists (most likely because I work on a computer). But MIRACULOUSLY!, I noticed that along with 'Some' pain, my social anxiety is all but GONE! It's not even the reason I started taking it! As for my wrist pain, we've bumped up the mg to 175 per day and it's only been two days, I'm very groggy in the morning. I didn't get that on the 75mg, but I am confident it will subside. I feel like a new person because the easing of the social anxiety was a total surprise! 
I would recommend this medicine to ANYONE with pain/social anxiety."""
Pain,9.0,"""Very good medication. I was originally given it for fibromyalgia, but I noticed it also helps me with anxiety, and helps me sleep."""
Fibromyalgia,9.0,"""History of aches fatigue 10 yrs. mostly in early morning . I started taking lyrica 50 mg just one week ago  at 50 mg twice a day.  Very Slight dizziness with first pill however 90 percent better  within couple days . no more morning profound aches. More energy. Maybe a little too much energy. Going to try just  an early morning low dose 50 mg.   over all  I am very pleased."""
Generalized Anxiety Disorder,9.0,"""I was diagnosed with GAD when I was 18.  I have tried every medication under the sun and some SNRIs have helped and benzos killed the anxiety but became extremely dependent and addicted to them.  I was prescribed pregabalin for GAD in 2013, and noticed just like others on this board, that it helped my depression too.  It doesn't kill the anxiety in its tracks like benzos do, but it makes the anxiety MANAGEABLE.  I have been on pregabalin for two years now and started @ 100mg 2x a day.  My does was increased to 150mg 3x a day(450mg daily) after a few months and feel like life is now manageable.  This is the best I have ever felt and ever done in my life.  It also helps me focus.  I plan on staying on it for the rest of my life and am only 32"""
Neuropathic Pain,9.0,"""I have nerve damage in my arms,'can't use them without fatigue. I have tried everything for the pain, nothing works well. Except for lyrica. I take 150mg twice a day and now the pain is so manageable that I get my life back. 
If you have really bad nerve pain that makes you feel depressed and debilitated give the medication a go! I have had a few side effects like memory fog but the pain relief is worth it!"""
Neuropathic Pain,9.0,"""I have had nerve pain for years. I've had 3 back surgeries from 2011-2014. Also FM and MPS diagnosed in mid 1990s. PAIN has controlled my life for years. I have been on all the opiates and muscle relaxers and anti-anxiety drugs and Neurontin, etc that doctors thought might help. I am very sensitive to medications and the side effects from anti-depressants cause more depression than relief. So, to try another drug was scary for me. I saw a Rheumatologist, and he dx my Arthritis called DISH in my spine. He recommended Lyrica. I finally saw my PCP MD and said let's try this drug. From the 1st pill I had almost total nerve pain relief. I am so amazed! After all these years I feel wonderful. The side effect of being ""Happy"" has been a new feeling"""
Fibromyalgia,9.0,"""I was just diagnosed with fibromyalgia earlier this year. My old doctor prescribed me Cymbalta and it didn't work. I was off from work for 2 months because of the pain. All I did was layed in bed suffering. Seemed like I would never have my normal life back. I went to another doctor and he prescribed me Lyrica it lessened the pain within a day or two. Now I have some of my life back. I still have a little pain but Lyrica has helped me and changed my life."""
Reflex Sympathetic Dystrophy Syndrome,8.0,"""I've found this medication to be helpful in calming down the sharp pains I feel throughout my body. I notice that at the site of my initial injury (foot), I still have constant pain, but the pain has decreased. I also notice that if I'm stressed the medication seems to not work as well so I don't know if I need the dosage increased, but there is a major difference in how much pain I feel. I do not like the side effects, but which would I rather have - sharp pains or side effects? For me they're headaches, drowsiness, dizziness, fatigue, odd stomach upsets initially after taking the medication, unfocused attention, euphoria, and that ""high"" feeling. I don't get all of these side effects each time I take it but it can be any of them."""
Generalized Anxiety Disorder,8.0,"""I was initially prescribed 200mg daily (100mg morning and night) along with 10mg of Citalopram (which I've been on for a while). I have had generalized anxiety disorder for 7 years and was never prescribed anything but Prozax (when I was 15, and I had a bad reaction and was taken off it) and citalopram). I begged my doctor for an anti-anxiety medication as I was really desperate. I was afraid of taking a new medicine too, but took it anyway. I can honestly say it is incredible. My sometimes near constant anxiety state went down to near nothing. After about 3 months I needed to go up to 150mg twice daily. After about another 2 1/2 months some anxiety and sleep problems have crept back and I think that I may need another increase. My only problem with this frankly amazing medicine is its tendency to wear off after a few months. I experienced few side effects (dizziness, fatigue, loss of appetite). I have recommended this to a friend."""
Fibromyalgia,8.0,"""I am an RN and had been hesitant trying any medicines for fibromyalgia. I take Pristiq for maintenance depression medicine and I have to say that after only 3 weeks I have had a 8/10 improvement in trigger point pain, no headaches at all. I do have to say that I will probably come off it though because I have probably gained 5-8 lbs and had a lot of edema of hands and feet."""
Fibromyalgia,8.0,"""I've had Fibromyalgia for ten years now, along with other health problems and up until a week ago I was using Flexerel and Cataflam to help with the pain and discomfort.  Until last week, I was under a lot of stress at work, mind you I teach infants and toddlers up to age 3, and I woke up one morning in pain.  Pain over my entire body.  Pain I have never felt before.  I felt like I had a supped up version of the Flu.  I went to work in tears and left in tears and headed straight to my doctor.  I began Lyrica that day and I was pretty out of it the first night and especially the next day when I took the next dose.  I slept most of the first day and the second day I was a little dizzy headed and off balance.  So far Lyrica is working well"""
Fibromyalgia,8.0,"""I hate to write this comment, but it has to be done. I have been on Lyrica for 5 years. I now take 150mg 3x day. At first this was a dream medicine f or me. It relieved the aches and body spasms almost instantly. I could sleep at night, and woke up pain free and was able to live a somewhat normal life. I did however gain 40 lbs. I am now experiencing severe depression, and I feel it is the Lyrica. I ran out once and experienced the worst withdrawal symptoms. I felt like I was dying and the pain was severe. This medicine is wonderful, but getting off of it is very hard. """
Fibromyalgia,8.0,"""I have found I have an increased urge to eat sweet foods. I have tried to control this by eating fruit. However, this does not stop the craving for sweets. Also I have noticed an increased thirst and less urination. Further I have been able to stop using morphine patches and taking Mersyndol Forte since starting Lyrica. The lessening of pain has enabled me to sleep better"""
Neuralgia,8.0,"""in april/may of 2011 i my right foot kept falling asleep over a 3 day period & i had a tingling sensation creep across my groin after 3 days of my right foot falling asleep & the tingling sensation creeping across my waist i was numb from the waist down for 2 weeks since then my feet fell asleep & NEVER woke up i finally got on lyrica & and it has help some with the tingling sensations but it has me feeling oh so stoned thankfully i get my lyrica through the county health department and it doesnt cost me"""
Diabetic Peripheral Neuropathy,8.0,"""I take a 75 mg dose, and it really makes a difference, I still have an underlying tenderness in the toes and the pads of my feet, but at least I can walk. I am looking for an alternative for it as the cost to me is excessive."""
Fibromyalgia,8.0,"""I was prescribed Lyrica (pregabalin) about 6 months ago. I was so shocked by the feelings of unreality it initially caused that I quickly stopped taking it. My fibromyalgia got so bad at the end of the year, that I decided to try it again. 

I take low doses, 25 mg 2x a day, sometimes a 50 mg. The effect sets in within hours. My fibromyalgia pain is almost completely gone. A late evening dose allows me to sleep longer.

I do feel strange when I take it and my intellectual capacity is quite affected, but the lack of distraction by the pain and a better social interaction with increased confidence levels makes up for that.

I have to make sure that authorities and decision-making bodies are aware of my reduced competence, and close friends should know of these side effects, so that they can make allowances for any out-of-character behaviour on my part i.e. my inability to repair their car stereo."""
Fibromyalgia,8.0,"""I have had FM for about 10 years. For the past 2 years I have been on Duragesic patch for pain. It intensified the fatigue. I started on Lyrica a couple of months ago and am now off of the Duragesic patch. I am getting as good or better pain control with the Lyrica alone as I was with the Duragesic patch and without the added fatigue."""
Diabetic Peripheral Neuropathy,8.0,"""Lyrica is about as effective as opiates without the baggage that comes with the latter.  Lyrica has it's own side effects for me while working up to 450 mg/day including a floaty spaced out sensation, INSANE appetite, and constipation - these side effects largely disappeared at the 2-week point. Pain relief was fairly quick, at about the third or fourth day."""
Fibromyalgia,8.0,"""I was prescribed Lyrica for Fibromyalgia pain.  It didn't really help that much but it did wonders for the neuropathy in my feet caused by botched plantar fascitis surgery.  The pain in my feet was horrible and the Lyrica took the sharp jabs and the feeling of nails being driven through my feet away.  Still have some pain in my feet but not the intense, jarring me awake type pain.  On the one occasion I ran out of Lyrica I got terribly sick, throwing up and diarrhea.  So I don't run out!!  Am taking 300 mg morning and night. Have recently lost 37 pounds, albeit with great effort, just like before Lyrica.  Sometimes my vision is just a little blurry, but have learned to deal with it.  I continue to take Lyrica for the benefits."""
Generalized Anxiety Disorder,8.0,"""I was prescribed Lyrica 2p/day for pain, I've autoimmune inflammatory arthritis. I almost immediately noticed a complete change in my mood,  which was anxious,  severly depressed and at times suicidal. In time I figured out it was the Lyrica. Even though I still had pain in problematic joints I felt alive and relaxed and hopeful for the first time in what felt like years! My relationship with my husband and my baby (with whom I have had terrible difficulties bonding/guilt/PND. I've started having fun with her, I have finally somehow managed to stop fretting about what I think went wrong/I could've done better and started to enjoy now. The only problem I have with this, and the reason my Rheumatologist won't give more is WEIGHT GAIN."""
Peripheral Neuropathy,8.0,"""It helped to stop the nerve pain in my toes so I could sleep."""
Fibromyalgia,8.0,"""I was prescribed Lyrica (pregabalin) about 6 months ago. I was so shocked by the feelings of unreality it initially caused that I quickly stopped taking it. My fibromyalgia got so bad at the end of the year, that I decided to try it again. 

I take low doses, 25 mg 2x a day, sometimes a 50 mg. The effect sets in within hours. My fibromyalgia pain is almost completely gone. A late evening dose allows me to sleep longer.

I do feel strange when I take it and my intellectual capacity is quite affected, but the lack of distraction by the pain and a better social interaction with increased confidence levels makes up for that.

I have to make sure that authorities and decision-making bodies are aware of my reduced competence."""
Pain,8.0,"""I have severe pain in my legs and chronic fatigue. Been going to doctors for over a year, have had 3 MRI's, and gallons of blood taken and tested. Yet nobody knows the source of these symptoms. Due for a muscle biopsy soon. While taking tramadol and hydrocodone had great results for energy and pain, I became dependent. I was prescribed Lyrica 50mg about 2 months ago and felt a little relief. Doctor raised the dosage and now I take 150mg 3 times a day and the results are amazing. I'm alert, energetic, and pain free. Have a little dizziness now and then, but this medicine is great."""
Neuropathic Pain,8.0,"""Helped slow me down so much that I was ignoring the pain. I didnt care about anyone or anything . Made me constipated. Just stopped taking it a week ago and dont feel anything bad. Feel much better now that I am off"""
Neuropathic Pain,8.0,"""I've been taking 600mg for about 2 years due to a spinal cord injury. It is one of the few medicines that seem to help tolerate the daily pain."""
Peripheral Neuropathy,8.0,"""I am very thankful for this medication, it probably has kept me out of a wheel chair. So far my pain has been reduced greatly."""
Pain,8.0,"""Been suffering with low back pain worse in the buttocks and sometimes hips.  Numbness, tingling in both legs.  Underwent a laminotomy for spinal compression due to synovial cyst and facet joint disease.  Have a couple herniated discs, but left alone in surgery...felt I would recover from this on its own as I have very mild degenerative disc disease..  Since taking Lyrica for only 3 days at a low dose my pain has subsided enough so I could actually leave my home to go out to dinner.  Pain went from about ""10"" at its worst down to about a m ""2-3"".   I would say try it as it may work for you. Side effects are less than gabapention."""
Neuralgia,8.0,"""I find that Lyrica has helped a lot with my sciatic pain. I am able to move better with less pain."""
Generalized Anxiety Disorder,8.0,"""anxiety disapear immediately i am on 150 mg daily it works for 12 hours but l am afraid it's action will get off soon."""
Diabetic Peripheral Neuropathy,8.0,"""have had good results in controlling foot pain,i have type 2 diabetics,and prescribed 50 mg 1 per day.i have had weight gain in 50 lb  range.eat very little,age 89 yrs     little exercise .works for me"""
Generalized Anxiety Disorder,8.0,"""Works for anxiety but omg I am eating like food is going to run out"""
Generalized Anxiety Disorder,8.0,"""People please stop using this drug NOW.
Throw it in your docters face because they dont know what they gave you.

This is the most damaging drug for your brain that is legal. 

Search with google of you dont believe me.

I took it for about a year, yes it worked for my problems the first couple but you arent aware yet what it is doing to you.

It does permanent brain aging  , you will be confused and have terrible memory the rest of your life and this problem becomes very clear to you when you quit.

I did for 5 years now and still can't function
 

That is when you can quit because this drug is highly addictive and the withdrawal when you decide to quit is stuff out of nightmares.
Fainting, restlesness, insomnia, drained of energy, depression"""
Pain,8.0,"""Using lyrica for chronic back pain. Pain is much improved. My quality of life is very good now. Took a couple of weeks to work."""
Fibromyalgia,8.0,"""This seems to work for me, at least the nerve pain in my legs, it controls the racing, shooting pains but does not help the muscle pain or spasms at all. at least when I take it i can sit down without shaking or moving my legs. Every little bit helps."""
Neuropathic Pain,8.0,"""Lyrica 300mg 2 per day for peripheral neuropathy. Neuropathy pain is bad but this does help, better than gabapentin and others I have taken, and the list is mighty long! """
Peripheral Neuropathy,8.0,"""Just started Lyrica for pain with multiple sclerosis. Numbing/tingling/foot drop /balance issues all standard with MS. 75 Mg per day and already noticed difference...I can move my toes! Pain is reduced. Gabapentin did not help, baclofen or flexeril same. So far lyrica is doing the trick for me. Dr increasing Lyrica slowly each week to find the right dosage."""
Generalized Anxiety Disorder,8.0,"""I was prescribed Lyrica nine months ago and ever since I've been on this drug my quality of life has greatly increased because not only does it greatly relieve me of muscle tension and pain it greatly improves my mood and makes me feel like doing things that I normally wouldn't have the energy for."""
Pain,8.0,"""This medicine is very effective for pain, but added unexpected benefit of substantive improvement in quality of sleep. Only side effect is dry mouth and funny taste in mouth. I've been on it for two weeks and actually lost one kilo. I'm 39 year old female."""
Pain,8.0,"""I've been on 75 mg twice a day for three months which took the edge off my sciatica but did little for lower back pain. A week ago my dosage increased to 150mg twice a day and my back pain is good and sciatica is gone. Additionally my general anxiety is eased. There's no worsening of my depression symptoms (I manage depression/anxiety with efexor). Aside from mild sedation I've had a great result from lyrica so far. Hope it continues working this well! :)"""
Pain,8.0,"""Started on 75mg twice daily, noticed some effect, just a tease or a promise. Upped it to 150mg twice daily and yes, it definitely works to eliminate ""one level of pain"", while leaving some ""levels of pain"" still there. I do feel side effects of feeling calm while having  more motivation for projects, some slight feeling of alcohol-like impairment (not so much after less than a week of 300mg/day). I also occasionally use oral cannabis and the Lyrica potentiates it quite a bit. I'm feeling very positive about this medicine, even though it doesn't get at all levels of my pain, I like what it does do for me."""
Fibromyalgia,8.0,"""I am on Lyrica in conjunction with Ultram and Cymbalta, with a little Flexeril thrown in occasionally.  I take 150 mg of Lyrica in the morning and 225 mg at night.  Since I have been on the higher dosages, it has definitely made a difference.  I still have some really bad days of fibromyalgia pain, but those usually precede getting my period."""
Fibromyalgia,8.0,"""Been on Lyrica for 6 months now. 100mg 2x daily. Has worked great for pain relief. Side effects for me include dizziness and blurred vision. Have tried to change to Savella to see if same relief would happen without side effects, but after 3 days off Lyrica started to feel really bad. No weight gain but I do stay very active."""
Postherpetic Neuralgia,8.0,"""Used Lyricia for treatment of shingles.  Have had shingles for almost four months. Symptoms began with terrible burning in both breast's and in back directly behind each breast.  I started taking Lyrica twice a day (every 12 hours) for about a week and get much relief for about 10 hours.  Then the burning sensations return.
Started a couple of new drugs today in addition to the Lyrica.  Hope to get serious relief and complete recovery."""
Diabetic Peripheral Neuropathy,8.0,"""I am on dialysis and now have neuropathy in my feet. I have tried many things and find Lyrica works but I have to take a low dose, only 75mg a day.  I have found that this low dose of Lyrica works well with 10mg of Vicodin.  My feet are tolerable and I can function without kicking my feet every millisecond and always thinking of the pain in my feet.  This combination works very well and I recommend it to all diabetic/dialysis neuropathic pain patients."""
Pain,8.0,"""I've had back pain from degenerative discs since 1998. After all the usual treatments such as chiro, physical therapy, injections, etc., I had a L4/L5 fusion on 02/09. It helped a little, but still had substantial back pain requiring Ultracet 3x per day and Lortabs when pain peaked. Have been on Lyrica 75mg 3x per day for past 11 days. Really reduced the pain the first few days, but pain came back a bit. Still, the Lyrica is helping and I've not had to take the Lortabs since starting Lyrica. I'm going to stick with Lyrica for a few more weeks before deciding to try more injections or other medicines."""
Fibromyalgia,8.0,"""Lyrica gave me back enough life to work part time again. Tried many other medicines to treat my Fibromyalgia symptoms and few had much positive effect. However, found that Tramadol works for the muscle pain, and Lyrica allows me the strength and energy to move once the pain is managed. Trazodone helps with the quality sleep issue."""
Reflex Sympathetic Dystrophy Syndrome,8.0,"""Controls a major percentage of the burning and stinging."""
Fibromyalgia,8.0,"""This drug changed my life with unexpected benefits.  I started
taking for herniated disc and a lot of nerve damage. I started feeling pain relief immediately. It made me feel very high the first week and I had to be careful how and when I would take it / 150MGs 3xs a day. The high feeling eventually, gradually dissipated 

After a week, I noticed my wife smiling a lot with great caution I asked her why and she said she likes how calm and relaxed I am. I'm naturally a very high strung, intense person. I thought about what she said and noticed I actually was very relaxed and things that typically set me off they just didn't anymore. I then read about how the drug helps with anxiety.

My insurance doesn't really cover it...I pay 50 for a months"""
Fibromyalgia,8.0,"""For those of you having trouble paying for lyrica, my doctor recommended I use the prescription card they offer on their website. . Hope this helps!"""
Reflex Sympathetic Dystrophy Syndrome,8.0,"""I have full body RSD. Lyrica brings down the burning and helps with the pain especially in my face and upper body. I also have to take Cymblata and tramadol with morphine but like I said I have full body RSD. Only side effect is my vision and I feel like I'm high but the benefits outweigh the side affects"""
Fibromyalgia,8.0,"""I was taking only 75mg per day of Lyrica for Fibromyalgia pain.  I found it to be very helpful to me and helped me to get much needed rest at night.  I took my dosage at night 2 - 3 hours before bed.  My only issue with it was there were occasions where I felt a little ""spacy"" but overall, the pain left and I was able to carry out most of my day without significant pain.  It was a very low dosage, so a lot of the side effects that some people experience could be from taking a much larger dosage.  I am no longer taking it because I lost my insurance and can't afford the cost.  However, I was told about Neurontin, will be starting it tomorrow and hoping to get some similar relief."""
Fibromyalgia,8.0,"""I have had fibromyalgia for as long as I can remember. The pain was so bad 6 months ago from too much stress that I wasn't sleeping which made it worse. I had to quit my job and I would just lay in bed and cry moving my heating pad all around my body. It was a nightmare. I wanted my life back. I found a doctor to do all the tests and diagnose me. I tried gabapentin first and did nothing for me and I was a zombie so we switched to Lyrica. I take 300mg a day. It's not perfect ALL the time. Some days I am back in pain. And three days before my period I'm in a lot of pain. It has also helped my anxiety and insomnia. For me, the dizziness went away after a month. And the other side effects are minimal."""
Neuropathic Pain,8.0,"""Lyrica seems to help with the pain, but it also has an effect of making my hands shake"""
Pain,8.0,"""I've used Lyrica 50mg and 100mg and it did not help my pain. """
Fibromyalgia,8.0,"""My doctor calls my Lyrica use a sprint. Week 1 was 50 mg, week 2 - 100mg, the next 4 weeks were 150 mg in the evening. Now we are working our way up to doing the same thing for the second dose in the morning. I must admit I am glad she is doing it this way. The first weekend after I started taking it was the first weekend I actually wanted to do something, like move when I did not have to. I've adjusted slowly to the drowsiness and confusion to where it is not nearly as bad as when I first started taking it. There has been weight gain but I am slowly getting to the point of wanting to get back into that gym. Thank you Lyrica."""
Neuropathic Pain,8.0,"""I am suffering from burning pain in my body.  I was on the Fentanyl patch for 15 years.  That gave me complete relief.  Because of drug issues in  my state, I tapered off of Fentanyl in Feb.  I don't think that Lyrica was around before I started the patch.  Since the burning pain came back, I was put on Lyrica.  It certainly helped and I can live somewhat pain free.  Now the doctor has refused to give me a script for Lyrica because he is afraid of repercussions from authorities.  I will have to find another doctor.  I am dependent on anything that will take this pain away and I hope I can find a doctor who will give me Lyrica again.  It is not giving me a good reputation to be constantly changing doctors."""
Neuropathic Pain,8.0,"""I have nerve pain in both legs due to nerve toxicity caused by levoflox two months ago which makes my life miserable and gave me unparalled stress and insomnia. I took 75 mg lyrica twice a day and this reduced my pain almost completely. However due to several side effects I am afraid to continue taking it but I don't have a choice coz the other medicines too have as terrible side effects. Its so discouraging that so far science has not been able to find a cure. By treating a particular health problem the side effects are bringing other bothersome problems too"""
Fibromyalgia,8.0,"""I suffer from fibromyalgia, rheumatoid arthritis and surgically induced menopause. I am 40 years old. I have tried all medicines like Cymbalta, etc. but none really helped. My main issue has been a lack of deep restorative healing sleep as it exacerbates the fibromyalgia pain and inability to exercise. My Rhematologist has given me Lyrica to try and I have to say so far so good. I have only taken 3 doses and already I am getting a better quality sleep. So much so that my husband has noticed my improved overall state of mind. I am a little cloudy the next day but I am hoping this will ease over time. Worth the cost of a cup of coffee a day if it helps!"""
Postherpetic Neuralgia,8.0,"""I developed shingles in my face, scalp, and eye in 2005.  The initial pain was treated with gabapentin, which didn't work very well. The doc wouldn't prescribe anything stronger.  In fact, she hardly recognized that shingles pain was significant.

My PHN kicked in when the rash disappeared.  I've still got it.

I monitored the internet for PHN meds and when Lyrica came out I notified my new doc immediately.  He started me out at 100 mg three times a day and when that was only modestly effective he kicked it up to 150 mg X 3.  It works very nicely.  However there are side effects.  My weight gain has been significant.  Brain fog happens.  I get double vision on an irregular basis.  I feel tired.  Now my liver values are increasing."""
Neuropathic Pain,8.0,"""Painful Mortons Neuroma on left foot. Just started talking 25mg of Lyrica and within 48 hours I have noticed a severe decrease in the symptoms including the excruciating pain from simply walking. Very happy with decision to try this drug. No adverse reaction to date."""
Neuralgia,8.0,"""I had minor back surgery and one result was nerve damage to the nerves from my right leg socket to my hip.  Severe burning several times per year.  Lyrica stops the severe pain slowly and reduces it to tolerable pain.

I use 75mg on a nine day regimen - 3x for 3 days, 2x for 3 days and 1x for 3 days.
It works good.  The pain slowly resides and is gone by 6th day.

No serious side effects.  Slight vision blurring and minor lack of mental focus.  Very minor.

Overall, I think it works for me.  Has not affected appetite, weight, mental attitude or sleeping habits."""
Fibromyalgia,8.0,"""I used Hydrocodone and Tramadol for persistent joint and neck/back pain. Didn't appreciate the foggy out of body living experience but it did help the pain. Although with narcotics, I became easily resistant and constant increasing of dosage doesn't seem like the most practical idea for long term pain. Lyrica took about one month to actually show it's benefits, luckily I had gotten free samples for that trial period. After the 1st month I noticed significant relief from my persistent joint pain. I am able to function normally for most of the day without any issues. So happy to have found Lyrica, just wish it wasn't so expensive!"""
Generalized Anxiety Disorder,8.0,"""I have recently been put on this. I am taking 450mg, 300mg in the morning and 150mg at night. It has also helped with a tight band pressure feeling in my head. I'm fighting the tiredness but so far its helping along with rationalizing my thoughts. Good luck to you all."""
Neuropathic Pain,8.0,"""Worked almost right away, walked down stairs without pain."""
Pain,8.0,"""In rather high doses 300 mg two times daily it works ok, but gives memory and concentration problems"""
Generalized Anxiety Disorder,8.0,"""I have therapy through mental health team and I have been suffering anxiety along with depression and my therapist thinks I am also showing signs of Borderline Personality Disorder yet I've not had a diagnosis yet. Pregabalin were prescribed 3 x daily by the mental health team doctor along with 3 x Prozac daily and I am just having Pregabalin for 14 days. They have slowly chilled me out a little and this is day 3 of them. I did feel spaced out and drowsy at first which the doctor said would probably happen but I am slowly getting used to them."""
Generalized Anxiety Disorder,8.0,"""This is very good for my generalized anxiety disorder along with olanzapine. I take 100mg at night, it helps me sleep too."""
Peripheral Neuropathy,8.0,"""This used in conjunction with Cymbalta is about as good as it gets for nerve pain. In the past I was given Neurontin, Gabapentin, and many others but none were as effective. On the down side I found that the Lyrica in higher doses (150MG - 600MG)  left me tired and unable to enjoy my days. I found that I received no greater pain relief taking the larger doses, just more / worse side effects. Even with Lyrica and the Cymbalta some people with extreme pain may still need to use some other type of pain relief in addition to this drug. I take 300MG of Lyrica spread over 4 doses per day and the Cymbalta, and 120MG of OxyContin and up to 40MG Oxycodone for breakthrough pain. In severe cases, a second anti-depressant may be needed in addition to The Cymbalta to help fight the depression that comes with chronic pain.
The big down side to both of these name brand medicines is the cost. A months supply of Lyrica with no insurance is over $330 and the Cymbalta will set you back just over $300 each month. Even with insurance these both will end up on the top tier (My co-pay is $50.00 each) and neither of them has a generic equivalent."""
Fibromyalgia,8.0,"""I'm a Canadian with fibromyalgia. This drug has been approved here for quite some time. I had previously been taking 1200 mg of Gabapentin every day. It did not work in my case. Lyrica has been the miracle drug for me and I have been taking it for about 3 years. It takes time for any drug to work properly and I couldn't function with out it. 150mg a day is my dosage. Even though there is weight gain with these kinds of drugs, the effectiveness is worth it. I have a life now."""
Generalized Anxiety Disorder,8.0,"""I'm a 50 year old former alcoholic, sober for 23 years. While an active AA member over these years I've found that I still suffered from extreme shyness and anxiety around others.  Doctor gave me some samples of Lyrica for Restless Leg Syndrome and I found that it made me quite sociable, talkative and able to let go some of my inhibitions, but without the sloppiness and horrible side effects as something like alcohol.  I've tried Benzos and found they just made me feel dulled out and depressed.  Lyrica, used periodically (a few times a month) never fails to brighten my mood and make me feel a bit closer to people.  On the downside it also makes me feel closer to food. It's very helpful for me."""
Fibromyalgia,8.0,"""I've been on Lyrica almost 3 yrs. It did give me relief from the aches of my Fibromyalgia and I haven't felt like I was in a fog since taking it.

It didn't help with my lower back pain which started to really annoy me 8/08. Doctor put me on Vicodin 10/325 that helped (but started Pristiq about 3 weeks ago which helped this pain. 

I also still feel the depression (mainly lack of motivation and concentration problems (not ADD).

I went off the Lyrica for awhile but have since gone back on it. I feel it helps me while I'm on it to stay on it as regular as possible.

No weight gain."""
Pain,8.0,"""This worked wonders for me but I have an allergy to it, was warmed it would make me drowsy but made me have crazy anxiety and tight-chest. Problem was it completely eliminated my sciatic and lower back pain. Couldn't cope with side effects on 75mg so dropped to 25mg, still too harsh side effects. Moved on to Gabapentin in last 48 hours which has seen back pain return but no sciatic pain or tightness. I am allergic/have a bad intolerance to caffeine and it was exactly the same reaction. Sadly due to side effects this tablet didn't work out for me"""
Fibromyalgia,8.0,"""Have been taking Methadone, Zanaflex and Mobic for quite a while for both Fibromyalgia and Rheumatoid Arthritis.  Tried Neurotin but it knocked me flat, finally switched to Lyrica, but I am so medicine sensitive that can only take 25mg in a.m. and 50 mg. at night. It is helping, however I become groggy and have gained 20 lbs. The weight gain doesn't help the Fibromyalgia, but the pain is unbearable so will take it."""
