Condition,Rating,Review
Fibromyalgia,9.0,"""I was taking gabapentin 1x- 300mg in the  am & 2x-300mg @bedtime for about 5 years it did wonders for my fibromyalgia however I still did get breakthrough flare ups ever once in a while but it helped with the pain took off the edge so I could function. Well recently it's been crazy because it just stopped working & for 2 months I was in an ongoing Flare. So my rheumey dr said lets try lyrica, and wean u off gaba - it huge mistake. Lyrica was horrible it did nothing for the pain I had awful side effects , severe nausea, headaches, stomach upsets, & the worse of these were severe muscle cramping! I'm now getting back on the Gaba took a break so maybe it will work again I prefer Gabapentin."""
Bipolar Disorder,9.0,"""Gabapentin makes me feel better. I take it everyday, two times a day. I have bipolar disorder, schizophrenia and severe anxiety. Gabapentin, along with Risperidal, help me feel normal."""
Pain,9.0,"""I ruptured L5/S1 disc at work (I'm 58 years old).  Nothing seemed to  help with the pain until I asked about Gabapentin and started taking 300 mg three times a day along with Ibuprofen 600 mg.   It does help a lot but only when I combine it with Ibuprofen...without I really don't get relief.  It does take some time for your body to adjust to it - I felt very foggy, and drugged.  I had trouble forming sentences for almost 2 weeks.  It's a lot better now."""
Pain,9.0,"""I have suffered with chronic pain from staph infection for the last 30 years. I finally got relief with Medtronics Morphine pain pump. After trying Neurontin for break through pain I have high hopes to replace the Morphine with the Neurontin, which has recently been approved to be used in the pump by the FDA. After staying on the Neurontin slowly but surely all side effects were gone. Just the dry mouth continues but that's okay."""
Fibromyalgia,9.0,"""I was prescribed gabapentin in hospital after enduring two back surgeries. I was given it to help rejuvenate the nerve in one leg that was severely compromised. An unexpected bonus for me is that my excruciating fibromyalgia pain has all but disappeared. I only notice faint pains if I am late for my next dose. I was previously having pains all over my body and each day a new joint would feel like it was broken. I am so thankful and am hoping this is a long term solution. I have been taking it for about 10 weeks, 300mg 3 X per day."""
Neuropathic Pain,9.0,"""The only thing available that works for me."""
Hot Flashes,9.0,"""So glad to hear other women have found relief from hot flashes using this medicine. I thought maybe it was in my head that I was getting some relief. Saw my gynecologist today and she would not prescribe it for me. She was not familiar with this medicine or that it helped hot flashes. Interesting! I found out about the medicine while using it for nerve pain, even my pain doctor was skeptical about it helping with menopause symptoms. The secret is out, there is help out there that is not hormones."""
Pain,9.0,"""I have suffered from chronic pain since I was 19. I've taken just about everything available to treat this curse. After about 5 years of refusing Gabapentin, I finally tried it. Don't let the side effects scare you, try it for at least a week and let your body and mind get used to it. This stuff really works for pain relief. Also, the combination of this with your narcotic pain relievers will help greatly. The key to treating pain is moderation and avoiding alchohol. I have had great success combining my pain reliever with this and Naproxen or APAP. Help with depression , mood and sleeping. Some side effects can be dizziness. As your body gets used to this it will start working subtly and relieve your pain and help you rest."""
Bipolar Disorder,9.0,"""Finally after every medicine known for use in treating Bi-Polar Gabapentin was the key when it was coupled with Lamictal.  """
Bipolar Disorder,9.0,"""I was given gabapentin in addition to my Lamictal. On the two medicines I have developed a little obsessive compulsive disorder. I like having three ink pens to work, like things positioned on shelves in a certain way. After that being said my rapid cycling bipolar is under control. Gabapentin doesn't help joint pain or any other pains I seem to have. I take 400 mg 3x a day. I like it, all the side effects are worth it in my opinion.  I have never felt better in my life! I work out everyday just about and eat healthy. The time I started gabapentin I have energy. I have lost 25lbs and have been doing this life change for 6 months. Please try it! And if you are bipolar try the combination. """
Restless Legs Syndrome,9.0,"""I've suffered with restless leg syndrome since the age of 20 and now 40. As I've aged it has worsened and I also get it in my arms and hands. I was prescribed 6 of 600mg by my GP and find its the only thing that helps them settle and I would truly go insane if I didn't have this medicine which, I've been taking now for 3 year."""
Pain,9.0,"""I was prescribed this medicine to help with chronic knee pain and restless leg syndrome as a result of nerve damage following knee surgeries. A side effect of this medicine was that it almost cured the chronic fatigue I was suffering with, reduced the migraines that I was having almost daily down to about 1 per week, drastically improved my overall mood, and my appetite has returned and I am finally starting to put some weight back on."""
Peripheral Neuropathy,9.0,"""Ronlngbch#1 thank you for your article ; I have had minor l5 budge for 20 years with minor numbness in right thigh three week ago I started getting the worst shooting pain in the middle of night and standing up if I sit in same spot for 15 minuet's the intense pain would last 15 seconds to a minuet but the only way I can describe it is my muscle being ripped off the bone.(WORST PAIN OF MY LIFE)  Dr. started me at 300 mg 3 times a day on day two already feel better I didn't even wake up last night. I was hoping it worked fast on some one else too so I know  its not just a placebo effect . insurance was making me do a whole song & dance to get Lyrical I called Dr. office & he faxed in the gabapentin"""
Hot Flashes,9.0,"""I am 70 and was still having hot flushes more than 20 times in  24 hours, it was showing no signs of ending - ever.  My GP was reluctant to give me HRT again because of my age and the fact that I had a mild heart attack 20 years ago, but she gave me Gabapentin, and it works!  I only take 300mg at night and never have a hot flush or night sweat now.  It is a relief after all these years to be free of the horrible feeling of heat, nausea and pallpitations.  The only down side is light headedness and feeling tired.  I don't think I could take a higher dose because of this, hopefully I won't need to."""
Anxiety,9.0,"""Was prescribed this med years ago for anxiety.   I take 300 mg three times per day. morning, noon, and night.The  doctor is about to up the dose a bit because I've been on the same dose for so long, and sometimes I get extra anxious or can't sleep so asked if I could have the option to take an extra when I need it. This medication is amazing... I can't say enough about it to be honest. It has helped me so much live my life without that constant nagging anxiety, social awkwardness, and it helps regulate my moods as well !"""
Anxiety,9.0,"""Made me very agitated for the first few days. Had lingering side effects on the dose I am on. Often times makes me lightheaded, drunk feeling, high feeling, and gives me blurred vision, HOWEVER, it controls my panic disorder. I am on 600mg 3 times per day, using Klonopin as well to control anxiety. It makes my body physically unable to panic, which quells the anxiety."""
Pain,9.0,"""I have degenerative disc disease and recently blew a disc in my neck which was excruciating.  I've dealt with lower back disc related issues for 30 years, but this pain in my neck left shoulder and arm was beyond anything I could cope with. I wasn't sleeping and functioning was near impossible.  The doctors tried me on Lyrica which was bad for me, then Cymbalta which made me lose a lot of hair and extreme muscle cramps (not to mention the really bad withdrawals), but just a week into taking 200mg of gabapentin before bed I am virtually pain free!  I've gained a little weight, but that's about it.  My fingers and hands are still tingling but the pain associated is almost gone and most definitely tolerable.

I LOVE this stuff so far."""
Peripheral Neuropathy,9.0,"""Ex football player through NCAA and a little bit beyond. In my 40's after years of suffering I had a lumbar fusion followed 2 years later by cervical fusion..been on opiate pain relievers for 12 years. Of course many are familiar with what can happen with these medicines over a long period. Long story short, I am off the opiates, but still have my pain at age 56. Got Doc to prescribe Gabapentin. This is the first week and it's gotten rid of all the stiffness (I seize up muscularly with physical activity) and knocked out all but localized pain at the surgery sites. So I add Naproxen Sodium which also adds to the absorption of gabapentin. I'm functioning."""
Bipolar Disorder,9.0,"""Lamictal gabapentin and brintillix combo has really helped my Bipolar 2. Gabapentin is calming and the blurred vision goes away after a week or 2"""
Anxiety,9.0,"""I have just started taking Gabapentin and it has been very effective in leveling me out so I can better handle daily life stress and crisis. It doesn't seem to have any conflicts with several other medicines I take. It may make you drowsy, but I'm very impressed with the results so far. I take three 300 MG capsules per day. I'm very glad my doctor prescribed this drug."""
Insomnia,9.0,"""Was prescribed gabapentin for general anxiety and also to help deal with an exceptionally stressful living situation.  Only take 600 mg. later in the day and most definitely am able to comfortably relax in a way I wasn't always able to. Did notice kind of a ""swimmy"" spaced out feeling and not always able to keep an even keel while walking.  But I'm willing to accept that because I greatly appreciate the peace of mind it affords me."""
Pain,9.0,"""Do not be put off by initial dopey feelings you may get when you start this medicine.  For me, these feelings diminished after a day or so.  I needed to have the dose increased to 3600mg daily to make my pain almost disappear.  Each time the dosage was increased, I felt dopey for a bit, but it was only temporary. The reduction in pain and the good sleep I get is well worth any side effects.  In my case, side effects are minimal.  I have nerve damage resulting from ankle surgery for arthritis.  Before I was put on Neurontin, my outlook on life was pretty bleak.  I couldn't sleep and the pain was excrutiating.  This drug has really helped me."""
Insomnia,9.0,"""I was taking duloxetine for my anxiety but because of some remaining anxiety, I became an extremely light sleeper and would only get about 2 hrs a night. Gabapentin was very much my savior and I now wake up once a night at most. And best, I wake up at 6AM extremely well rested."""
Alcohol Withdrawal,9.0,"""Last year I was hospitalized due to my alcohol consumption. After this I have needed to completely stop. I have been experiencing extreme anxiety. I was recently prescribed gabapentin 600mg*3 times a day. This has helped a ton! I can finally relax and focus on getting my life together! It is definitely helping me through this rough time along with AA and other support groups."""
Pain,9.0,"""In mid May suffered a back injury after heavy squatting in the gym. The pain progressively became worse to the point where you couldn't stand/walk. The Dr (in a UK citizen) started me on Cocodamol and naproxen. This did not help, and I was unable to sleep for more than 2 hrs a night. I was then put on amitriptyline which did not work, as well as slow release morphine, still with no relief. Yesterday (25 Jul 2014) my Dr advised switching from amitriptyline to Gabapentin. I started on 3x300mg tablets. Last night I had my first full night sleep in 8 weeks. I cannot explain the relief I felt to wake up in the morning like a normal person again."""
Pain,9.0,"""Works ok for my degenerative back joint disease.
Only problem I have is headaches, but ibuprofen takes care of that.
Slight manageable dizziness and blurred vision.
I Take about 1800 mg per day.
Eat a lot too!!!"""
Peripheral Neuropathy,9.0,"""Before taking gabapentin I had difficulty walking and getting a good night's sleep.  I would constantly get shooting pains up and down my legs, as well as both feet. In just a few days after beginning taking gabapentin, the majority of the shooting pain in the legs subsided.  The pain in the feet is more tolerable as well.  Just wonder how long this ""miracle"" medicine will continue working for me."""
Anxiety,9.0,"""After a hard divorce at a young age I became an addict meds. When I searched for help I found an amazing doctor that I feel cares about my well being not just there to give me meds. One of the medications he had given me was Neurontin(gabapentin) and it has helped not only with my anxiety but I also get horrible sciatic nerve pain ( when I'm sitting for long periods of time and at night when I'm sleeping) it has helped so much. I can take it during the day which helps my anxiety and at night helps me get a good night sleep as well as the nerve pain. I would recommend this medication for anyone struggling with these issues. I hope this helped just one person."""
Pain,9.0,"""Took it for Inguinal Hernia (Post-op Pain). Wow. Wow. Wow.  That's all I can say.  This medicine finally, finally let me have my life back.  Back in Oct 2014 I was diagnosed with an inguinal hernia. It really hurt, it felt like someone was always tugging at my testicle (I know, great right?) and groin pain, and I couldn't work out, and it was terrible.  Anyway, I had surgery in early Dec 2014 and I definitely felt better, but the testicle pain NEVER went away.  I went to the surgeon for 3-4 follow-ups and some days the pain was better and others worse, but it never went away.  

Long story short, Gababentin finally took away 95-99% of the pain.  I started first month on 300mg, 3x day.  Now after 2 months I'm going to 600mg 3x a day.  It's not perfect, but I'm getting close!"""
Neuropathic Pain,9.0,"""I was given 300mg of Gabapentin to take at night (I also take 400mg daily of Carbamezapine).

The Gaba is v. strong & knocks me out, but since it's @ night it's not so bad.

Completely by accident I discovered how depressed I was, because these pills are giving me a new lease of life. My negativity and suicidal tendencies have all gone pretty much. I'm more focused, happy & get on with things. 

Side effects I get: tiredness, mild confusion/forgetfulness and a hand twitch that makes me almost drop things. P.S. I'm from UK so no insurance I pay scripts. yearly"""
,9.0,"""I have just started this med.  I have a spinal cord stimulator and hate it.  I take Norco for constant pain with minimal relief.  I had no good relief from gabapentin but this time release sample has been amazing for the pain.  I have been at a #2 for 2 days in a row and I am very excited.  I called and found that Garlise IS covered under my Part D at 35 per month and 45 next year.  I am experiencing the customary side effects, hoping they will decrease with time.  Dry mouth, dizzy, headache on awakening and heavy feeling.  But the pain is SO much better!!  I will update as my experiences change and time passes.  I am very hopeful after years of Neuropathy."""
Anxiety,9.0,"""Helps very well for my generalized anxiety. I take 800mg 3 times per day.  Seems to stabilize my mood. Only side effect is problems with ejaculation."""
Restless Legs Syndrome,9.0,"""I am in my late 20's and have had restless legs since my late teens.  I have been on Gabapentin now for about 2.5 years and it has been wonderful.  RLS stopped almost immediately (to my memory).  For whatever reason, the RLS comes back periodically and I have to tweak the dosage a bit.  At first I increased (at the doc's request) but soon reached my 1800 maximum dosage, 600mg 3x day.  When symptoms popped up again I stopped taking the GP all together; believing that it had stopped working.  Later in desperation, I took some leftover GP and it worked again.  Now I try to stay at a low 300mg dose and take another 300-600 if I feel that familiar RLS itch as I’m settling in."""
Hot Flashes,9.0,"""Was prescribed gabapentin for back pain but noticed very quickly that my night sweats and hot flashes greatly diminished after starting this medication. I also sleep better and don't wake up as often. This has been a blessing due to the fact that I am unable to take any medication normally prescribed for menopausal symptoms due to having thrombosis years ago. :)"""
Pain,9.0,"""This medication relieved my pain while detoxing off of methadone (was taking it for degenerative disc). However, I did have significant side effects. The most problematic were really bad double vision and am still experiencing a foul smell (which is getting better) over time."""
Peripheral Neuropathy,9.0,"""Has helped my quality of life incredibly."""
Diabetic Peripheral Neuropathy,9.0,"""I was originally prescribed this medicine because of numbness I had in my feet.  I was an alcoholic for about 10 years and had some nerve damage done to my feet.  As part of quitting I sought help for the side effects of new sobriety.  This medicine makes the pain from numbness go away almost completely. I can finally wear any type of shoes that I want. I also have an issue with anxiety as my body chemistry had been impacted highly from addiction.  This medicine helps me keep a calm and cool head.  I take other things such as Atarax and Trazodone but I notice a big difference if I don't take my Gabapentin.  It makes my anxiety stay at a certain level and not escalate into anger and compulsiveness."""
Migraine,9.0,"""I have suffered with constant daily headaches and frequent debilitating migraines for the past couple of years. In the beginning the only relief I could get was to go to the ER for IV medications. It was to the point where I was either constantly in bed in pain, or at the ER. Finally I was referred to a neurologist who started me on Zonisamide. That helped at first, but then the headaches became constant again. Also, I was losing too much weight on the zonisamide (I was already underweight and had trouble gaining). Finally, my neurologist switched me to gabapentin, and it has helped a lot. I still get some headaches, but they aren't as often or as severe. Side effect was some loss of balance and forgetfulness. And I'm finally gaining weight!"""
Fibromyalgia,9.0,"""Neurontin helps with my pain and gives me a lot of energy but does not help my seizures. I am on 600mg 3 to 4 times a day but the longer I take it the less it helps and the more I have to take."""
Pain,9.0,"""I have a herniated disc at C6 and a pinched nerve that shoots pain down my left arm. I started taking Neurontin 300 mg once a day for a week, then two a day the 2nd week, and now 3 a day. I'm a local truck driver, so reading your reviews had me worried. When I started this medicine, my Doc also started me on Robaxin. Everything was okay until the 2nd week. I got the high feeling for about that whole day. Then the third week, same thing. I stopped taking the Robaxin cause it leaves me groggy and unfocused. I have ALMOST no pain in my arm after 3 weeks on Neurontin, even after I stopped taking the Robaxin. This medicine is awesome. I had doubts about its effectiveness until reading your comments. Thank you everyone. It doesn't affect my driving ability after I stopped the Robaxin."""
Pain,9.0,"""This stuff is great for nerve pain. I have 2 herniated discs in my lower back and 1 in my neck along with a pinched nerve. It takes away my neck pain when narcotic pain relievers and muscle relaxers combined didn't. Taking it alone causes drowsiness. """
Alcohol Withdrawal,9.0,"""This medication is awesome. I have been an alcoholic for 12 yrs. It has been 2 weeks since my last drink. It helps with mood swings, depression, and cravings. The best thing about it is it is not addictive (non narcotic)."""
Pain,9.0,"""This medicine is wonderful, I have been using it for a week along with Zanaflex 1x daily 4mg and the Neurontin 2x daily 300mg.  I suffer from nerve damage in my right shoulder, as well as shoulder instability my arm dislocates frequently at least 2 x a month, trust me putting your arm back in the socket will race you to a 10 on the pain scale instantly. I have blacked out from the pain a couple of times.  The point is when my arm sub-locates the Neurontin can stop the traumatizing pain very quickly, with only a half of a Norco to assist the pain.  It has also allowed me to be more productive at work. It is easier to deal with during day time than Norco constantly.  If you have nerve pain from a traumatic injury/accident I highly recommend."""
Migraine,9.0,"""The first time I used it, it didn't help much. But the second time around after a break from all medication, it has started helping! The slight wobbliness in my gait is a small price to pay for something that actually helps my permanent migraine."""
Fibromyalgia,9.0,"""After being diagnosed four years ago and several different meds I went to a rheumatologist and he put me on gabapentin. I started out with 300mg at night for one week. Over the course of 4 weeks it slowly increased to 600mg 3 times daily. The first 23 hours I notice a difference. By the time I reached 600 mg 3 times daily I felt like a totally different person with my pain level going from a 10 most days to anywhere from 1-5. Well, the last 2 weeks my pain level has went up to 10 and no lower then a 5. I hope when I go back to the doctor. He will adjust the dosage and get it working again. Being almost pain free was awesome!"""
,9.0,"""I am on galapentin (neurontin)for a year now.I take 900 mg 3 times a day.It's been very effective with nerve issues.I have a new knee and 18 pins in my leg and 15 surgeries under my belt.The dreams are vivid as I've read others experienced. I also am on 60 mg of oxycontin 2 times a day and take xanax 4 times a day as needed.  My doctor previously didn't prescribe the gabapentin and I've noticed a big difference in nerve pain relief.It does take few days to get full effect of medicine but does work. In my case I may not ever be able to walk but since this medicine I feel I can really give it 110% because it is effective. Just beware not to drive on meds till u get thru side effects. Give it a chance it will help."""
Hot Flashes,9.0,"""I've been literally suffering from hot flashes & night sweats for months now.  Estroven worked for a minute, but they soon returned, & appeared angry for my trying to get rid of them, lol; they were even more severe. I began taking gabapentin 300mg for something else and noticed the diminishing of the hot flashes. At first, I didn't make the connection. I couldn't wait for the time to take one to have more of the drug in my system. Joking aside, I feel like a renewed person after just 4 days of taking them so yes, I'm a little giddy. :) I did feel a little light-headed after the very first pill, but not since then. I have also experienced no other side effects so I'm just so grateful to feel normal again. Its been awful, especially in public."""
Anxiety,9.0,"""Almost no negative side effects, aside from strange and vivid dreams; although I enjoy them and they aren't nightmares. Gabapentin helps me stay at ease when I'm alone. My anxiety used to be bad, even when I was just sitting there but with this, it's gone. I take two 300mg pills each day. However, I still feel anxiety in social settings such as school but it makes life a lot easier, even though its not a 100% fix."""
Fibromyalgia,9.0,"""It would be nice if there were a once daily extended release capsule. 3 times daily is hard.  Don't forget either."""
Fibromyalgia,9.0,"""I'm a 45 year old female,diagnosed with fibromyalgia,chronic fatigue syndrome since 2000,i have been on many different medications to ease my pain,about 3 months ago i started taking gabapentin and can honestly say that i feel so much better i take 300mg in the day and 600mg at bedtime,i sleep well and my pain has decreased tremendously,it does gives me headaches but i take 1000mg of extra strength tylenol and the headache is gone plus it helps the gabapentin work longer so im  grateful and i haven't gained any weight but i sometimes experience pain in my fingers, they get stiff but overall im thankful for this medication and will continue to take it as long as it works for my body"""
Anxiety,9.0,"""I have struggled with social phobia, anxiety and depression for as long as I can remember. 6 months ago my psychiatrist prescribed Neurontin and I can say that my life has completely changed. I feel like a new person, I feel no side effects and the best part is that it works immediately and can be taken when needed. For someone like me this is a miracle."""
Peripheral Neuropathy,9.0,"""i have fibromyalgia,oa as well as ra.i had been on morphine 1800mgs daily for almost 8yrs.and it helped me escape from the abusive man i was married to(now divorced) and went thru the total hell of withdrawl ive never experienced since that 20 yr marriage!!the withdrawl of the opiates were worth it to get myself and my 2 teen sons lives in order.im currently on gabapentin 300mgs a day,and what a miracle drug its been without the hateful narcotics!! """
Anxiety,9.0,"""This is my first day on Gapapentin for anxiety, and I have experienced truly amazing results!  I am free of anxiety and work, and excessive thinking has greatly diminished.  I am thinking clearly, and there are no apparent side affects.  I began to feel the calming effect with 20 minutes of so.  I hope that I will continue to receive this therapeutic effect on such a low dose, and do not build up a tolerance."""
Fibromyalgia,9.0,"""People often feel inclined to share negative experiences so I thought I would add my positive one in case anybody feels encouraged. I have Fibro, POTs, scoliosis, complex regional pain syndrome and a few other minor issues. I work part time and am a single mum (not all partners wish to hang around once you get poorly lol).
I spent many years struggling with my symptoms but a new Dr invited me to try Gabapentin. I worked up to a dose of 900mg twice a day and 1200mg at night. I have to say I would not be without it. Gone are the restless legs which kept me awake at night, gone is the interminable insomnia, irritable bladder, IBS flares.. My pains are dulled. I didn't get headaches, I don't feel dizzy beyond my normal POTs symptoms. I rate it!"""
Restless Legs Syndrome,9.0,"""Before taking Neurontin, there were 4 to 5 nights a week that I was unable to sleep.  I started taking Neurontin regularly and I no longer have RLS.  It has helped me tremendously and made a big difference in my quality of sleep."""
Pain,9.0,"""For nerve pain/damage, this is BETTER than narcotics and tramadol.  For almost any other kind of pain it does little but I suggest you try it if you have any kind of spinal problem.  I apparently have some kind of lesion or scarring after a badly herniated L5/S1, experience zaps and soreness in my low back and legs, and take 900mg/day three times a day and it is a miracle that this medication performs as well as it does.  Great stuff."""
Pain,9.0,"""I have prolapsed disc at C7 in my neck and inoperable spinal stenosis. The pain is relentless and unbearable. I took various NSAIDS and Co-codamol at maximum dosage.  The pain was still very bad. My doctor prescribed Gabapentin. I started at 300mg, 3 times a day and as this took the edge off the pain, I decided to go straight up to 900mg, 3 times a day. At this level, in conjunction with the other medicines, the pain is now generally distant to tolerable which is fantastic, although the efficacy does tend to wear off a little near the time of the next dosage. Ramping up to a high dosage so quickly definitely made me feel a bit tripy, as well as paranoid, irritable and aggressive but this has, thankfully, subsided over time."""
Fibromyalgia,9.0,"""I have had lumbar and cervical neck surgery. I tried to go without medicine and suffered anxiety/depression and was at times overly ruminating on body symmetry, checking myself for lumps bumps and whatever - I guess after the surgeries and being home, I was now switched on to be ever so vigilant to an anxious degree.

Well anyways I went onto cymbalta and that helped greatly with my chemical imbalance that was causing my depression but I needed a little more to simply be in a relaxed mode. I had tried Lyrica 75mg which was fantastic but the insurance company wanted me to go with gabapentin (Neurontin) 600mg cost savings.

So far gabapentin has been very effective in reducing my pain and my anxious responses. Fantastic!"""
Restless Legs Syndrome,9.0,"""Before taking Neurontin, there were 4 to 5 nights a week that I was unable to sleep. I started taking Neurontin regularly and I no longer have Restless Legs Syndrome. It has helped me tremendously and made a big difference in my quality of sleep."""
Fibromyalgia,9.0,"""I was diagnoised with Fibromyaligia back in the mid 90's but didn't treat it till I started to feel so bad in 2000, and I had to work, so I was on Prox-y-propanate for several years till it was pulled from the market, was then on Vicodin 4x a day and it worked great, but so many people have abused it or died from some mixing of it and other drugs that my Dr. pulled me off and put me on Tzanidine, which gave me headaches and heartburn, then on to Clondine, which made me tired and a terrible dry cough, then finally to Gabepentine, which has been awesome, I also take Duloxetine, and together they have me feeling awesome, I can go to my exercise classes everyday and the energy is great remember try everything, donot give up!"""
Migraine,9.0,"""I have taken Neurontin for several years, I still get headaches but I find them much more manageable and when I do get one I take Imitrex/Excedrin.   My main trigger is hard fragrances, now if I could just find a way to avoid that, I think that Neurontin would be all I need."""
Bipolar Disorder,9.0,"""After 31 years of being treated for depression with a panic disorder, and constantly complaining that the diagnosis was wrong, I found a doctor that figured it out. She diagnosed me with Cyclothymia (a form of bipolar disorder). She took me off of SSRI's and started me on Gabapentin. WOW. I feel like a normal person (I think). I'm calm. So far no panic attacks. The fog has lifted. I feel like I'm actually in the room. It's too bad that it took 31 years of my life for the medical community to figure it out, but better late than never."""
Anxiety,9.0,"""I was prescribed gabapentin for back surgery pain, and nerve pain from diabetes...  I'm on the max dose, 1200 mg 3 times a day... All I can say is thank you Load for freeing me up from the opiates!  My mood is great, I sleep well and my pain has diminished by 75%! I am 63 years old, forced to retire due to excessive back pain (3 surgeries, one spinal fusion) and very bad nerve pain in my feet and hands... I've had no side effects and all my doctors (I've had triple bypass also... No heart attack, thank God.. No damage to my heart) have said there is no reason to discontinue using it !"""
Restless Legs Syndrome,9.0,"""My restless legs symptoms were 90 cleared up immediately upon the first dosage. The relief comes quickly and I can take a second dose right away if symptoms persist."""
Hot Flashes,9.0,"""I find Neurontin/gabapentin to be a life saver in regards to my hot flashes. I was on the verge of going insane with how severe my hot flashes were and how frequent they were! The only problem....I've gained about 30lbs in the past 9 months. I want to quit because of the weight gain but I'm afraid the hot flashes will come back with a vengeance."""
Bipolar Disorder,9.0,"""I was on every type of class of bi-polar medications and the side effects were worse than the condition.  I have been taking gabapentin at night for a year now and I love it. It does not make me fuzzy or groggy the next day and my moods are manageable most of the time. In the long term, I prefer gabapentin."""
Migraine,9.0,"""I just started taking this medication as a preventive migraine treatment this month/August 2012.  I am so impressed. I did have one migraine starting and what is usually a 10  on the pain scale was only about a 3-4, and all I did was take a Percocet 5mg for the pain, got a really hot shower to relax my muscles, took one of my Imitrex Nasal Sprays, laid down, went to sleep and it was totally gone when I woke up in a few hours. YAY! Another positive for Neurontin for me is that I get a lot of neck, shoulder, back pain and with this medicine I have not had to take additional pain pills (Vicodin, etc.) as everything feels 'muted' and very tolerable.  Also, I have cut down from 10 mg to 5 mg on my Ambien and I am working to get off this."""
Peripheral Neuropathy,9.0,"""Gabapentin is great for nerve pain. I am a recent amputee due to a fracture that would not heal in my ankle. My surgeon prescribed it for phantom pain. It seemed to do the trick. I take 100mg bid, at breakfast and again at bedtime. I don't take any painkillers what so ever. Pretty good for an amputation that most people would think as being painful."""
Fibromyalgia,9.0,"""It has made a huge difference. I've tried everything including Lyrica, Elavil (which made me gain weight). Those were helpful but I get the best results with 600 mg Neurontin 3 x daily and flexeril 10mg 3 x daily or as needed."""
Diabetic Peripheral Neuropathy,9.0,"""I had severe skin neuropathy pain, so severe I would rate it a 8.5 - 9 out of 10.. I heard about a new clinical study using gabapentin and nortriptyline for neuropathic pain. When I was only on gabapentin, no reduction in pain.. then saw study, asked my doctor and was put on 30 mg Cymbalta. Within three days felt a substantial reduction in pain to a 0.5 - 1 most days, sometimes a 2. No longer had to use pain killers like Tylenol 3! Unbelievable, the combination of the two drugs works on neuropathic pain like you wouldn't believe."""
Bipolar Disorder,9.0,"""I have been taking Neurontin at 1800-2100 mg/day after a nightmare trial on Seroquel. It felt like I was jettisoned up out of a deep, dark hole. Everyone comments on how I am myself again, and I agree. It also helps with nerve pain, sleep, and definitely stabilized my moods. I have only gained 3 pounds, and I attribute that more to the fact I am eating again at all (don't eat when cycling). This medicine is easily metabolized and has few drug interactions. I am grateful that my doctor recommended it, as well as the Cleveland Clinic. It has been around since 1998, so I think we are good to go."""
Neuropathic Pain,9.0,"""I had an intermittent stabbing pain in my thigh that was so painful that it would drop me to the ground. It was so intense that I would stress about it coming back. The only way I could describe it was like be struck by lightening for 10-15 seconds. When I saw my doctor, I was prescribed gabapentin for nerve pain. After the first time I took the pill, the pain was gone. It was a miracle for me! I was worried about possible side effects, even though I knew they were minimal. I took the pill at night so I wouldn't be affected by drowsiness. I had no side effects until I tried going off of the medication a few months later. A couple of days after my last pill, I had a few intense dizzy spells, but it was short lived and worth being pain free."""
Anxiety,9.0,"""I was having terrible issue with anxiety which was resulting in severe and unrelenting headaches. Added to the fact that I am pre-menopausal, I had not felt like myself in at least a year.  I went to the psychiatrist who continued my Celexa and started me on a very small dose of Neurontin at 100 mg 3 times daily.  I am only taking it twice daily to avoid the foggy feeling.  It has only been 3 days and I can honestly say, I feel like a new person... or should I say, the person I used to be.  I was skeptical that Neurontin could do so much to relieve my anxiety, but it works for me, and my headache and constant neck tension/pain is gone.  I am so glad my psychiatrist realizes the benefits of this medication and that she prescribed it for me."""
Anxiety,9.0,"""I have been dealing with anxiety, depression and was diagnosed as bipolar. I have been on Remeron at night to help me sleep and 1 mg or Klonopins 3 times a day. While that did help my depression, my panic attacks and anxiety still were horrible where I ruined a relationship just a day before I started the gabapentin. Now that I have taken this 3 times a day at 300 mg I have been able to rationalize and reason much better. I do notice I am a little dizzy at times but nothing horrible. If I only had this medication earlier I may not have lost my partner due to my actions."""
Peripheral Neuropathy,9.0,"""For years I had itchy ankles. Maddening. Treatment by MDs, dermatologists and podiatrists was hydrocortisone ointment. Worked briefly. Then a year ago I started having symptoms of neuropathy in my feet. Neither podiatrist nor MD could fix it. Went to neurologist. An eye-opening meeting with use of tuning forks and the like. This man knew his job. Put me on gabapentin, 100mg X 3 daily. The foot and leg pain diminished and changed character. It's still there but I can live with it. But the years-long itching disappeared totally. I sent him a fax about that. Downside, have noted mood changes and had to apologize to wife for being a jerk. I am 82."""
Hot Flashes,9.0,"""I had been on the brand name Nuerontin for my complex partial seizure disorder, since 1994. When the generic came out, I began taking it. I began experiencing menopause symptoms within two months. I was 36 years old at that time. Three months ago my neurologist put me back on the name brand. My symptoms have diminished greatly, but not completely. I think my condition is unique in that I took this medication while still in child bearing age. When my age increased, something about the generic formulations bio-availability actually induced menopause symptoms. I also know that the name brand is working as evidenced by weight gain which can be brought back down with exercise. I had lost weight, sleep, memory and sanity while on the generic."""
