"Notes"	"Census Region"	"Census Region Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Injury Mechanism & All Other Leading Causes"	"Injury Mechanism & All Other Leading Causes Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2005"	"2005"	13	5862585	Unreliable
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2008"	"2008"	10	6170606	Unreliable
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2009"	"2009"	13	6238201	Unreliable
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2010"	"2010"	12	6268114	Unreliable
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2011"	"2011"	19	6243646	Unreliable
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2012"	"2012"	11	6190095	Unreliable
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2013"	"2013"	15	6132841	Unreliable
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2014"	"2014"	12	6102368	Unreliable
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2015"	"2015"	12	6083150	Unreliable
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	"White"	"2106-3"	"1999"	"1999"	10	5114353	Unreliable
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	"White"	"2106-3"	"2000"	"2000"	12	5252241	Unreliable
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	"White"	"2106-3"	"2010"	"2010"	10	6268114	Unreliable
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Unspecified Injury"	"GRINJ-020"	"White"	"2106-3"	"2008"	"2008"	11	6170606	Unreliable
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Unspecified Injury"	"GRINJ-020"	"White"	"2106-3"	"2009"	"2009"	14	6238201	Unreliable
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Unspecified Injury"	"GRINJ-020"	"White"	"2106-3"	"2010"	"2010"	14	6268114	Unreliable
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Unspecified Injury"	"GRINJ-020"	"White"	"2106-3"	"2011"	"2011"	23	6243646	0.4
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2000"	"2000"	13	3557016	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2001"	"2001"	17	3684290	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2002"	"2002"	19	3929802	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2003"	"2003"	21	4121289	0.5
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2004"	"2004"	20	4305707	0.5
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2005"	"2005"	26	4486442	0.6
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2006"	"2006"	24	4651888	0.5
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2007"	"2007"	29	4802607	0.6
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2008"	"2008"	41	4919237	0.8
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2009"	"2009"	32	5056596	0.6
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2010"	"2010"	35	5184228	0.7
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2011"	"2011"	41	5375421	0.8
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2012"	"2012"	36	5401154	0.7
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2013"	"2013"	60	5469286	1.1
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2014"	"2014"	46	5556299	0.8
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2015"	"2015"	44	5668121	0.8
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Drowning"	"GRINJ-002"	"White"	"2106-3"	"2008"	"2008"	11	4919237	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Drowning"	"GRINJ-002"	"White"	"2106-3"	"2009"	"2009"	11	5056596	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Drowning"	"GRINJ-002"	"White"	"2106-3"	"2010"	"2010"	10	5184228	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Drowning"	"GRINJ-002"	"White"	"2106-3"	"2012"	"2012"	12	5401154	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Drowning"	"GRINJ-002"	"White"	"2106-3"	"2013"	"2013"	14	5469286	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Drowning"	"GRINJ-002"	"White"	"2106-3"	"2015"	"2015"	17	5668121	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2001"	"2001"	15	3684290	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2002"	"2002"	17	3929802	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2004"	"2004"	13	4305707	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2006"	"2006"	13	4651888	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2007"	"2007"	10	4802607	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2008"	"2008"	13	4919237	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2010"	"2010"	14	5184228	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2011"	"2011"	17	5375421	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2012"	"2012"	21	5401154	0.4
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2013"	"2013"	30	5469286	0.5
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2014"	"2014"	25	5556299	0.4
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2015"	"2015"	27	5668121	0.5
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Fire/Flame"	"GRINJ-004"	"White"	"2106-3"	"2015"	"2015"	10	5668121	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	10	146620	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	10	166714	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"1999"	"1999"	38	550780	6.9
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2000"	"2000"	34	568487	6.0
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2001"	"2001"	35	594344	5.9
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2002"	"2002"	40	632737	6.3
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2003"	"2003"	26	674179	3.9
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2004"	"2004"	49	721095	6.8
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2005"	"2005"	43	773286	5.6
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2006"	"2006"	47	825208	5.7
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2007"	"2007"	42	875164	4.8
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2008"	"2008"	56	924775	6.1
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2009"	"2009"	60	979853	6.1
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2010"	"2010"	57	1024801	5.6
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2011"	"2011"	47	1091714	4.3
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2012"	"2012"	52	1134473	4.6
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2013"	"2013"	54	1174603	4.6
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2014"	"2014"	61	1212735	5.0
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2015"	"2015"	51	1250071	4.1
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"1999"	"1999"	642	3479749	18.4
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2000"	"2000"	663	3557016	18.6
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2001"	"2001"	735	3684290	19.9
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2002"	"2002"	786	3929802	20.0
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2003"	"2003"	806	4121289	19.6
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2004"	"2004"	823	4305707	19.1
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2005"	"2005"	876	4486442	19.5
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2006"	"2006"	934	4651888	20.1
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2007"	"2007"	980	4802607	20.4
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2008"	"2008"	1114	4919237	22.6
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2009"	"2009"	1164	5056596	23.0
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2010"	"2010"	1165	5184228	22.5
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2011"	"2011"	1254	5375421	23.3
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2012"	"2012"	1336	5401154	24.7
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2013"	"2013"	1334	5469286	24.4
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2014"	"2014"	1367	5556299	24.6
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2015"	"2015"	1381	5668121	24.4
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"Black or African American"	"2054-5"	"2004"	"2004"	10	721095	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"Black or African American"	"2054-5"	"2014"	"2014"	14	1212735	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"Black or African American"	"2054-5"	"2015"	"2015"	13	1250071	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"1999"	"1999"	63	3479749	1.8
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2000"	"2000"	94	3557016	2.6
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2001"	"2001"	96	3684290	2.6
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2002"	"2002"	97	3929802	2.5
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2003"	"2003"	135	4121289	3.3
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2004"	"2004"	128	4305707	3.0
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2005"	"2005"	140	4486442	3.1
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2006"	"2006"	163	4651888	3.5
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2007"	"2007"	169	4802607	3.5
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2008"	"2008"	196	4919237	4.0
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2009"	"2009"	189	5056596	3.7
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2010"	"2010"	218	5184228	4.2
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2011"	"2011"	219	5375421	4.1
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2012"	"2012"	242	5401154	4.5
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2013"	"2013"	230	5469286	4.2
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2014"	"2014"	252	5556299	4.5
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2015"	"2015"	213	5668121	3.8
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	13	187869	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2003"	"2003"	12	674179	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2004"	"2004"	15	721095	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2005"	"2005"	12	773286	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2007"	"2007"	12	875164	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2008"	"2008"	17	924775	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2009"	"2009"	19	979853	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2010"	"2010"	20	1024801	2.0
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2011"	"2011"	17	1091714	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2012"	"2012"	19	1134473	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2013"	"2013"	25	1174603	2.1
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2014"	"2014"	18	1212735	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2015"	"2015"	27	1250071	2.2
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"1999"	"1999"	63	3479749	1.8
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2000"	"2000"	56	3557016	1.6
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2001"	"2001"	83	3684290	2.3
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2002"	"2002"	81	3929802	2.1
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2003"	"2003"	82	4121289	2.0
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2004"	"2004"	124	4305707	2.9
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2005"	"2005"	123	4486442	2.7
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2006"	"2006"	123	4651888	2.6
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2007"	"2007"	162	4802607	3.4
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2008"	"2008"	177	4919237	3.6
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2009"	"2009"	197	5056596	3.9
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2010"	"2010"	259	5184228	5.0
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2011"	"2011"	252	5375421	4.7
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2012"	"2012"	259	5401154	4.8
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2013"	"2013"	258	5469286	4.7
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2014"	"2014"	337	5556299	6.1
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2015"	"2015"	330	5668121	5.8
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2012"	"2012"	10	5401154	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2013"	"2013"	15	5469286	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2015"	"2015"	12	5668121	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	"White"	"2106-3"	"2011"	"2011"	10	5375421	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Unspecified Injury"	"GRINJ-020"	"White"	"2106-3"	"2009"	"2009"	13	5056596	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Unspecified Injury"	"GRINJ-020"	"White"	"2106-3"	"2010"	"2010"	10	5184228	Unreliable
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2002"	"2002"	10	2661482	Unreliable
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2003"	"2003"	10	2695469	Unreliable
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2006"	"2006"	16	2861220	Unreliable
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2009"	"2009"	11	3196844	Unreliable
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2011"	"2011"	15	3386333	Unreliable
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2012"	"2012"	19	3620783	Unreliable
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2013"	"2013"	17	3793987	Unreliable
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2014"	"2014"	18	3954594	Unreliable
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2015"	"2015"	11	4101986	Unreliable
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Drowning"	"GRINJ-002"	"White"	"2106-3"	"2011"	"2011"	10	3386333	Unreliable
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"1999"	"1999"	13	2614325	Unreliable
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2011"	"2011"	15	3386333	Unreliable
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2012"	"2012"	11	3620783	Unreliable
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2013"	"2013"	13	3793987	Unreliable
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2014"	"2014"	13	3954594	Unreliable
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"1999"	"1999"	30	354323	8.5
