Pos.This.Week|Pos.Last.Week|Peak.Pos.This.Week|Total.Weeks|Title|Artist|Entry.Date|Pos.Entry|Overall.Peak.Pos|Overall.Total.Weeks|Chart.Date,,
66|58|9|21|Don't Shed A Tear|PAUL CARRACK|1987-11-14|72|9|24|19880402,,
67|55|6|18|Say You Will|FOREIGNER|1987-12-05|59|6|19|19880402,,
68|72|68|5|Hot Hot Hot!!!|THE CURE|1988-03-05|89|65|7|19880402,,
69|57|1|19|Could've Been|TIFFANY|1987-11-28|86|1|20|19880402,,
70|68|66|6|Don't Make A Fool Of Yourself|STACEY Q|1988-02-27|85|66|8|19880402,,
71|66|66|5|I Want To Be Your Property|BLUE MERCEDES|1988-03-05|82|66|6|19880402,,
72|62|1|24|Need You Tonight|INXS|1987-10-24|93|1|25|19880402,,
73|78|73|5|Samantha (What You Gonna Do?)|CELLARFUL OF NOISE|1988-03-05|94|69|7|19880402,,
74|56|1|19|Seasons Change|EXPOSE|1987-11-28|57|1|20|19880402,,
75|77|75|4|Play That Funky Music|ROXANNE|1988-03-12|87|63|7|19880402,,
76|67|43|17|Never Thought (That I Could Love)|DAN HILL|1987-12-12|88|43|20|19880402,,
77|82|77|2|Promise Me|THE COVER GIRLS|1988-03-26|82|40|19|19880402,,
78|81|78|3|Breakaway|BIG PIG|1988-03-19|91|60|10|19880402,,
79|NEW|79|1|Nightime|PRETTY POISON|1988-04-02|79|36|12|19880402,,
80|NEW|80|1|I Still Believe|BRENDA K. STARR|1988-04-02|80|13|26|19880402,,
81|75|57|11|Save Your Love|GREAT WHITE|1988-01-23|81|57|12|19880402,,
82|86|81|6|Magic Carpet Ride|BARDEUX|1988-02-27|93|81|7|19880402,,
83|76|13|22|I Live For Your Love|NATALIE COLE|1987-11-07|90|13|22|19880402,,
84|79|75|8|Ever Since The World Began|TOMMY SHAW|1988-02-13|93|75|9|19880402,,
85|90|85|2|Presence Of Love|THE ALARM|1988-03-26|90|77|6|19880402,,
86|NEW|86|1|Beds Are Burning|MIDNIGHT OIL|1988-04-02|86|17|22|19880402,,
87|85|85|4|Ooo La La La|TEENA MARIE|1988-03-12|89|85|5|19880402,,
88|NEW|88|1|Never Die Young|JAMES TAYLOR|1988-04-02|88|80|5|19880402,,
89|88|88|4|She's Only 20|TAMI SHOW|1988-03-12|92|88|4|19880402,,
90|NEW|90|1|Kiss Me Deadly|LITA FORD|1988-04-02|90|12|23|19880402,,
91|93|91|2|Turn Off The Lights|WORLD CLASS WRECKIN' KRU|1988-03-26|93|84|11|19880402,,
92|NEW|92|1|Century's End|DONALD FAGEN|1988-04-02|92|83|5|19880402,,
93|NEW|93|1|Get It On|KINGDOM COME|1988-04-02|93|69|6|19880402,,
94|NEW|94|1|Jack The Lad|3 MAN ISLAND|1988-04-02|94|94|2|19880402,,
95|NEW|95|1|Family Man|FLEETWOOD MAC|1988-04-02|95|90|4|19880402,,
96|94|94|2|Sweet Lies|ROBERT PALMER|1988-03-26|94|94|2|19880402,,
97|84|63|9|Hot Thing|THE ARTIST|1988-02-06|80|63|9|19880402,,
98|87|67|8|Thinking Of You|EARTH, WIND AND FIRE|1988-02-13|79|67|8|19880402,
99|80|3|21|I Want To Be Your Man|ROGER|1987-11-14|88|3|21|19880402,,
100|83|2|21|Hazy Shade Of Winter|BANGLES|1987-11-14|73|2|21|19880402,,
1|4|1|8|Man In The Mirror|MICHAEL JACKSON|1988-02-06|48|1|17|19880326,,
2|5|2|10|Endless Summer Nights|RICHARD MARX|1988-01-23|53|2|21|19880326,,
3|1|1|15|Never Gonna Give You Up|RICK ASTLEY|1987-12-19|71|1|24|19880326,,
4|7|4|9|Out Of The Blue|DEBBIE GIBSON|1988-01-30|57|3|17|19880326,,
5|10|5|7|Get Outta My Dreams, Get Into My Car|BILLY OCEAN|1988-02-13|49|1|20|19880326,
6|2|2|11|I Get Weak|BELINDA CARLISLE|1988-01-16|54|2|16|19880326,,
7|9|7|11|I Want Her|KEITH SWEAT|1988-01-16|77|5|20|19880326,,
8|3|1|11|Father Figure|GEORGE MICHAEL|1988-01-16|49|1|17|19880326,,
9|12|9|10|Rocket 2 U|THE JETS|1988-01-23|68|6|22|19880326,,
10|11|10|10|Hysteria|DEF LEPPARD|1988-01-23|66|10|16|19880326,,
11|13|11|10|(Sittin' On) The Dock Of The Bay|MICHAEL BOLTON|1988-01-23|72|11|17|19880326,,
12|16|12|7|Devil Inside|INXS|1988-02-13|65|2|17|19880326,,
13|14|13|9|Girlfriend|PEBBLES|1988-01-30|74|5|20|19880326,,
14|8|6|11|Just Like Paradise|DAVID LEE ROTH|1988-01-16|56|6|16|19880326,,
15|6|3|15|She's Like The Wind|PATRICK SWAYZE feat WENDY FRAZER|1987-12-19|84|3|21|19880326,,
16|19|16|5|Where Do Broken Hearts Go|WHITNEY HOUSTON|1988-02-27|47|1|18|19880326,,
17|20|17|11|Wishing Well|TERENCE TRENT D'ARBY|1988-01-16|79|1|25|19880326,,
18|18|18|9|Some Kind Of Lover|JODY WATLEY|1988-01-30|76|10|17|19880326,,
19|21|19|8|Check It Out|JOHN MELLENCAMP|1988-02-06|66|14|15|19880326,,
20|23|20|9|Angel|AEROSMITH|1988-01-30|81|3|25|19880326,,
21|28|21|5|I Saw Him Standing There|TIFFANY|1988-02-27|56|7|14|19880326,,
22|15|15|11|Be Still My Beating Heart|STING|1988-01-16|64|15|14|19880326,,
23|24|23|8|When We Was Fab|GEORGE HARRISON|1988-02-06|63|23|11|19880326,,
24|26|24|8|Rock Of Life|RICK SPRINGFIELD|1988-02-06|72|22|15|19880326,,
25|32|25|6|Prove Your Love|TAYLOR DAYNE|1988-02-20|73|7|18|19880326,,
26|17|10|19|I Found Someone|CHER|1987-11-21|79|10|26|19880326,,
27|36|27|4|Pink Cadillac|NATALIE COLE|1988-03-05|67|5|17|19880326,,
28|34|28|5|One Step Up|BRUCE SPRINGSTEEN|1988-02-27|64|13|15|19880326,,
29|31|29|10|Never Knew Love Like This|ALEXANDER O'NEAL featuring CHERRELLE|1988-01-23|82|28|14|19880326,,
30|33|30|9|You Don't Know|SCARLETT & BLACK|1988-01-30|69|20|18|19880326,,
31|35|31|7|Electric Blue|ICEHOUSE|1988-02-13|88|7|21|19880326,,
32|22|6|19|Can't Stay Away From You|GLORIA ESTEFAN & MIAMI SOUND MACHINE|1987-11-21|89|6|23|19880326,,
33|38|33|6|What A Wonderful World|LOUIS ARMSTRONG|1988-02-20|67|32|11|19880326,,
34|50|34|3|Anything For You|GLORIA ESTEFAN & MIAMI SOUND MACHINE|1988-03-12|63|1|23|19880326,,
"35|42|35|6|Going Back To Cali (From ""Less Than Zero"")|LL COOL J|1988-02-20|87|31|14|19880326",,
36|25|13|12|Love Overboard|GLADYS KNIGHT AND THE PIPS|1988-01-09|82|13|14|19880326,,
37|27|13|18|Pump Up The Volume|M/A/R/R/S|1987-11-28|96|13|23|19880326,,
38|44|38|6|Fishnet|MORRIS DAY|1988-02-20|81|23|13|19880326,,
"39|29|4|21|Hungry Eyes (From ""Dirty Dancing"")|ERIC CARMEN|1987-11-07|88|4|25|19880326",,
40|45|40|6|Pamela|TOTO|1988-02-20|84|22|19|19880326,,
41|46|41|7|I Wish I Had A Girl|HENRY LEE SUMMER|1988-02-13|90|20|18|19880326,,
42|37|19|19|Push It|SALT-N-PEPA|1987-11-21|76|19|25|19880326,,
43|53|43|5|Naughty Girls (Need Love Too)|SAMANTHA FOX|1988-02-27|90|3|27|19880326,,
44|30|2|16|What Have I Done To Deserve This?|PET SHOP BOYS & DUSTY SPRINGFIELD|1987-12-12|60|2|18|19880326,,
45|55|45|5|Two Occasions|THE DEELE|1988-02-27|86|10|21|19880326,,
46|51|46|6|Are You Sure|SO|1988-02-20|91|41|11|19880326,,
47|54|47|6|Piano In The Dark|BRENDA RUSSELL featuring JOE ESPOSITO|1988-02-20|92|6|25|19880326,,
48|56|48|5|Wait|WHITE LION|1988-02-27|88|8|21|19880326,,
49|52|49|6|I Want You So Bad|HEART|1988-02-20|80|49|9|19880326,,
50|63|50|2|Shattered Dreams|JOHNNY HATES JAZZ|1988-03-19|63|2|19|19880326,,
51|48|48|7|Give Me All Your Love|WHITESNAKE|1988-02-13|80|48|11|19880326,,
52|64|52|2|I Don't Want To Live Without You|FOREIGNER|1988-03-19|64|5|17|19880326,,
53|40|27|18|Because Of You|THE COVER GIRLS|1987-11-28|94|27|20|19880326,,
"54|57|54|5|Kiss And Tell (From ""Bright Lights"," Big City"")|BRYAN FERRY|1988-02-27|95|31|13|19880326",
55|41|6|17|Say You Will|FOREIGNER|1987-12-05|59|6|19|19880326,,
56|39|1|18|Seasons Change|EXPOSE|1987-11-28|57|1|20|19880326,,
57|43|1|18|Could've Been|TIFFANY|1987-11-28|86|1|20|19880326,,
58|47|9|20|Don't Shed A Tear|PAUL CARRACK|1987-11-14|72|9|24|19880326,,
59|68|59|3|Dreaming|ORCHESTRAL MANOEUVRES IN THE DARK|1988-03-12|82|16|17|19880326,,
60|72|60|2|Say It Again|JERMAINE STEWART|1988-03-19|72|27|12|19880326,,
61|NEW|61|1|Always On My Mind|PET SHOP BOYS|1988-03-26|61|4|15|19880326,,
62|49|1|23|Need You Tonight|INXS|1987-10-24|93|1|25|19880326,,
63|58|57|7|Talking Back To The Night|STEVE WINWOOD|1988-02-13|81|57|10|19880326,,
64|65|64|5|Savin' Myself|ERIA FACHIN|1988-02-27|87|50|10|19880326,,
65|71|65|3|Strange But True|TIMES TWO|1988-03-12|86|21|17|19880326,,
66|70|66|4|I Want To Be Your Property|BLUE MERCEDES|1988-03-05|82|66|6|19880326,,
67|59|43|16|Never Thought (That I Could Love)|DAN HILL|1987-12-12|88|43|20|19880326,,
68|66|66|5|Don't Make A Fool Of Yourself|STACEY Q|1988-02-27|85|66|8|19880326,,
69|86|69|2|One Good Reason|PAUL CARRACK|1988-03-19|86|28|13|19880326,,
70|78|70|3|Ritual|DAN REED NETWORK|1988-03-12|85|38|11|19880326,,
"71|74|71|4|Yes (From ""Dirty Dancing"")|MERRY CLAYTON|1988-03-05|91|45|11|19880326",,
72|73|72|4|Hot Hot Hot!!!|THE CURE|1988-03-05|89|65|7|19880326,,
73|83|73|3|My Girl|SUAVE|1988-03-12|91|20|15|19880326,,
74|82|74|2|Love In The First Degree|BANANARAMA|1988-03-19|82|48|10|19880326,,
75|75|57|10|Save Your Love|GREAT WHITE|1988-01-23|81|57|12|19880326,,
76|69|13|21|I Live For Your Love|NATALIE COLE|1987-11-07|90|13|22|19880326,,
77|84|77|3|Play That Funky Music|ROXANNE|1988-03-12|87|63|7|19880326,,
78|79|78|4|Samantha (What You Gonna Do?)|CELLARFUL OF NOISE|1988-03-05|94|69|7|19880326,,
79|77|75|7|Ever Since The World Began|TOMMY SHAW|1988-02-13|93|75|9|19880326,,
80|60|3|20|I Want To Be Your Man|ROGER|1987-11-14|88|3|21|19880326,,
81|91|81|2|Breakaway|BIG PIG|1988-03-19|91|60|10|19880326,,
82|NEW|82|1|Promise Me|THE COVER GIRLS|1988-03-26|82|40|19|19880326,,
83|62|2|20|Hazy Shade Of Winter|BANGLES|1987-11-14|73|2|21|19880326,,
84|87|63|8|Hot Thing|THE ARTIST|1988-02-06|80|63|9|19880326,,
85|93|85|3|Ooo La La La|TEENA MARIE|1988-03-12|89|85|5|19880326,,
86|85|81|5|Magic Carpet Ride|BARDEUX|1988-02-27|93|81|7|19880326,,
87|76|67|7|Thinking Of You|EARTH, WIND AND FIRE|1988-02-13|79|67|8|19880326,
88|89|88|3|She's Only 20|TAMI SHOW|1988-03-12|92|88|4|19880326,,
89|67|66|6|All Right Now|PEPSI & SHIRLIE|1988-02-20|89|66|6|19880326,,
90|NEW|90|1|Presence Of Love|THE ALARM|1988-03-26|90|77|6|19880326,,
91|61|31|15|Twilight World|SWINGOUT SISTER|1987-12-19|97|31|15|19880326,,
92|88|51|9|Never Can Say Goodbye|THE COMMUNARDS|1988-01-30|68|51|9|19880326,,
93|NEW|93|1|Turn Off The Lights|WORLD CLASS WRECKIN' KRU|1988-03-26|93|84|11|19880326,,
94|NEW|94|1|Sweet Lies|ROBERT PALMER|1988-03-26|94|94|2|19880326,,
95|90|90|2|Hey Mambo|BARRY MANILOW with KID CREOLE AND THE COCONUTS|1988-03-19|90|90|2|19880326,,
96|81|6|21|Candle In The Wind|ELTON JOHN|1987-11-07|68|6|21|19880326,,
97|80|14|18|Everywhere|FLEETWOOD MAC|1987-11-28|65|14|18|19880326,,
98|92|69|9|It's The End Of The World As We Know It (And I Feel Fine)|R.E.M.|1988-01-30|83|69|9|19880326,,
99|95|7|25|Tell It To My Heart|TAYLOR DAYNE|1987-10-10|92|7|25|19880326,,
100|94|64|8|Don't Look Any Further|THE KANE GANG|1988-02-06|84|64|8|19880326,,
1|1|1|14|Never Gonna Give You Up|RICK ASTLEY|1987-12-19|71|1|24|19880319,,
2|4|2|10|I Get Weak|BELINDA CARLISLE|1988-01-16|54|2|16|19880319,,
3|2|1|10|Father Figure|GEORGE MICHAEL|1988-01-16|49|1|17|19880319,,
4|7|4|7|Man In The Mirror|MICHAEL JACKSON|1988-02-06|48|1|17|19880319,,
5|5|5|9|Endless Summer Nights|RICHARD MARX|1988-01-23|53|2|21|19880319,,
6|3|3|14|She's Like The Wind|PATRICK SWAYZE featuring WENDY FRAZER|1987-12-19|84|3|21|19880319,,
7|8|7|8|Out Of The Blue|DEBBIE GIBSON|1988-01-30|57|3|17|19880319,,
8|6|6|10|Just Like Paradise|DAVID LEE ROTH|1988-01-16|56|6|16|19880319,,
9|9|9|10|I Want Her|KEITH SWEAT|1988-01-16|77|5|20|19880319,,
10|12|10|6|Get Outta My Dreams, Get Into My Car|BILLY OCEAN|1988-02-13|49|1|20|19880319,
11|14|11|9|Hysteria|DEF LEPPARD|1988-01-23|66|10|16|19880319,,
12|16|12|9|Rocket 2 U|THE JETS|1988-01-23|68|6|22|19880319,,
13|17|13|9|(Sittin' On) The Dock Of The Bay|MICHAEL BOLTON|1988-01-23|72|11|17|19880319,,
14|19|14|8|Girlfriend|PEBBLES|1988-01-30|74|5|20|19880319,,
15|15|15|10|Be Still My Beating Heart|STING|1988-01-16|64|15|14|19880319,,
16|22|16|6|Devil Inside|INXS|1988-02-13|65|2|17|19880319,,
17|11|10|18|I Found Someone|CHER|1987-11-21|79|10|26|19880319,,
18|23|18|8|Some Kind Of Lover|JODY WATLEY|1988-01-30|76|10|17|19880319,,
19|28|19|4|Where Do Broken Hearts Go|WHITNEY HOUSTON|1988-02-27|47|1|18|19880319,,
20|27|20|10|Wishing Well|TERENCE TRENT D'ARBY|1988-01-16|79|1|25|19880319,,
21|24|21|7|Check It Out|JOHN MELLENCAMP|1988-02-06|66|14|15|19880319,,
22|10|6|18|Can't Stay Away From You|GLORIA ESTEFAN & MIAMI SOUNDMACHINE|1987-11-21|89|6|23|19880319,,
23|30|23|8|Angel|AEROSMITH|1988-01-30|81|3|25|19880319,,
24|25|24|7|When We Was Fab|GEORGE HARRISON|1988-02-06|63|23|11|19880319,,
25|13|13|11|Love Overboard|GLADYS KNIGHT AND THE PIPS|1988-01-09|82|13|14|19880319,,
26|32|26|7|Rock Of Life|RICK SPRINGFIELD|1988-02-06|72|22|15|19880319,,
27|21|13|17|Pump Up The Volume|M/A/R/R/S|1987-11-28|96|13|23|19880319,,
28|36|28|4|I Saw Him Standing There|TIFFANY|1988-02-27|56|7|14|19880319,,
29|20|4|20|Hungry Eyes|ERIC CARMEN|1987-11-07|88|4|25|19880319,,
30|18|2|15|What Have I Done To Deserve This?|PET SHOP BOYS & DUSTY SPRINGFIELD|1987-12-12|60|2|18|19880319,,
31|37|31|9|Never Knew Love Like This|ALEXANDER O'NEAL featuring CHERRELLE|1988-01-23|82|28|14|19880319,,
32|40|32|5|Prove Your Love|TAYLOR DAYNE|1988-02-20|73|7|18|19880319,,
33|38|33|8|You Don't Know|SCARLETT & BLACK|1988-01-30|69|20|18|19880319,,
34|45|34|4|One Step Up|BRUCE SPRINGSTEEN|1988-02-27|64|13|15|19880319,,
35|44|35|6|Electric Blue|ICEHOUSE|1988-02-13|88|7|21|19880319,,
36|49|36|3|Pink Cadillac|NATALIE COLE|1988-03-05|67|5|17|19880319,,
37|34|19|18|Push It|SALT-N-PEPA|1987-11-21|76|19|25|19880319,,
38|41|38|5|What A Wonderful World|LOUIS ARMSTRONG|1988-02-20|67|32|11|19880319,,
39|26|1|17|Seasons Change|EXPOSE|1987-11-28|57|1|20|19880319,,
40|31|27|17|Because Of You|THE COVER GIRLS|1987-11-28|94|27|20|19880319,,
41|29|6|16|Say You Will|FOREIGNER|1987-12-05|59|6|19|19880319,,
42|46|42|5|Going Back To Cali|LL COOL J|1988-02-20|87|31|14|19880319,,
43|33|1|17|Could've Been|TIFFANY|1987-11-28|86|1|20|19880319,,
44|48|44|5|Fishnet|MORRIS DAY|1988-02-20|81|23|13|19880319,,
45|50|45|5|Pamela|TOTO|1988-02-20|84|22|19|19880319,,
46|47|46|6|I Wish I Had A Girl|HENRY LEE SUMMER|1988-02-13|90|20|18|19880319,,
47|35|9|19|Don't Shed A Tear|PAUL CARRACK|1987-11-14|72|9|24|19880319,,
48|51|48|6|Give Me All Your Love|WHITESNAKE|1988-02-13|80|48|11|19880319,,
49|39|1|22|Need You Tonight|INXS|1987-10-24|93|1|25|19880319,,
50|63|50|2|Anything For You|GLORIA ESTEFAN & MIAMI SOUND MACHINE|1988-03-12|63|1|23|19880319,,
51|54|51|5|Are You Sure|SO|1988-02-20|91|41|11|19880319,,
52|55|52|5|I Want You So Bad|HEART|1988-02-20|80|49|9|19880319,,
53|62|53|4|Naughty Girls (Need Love Too)|SAMANTHA FOX|1988-02-27|90|3|27|19880319,,
54|58|54|5|Piano In The Dark|BRENDA RUSSELL featuring JOE ESPOSITO|1988-02-20|92|6|25|19880319,,
55|59|55|4|Two Occasions|THE DEELE|1988-02-27|86|10|21|19880319,,
56|61|56|4|Wait|WHITE LION|1988-02-27|88|8|21|19880319,,
57|64|57|4|Kiss And Tell|BRYAN FERRY|1988-02-27|95|31|13|19880319,,
58|57|57|6|Talking Back To The Night|STEVE WINWOOD|1988-02-13|81|57|10|19880319,,
59|53|43|15|Never Thought (That I Could Love)|DAN HILL|1987-12-12|88|43|20|19880319,,
60|42|3|19|I Want To Be Your Man|ROGER|1987-11-14|88|3|21|19880319,,
61|43|31|14|Twilight World|SWING OUT SISTER|1987-12-19|97|31|15|19880319,,
62|52|2|19|Hazy Shade Of Winter|BANGLES|1987-11-14|73|2|21|19880319,,
63|NEW|63|1|Shattered Dreams|JOHNNY HATES JAZZ|1988-03-19|63|2|19|19880319,,
64|NEW|64|1|I Don't Want To Live Without You|FOREIGNER|1988-03-19|64|5|17|19880319,,
65|73|65|4|Savin' Myself|ERIA FACHIN|1988-02-27|87|50|10|19880319,,
66|70|66|4|Don't Make A Fool Of Yourself|STACEY Q|1988-02-27|85|66|8|19880319,,
67|66|66|5|All Right Now|PEPSI & SHIRLIE|1988-02-20|89|66|6|19880319,,
68|82|68|2|Dreaming|ORCHESTRAL MANOEUVRES IN THE DARK|1988-03-12|82|16|17|19880319,,
69|56|13|20|I Live For Your Love|NATALIE COLE|1987-11-07|90|13|22|19880319,,
70|76|70|3|I Want To Be Your Property|BLUE MERCEDES|1988-03-05|82|66|6|19880319,,
71|86|71|2|Strange But True|TIMES TWO|1988-03-12|86|21|17|19880319,,
72|NEW|72|1|Say It Again|JERMAINE STEWART|1988-03-19|72|27|12|19880319,,
73|77|73|3|Hot Hot Hot!!!|THE CURE|1988-03-05|89|65|7|19880319,,
74|78|74|3|Yes|MERRY CLAYTON|1988-03-05|91|45|11|19880319,,
75|68|57|9|Save Your Love|GREAT WHITE|1988-01-23|81|57|12|19880319,,
76|67|67|6|Thinking Of You|EARTH, WIND & FIRE|1988-02-13|79|67|8|19880319,
77|75|75|6|Ever Since The World Began|TOMMY SHAW|1988-02-13|93|75|9|19880319,,
78|85|78|2|Ritual|DAN REED NETWORK|1988-03-12|85|38|11|19880319,,
79|79|79|3|Samantha (What You Gonna Do?)|CELLARFUL OF NOISE|1988-03-05|94|69|7|19880319,,
80|60|14|17|Everywhere|FLEETWOOD MAC|1987-11-28|65|14|18|19880319,,
81|71|6|20|Candle In The Wind|ELTON JOHN|1987-11-07|68|6|21|19880319,,
82|NEW|82|1|Love In The First Degree|BANANARAMA|1988-03-19|82|48|10|19880319,,
83|91|83|2|My Girl|SUAVE|1988-03-12|91|20|15|19880319,,
84|87|84|2|Play That Funky Music|ROXANNE|1988-03-12|87|63|7|19880319,,
85|81|81|4|Magic Carpet Ride|BARDEUX|1988-02-27|93|81|7|19880319,,
86|NEW|86|1|One Good Reason|PAUL CARRACK|1988-03-19|86|28|13|19880319,,
87|74|63|7|Hot Thing|PRINCE|1988-02-06|80|63|9|19880319,,
88|72|51|8|Never Can Say Goodbye|COMMUNARDS|1988-01-30|68|51|9|19880319,,
89|92|89|2|She's Only 20|TAMI SHOW|1988-03-12|92|88|4|19880319,,
90|NEW|90|1|Hey Mambo|BARRY MANILOW with KID CREOLE AND THE COCONUTS|1988-03-19|90|90|2|19880319,,
91|NEW|91|1|Breakaway|BIG PIG|1988-03-19|91|60|10|19880319,,
92|80|69|8|It's The End Of The World As We Know It|R.E.M.|1988-01-30|83|69|9|19880319,,
93|89|89|2|Ooo La La La|TEENA MARIE|1988-03-12|89|85|5|19880319,,
94|69|64|7|Don't Look Any Further|KANE GANG|1988-02-06|84|64|8|19880319,,
95|65|7|24|Tell It To My Heart|TAYLOR DAYNE|1987-10-10|92|7|25|19880319,,
96|83|54|9|All I Want Is You|CARLY SIMON|1988-01-23|85|54|9|19880319,,
97|84|9|16|Tunnel Of Love|BRUCE SPRINGSTEEN|1987-12-05|57|9|16|19880319,,
98|88|1|18|The Way You Make Me Feel|MICHAEL JACKSON|1987-11-21|44|1|18|19880319,,
99|93|1|22|Got My Mind Set On You|GEORGE HARRISON|1987-10-24|66|1|22|19880319,,
100|90|20|21|Pop Goes The World|MEN WITHOUT HATS|1987-10-31|91|20|21|19880319,,
1|2|1|13|Never Gonna Give You Up|RICK ASTLEY|1987-12-19|71|1|24|19880312,,
2|1|1|9|Father Figure|GEORGE MICHAEL|1988-01-16|49|1|17|19880312,,
3|3|3|13|She's Like The Wind|PATRICK SWAYZE featuring WENDY FRAZER|1987-12-19|84|3|21|19880312,,
4|4|4|9|I Get Weak|BELINDA CARLISLE|1988-01-16|54|2|16|19880312,,
5|8|5|8|Endless Summer Nights|RICHARD MARX|1988-01-23|53|2|21|19880312,,
6|7|6|9|Just Like Paradise|DAVID LEE ROTH|1988-01-16|56|6|16|19880312,,
7|9|7|6|Man In The Mirror|MICHAEL JACKSON|1988-02-06|48|1|17|19880312,,
8|12|8|7|Out Of The Blue|DEBBIE GIBSON|1988-01-30|57|3|17|19880312,,
9|16|9|9|I Want Her|KEITH SWEAT|1988-01-16|77|5|20|19880312,,
10|6|6|17|Can't Stay Away From You|GLORIA ESTEFAN & MIAMI SOUNDMACHINE|1987-11-21|89|6|23|19880312,,
11|10|10|17|I Found Someone|CHER|1987-11-21|79|10|26|19880312,,
12|22|12|5|Get Outta My Dreams, Get Into My Car|BILLY OCEAN|1988-02-13|49|1|20|19880312,
13|17|13|10|Love Overboard|GLADYS KNIGHT AND THE PIPS|1988-01-09|82|13|14|19880312,,
14|20|14|8|Hysteria|DEF LEPPARD|1988-01-23|66|10|16|19880312,,
15|19|15|9|Be Still My Beating Heart|STING|1988-01-16|64|15|14|19880312,,
16|24|16|8|Rocket 2 U|THE JETS|1988-01-23|68|6|22|19880312,,
17|23|17|8|(Sittin' On) The Dock Of The Bay|MICHAEL BOLTON|1988-01-23|72|11|17|19880312,,
18|5|2|14|What Have I Done To Deserve This?|PET SHOP BOYS & DUSTY SPRINGFIELD|1987-12-12|60|2|18|19880312,,
19|26|19|7|Girlfriend|PEBBLES|1988-01-30|74|5|20|19880312,,
20|11|4|19|Hungry Eyes|ERIC CARMEN|1987-11-07|88|4|25|19880312,,
21|13|13|16|Pump Up The Volume|M/A/R/R/S|1987-11-28|96|13|23|19880312,,
22|28|22|5|Devil Inside|INXS|1988-02-13|65|2|17|19880312,,
23|33|23|7|Some Kind Of Lover|JODY WATLEY|1988-01-30|76|10|17|19880312,,
24|32|24|6|Check It Out|JOHN MELLENCAMP|1988-02-06|66|14|15|19880312,,
25|31|25|6|When We Was Fab|GEORGE HARRISON|1988-02-06|63|23|11|19880312,,
26|14|1|16|Seasons Change|EXPOSE|1987-11-28|57|1|20|19880312,,
27|35|27|9|Wishing Well|TERENCE TRENT D'ARBY|1988-01-16|79|1|25|19880312,,
28|38|28|3|Where Do Broken Hearts Go|WHITNEY HOUSTON|1988-02-27|47|1|18|19880312,,
29|15|6|15|Say You Will|FOREIGNER|1987-12-05|59|6|19|19880312,,
30|36|30|7|Angel|AEROSMITH|1988-01-30|81|3|25|19880312,,
31|27|27|16|Because Of You|THE COVER GIRLS|1987-11-28|94|27|20|19880312,,
32|37|32|6|Rock Of Life|RICK SPRINGFIELD|1988-02-06|72|22|15|19880312,,
33|21|1|16|Could've Been|TIFFANY|1987-11-28|86|1|20|19880312,,
34|25|19|17|Push It|SALT-N-PEPA|1987-11-21|76|19|25|19880312,,
35|18|9|18|Don't Shed A Tear|PAUL CARRACK|1987-11-14|72|9|24|19880312,,
36|43|36|3|I Saw Him Standing There|TIFFANY|1988-02-27|56|7|14|19880312,,
37|40|37|8|Never Knew Love Like This|ALEXANDER O'NEAL featuring CHERRELLE|1988-01-23|82|28|14|19880312,,
38|41|38|7|You Don't Know|SCARLETT & BLACK|1988-01-30|69|20|18|19880312,,
39|29|1|21|Need You Tonight|INXS|1987-10-24|93|1|25|19880312,,
40|47|40|4|Prove Your Love|TAYLOR DAYNE|1988-02-20|73|7|18|19880312,,
41|46|41|4|What A Wonderful World|LOUIS ARMSTRONG|1988-02-20|67|32|11|19880312,,
42|30|3|18|I Want To Be Your Man|ROGER|1987-11-14|88|3|21|19880312,,
43|34|31|13|Twilight World|SWING OUT SISTER|1987-12-19|97|31|15|19880312,,
44|48|44|5|Electric Blue|ICEHOUSE|1988-02-13|88|7|21|19880312,,
45|49|45|3|One Step Up|BRUCE SPRINGSTEEN|1988-02-27|64|13|15|19880312,,
46|52|46|4|Going Back To Cali|L.L. COOL J|1988-02-20|87|31|14|19880312,,
47|53|47|5|I Wish I Had A Girl|HENRY LEE SUMMER|1988-02-13|90|20|18|19880312,,
48|54|48|4|Fishnet|MORRIS DAY|1988-02-20|81|23|13|19880312,,
49|67|49|2|Pink Cadillac|NATALIE COLE|1988-03-05|67|5|17|19880312,,
50|57|50|4|Pamela|TOTO|1988-02-20|84|22|19|19880312,,
51|51|51|5|Give Me All Your Love|WHITESNAKE|1988-02-13|80|48|11|19880312,,
52|39|2|18|Hazy Shade Of Winter|BANGLES|1987-11-14|73|2|21|19880312,,
53|45|43|14|Never Thought (That I Could Love)|DAN HILL|1987-12-12|88|43|20|19880312,,
54|60|54|4|Are You Sure|SO|1988-02-20|91|41|11|19880312,,
55|62|55|4|I Want You So Bad|HEART|1988-02-20|80|49|9|19880312,,
56|42|13|19|I Live For Your Love|NATALIE COLE|1987-11-07|90|13|22|19880312,,
57|59|57|5|Talking Back To The Night|STEVE WINWOOD|1988-02-13|81|57|10|19880312,,
58|69|58|4|Piano In The Dark|BRENDA RUSSELL featuring JOE ESPOSITO|1988-02-20|92|6|25|19880312,,
59|73|59|3|Two Occasions|THE DEELE|1988-02-27|86|10|21|19880312,,
60|44|14|16|Everywhere|FLEETWOOD MAC|1987-11-28|65|14|18|19880312,,
61|75|61|3|Wait|WHITE LION|1988-02-27|88|8|21|19880312,,
