,category,rating,name,app,tp,review,date,brand,ratingNum,lenReview,dateindex,Nbrand,sentiment,neg,neu,pos
4802,Simulation,Rated 2 stars out of five stars,Noe Moreno,Design Home,Top Grossing Games,It has nice graphics and is pretty easy control but i hate that its laggy as crap and it makes my phone lag and freeze and then i cant do anything i have to keep taking out my battery and all to get my phone to work bc the game freezes uo my phone and lags. FIX IT!!!!! 😡,"2,9,2017",Crowdstar Inc,2,274,666,0,-0.9164,0.24,0,0.102
4803,Simulation,Rated 1 stars out of five stars,Veronica Sutton,Design Home,Top Grossing Games,"I got to decorate 2 whole rooms before it started asking me to pay. This game will get expensive quick if you play it much. Too bad, because it was fun.","2,8,2017",Crowdstar Inc,1,152,665,0,0.2023,0.138,0,0.16
4804,Casual,Rated 5 stars out of five stars,Brenly Santy,Farm Heroes Saga,Top Grossing Games,"El juego se cae a media partida y ya no me deja sincronizar con king arréglenlo yaaaa, ahora si me a Paso aqui me encanta","2,8,2017",King,5,122,665,3,-0.296,0.095,0,0.0
4805,Casual,Rated 3 stars out of five stars,Amanda Ford,Farm Heroes Saga,Top Grossing Games,I like this game but having problems connecting to facebook since last update... anyone else having these problems?,"2,2,2017",King,3,115,659,0,-0.7469,0.311,0,0.077
4806,Casino,Rated 5 stars out of five stars,Michelle Ridinger,Bingo Blitz: Bingo+Slots Games,Top Grossing Games,"This bingo game is by far the best one around. I assure you once you start playing, you won't want to stop. I'm totally addicted to the game. Lol, there is not a day that goes by that I don't play. All the levels are very fun, and the graphics are amazing.","1,20,2017",Playtika Santa Monica,5,256,646,0,0.9533,0.051,0,0.321
4807,Casino,Rated 3 stars out of five stars,Sarah McIntire,Bingo Blitz: Bingo+Slots Games,Top Grossing Games,I am pissed that one slip of my finger they ban me from my rightful bingo.  Big red X.  The games we pay for to guarantee a bingo..didn't get a Bingo...fix your crap..Uninstalling and going with a different bingo game...this is why I uninstalled it last time.  Thought maybe it got fixed...gave it anpther try...nope,"2,2,2017",Playtika Santa Monica,3,316,659,0,-0.802,0.161,0,0.035
4808,Casino,Rated 1 stars out of five stars,Susan Montey,Bingo Blitz: Bingo+Slots Games,Top Grossing Games,I love the over all... game lots to do..but it hasn't been giving the correct winnings back after your tallied up at end...and the game doesn't even give u a chance to hit bingo if u have one on last ball called which can be frustrating!! Specially if last ball called is your only bingo! I feel like I been waiting my money on this game plus I never complain about a game but this is rediculous....it feels like the game is set to rip people off...I play to relax I get the opposite....,"1,26,2017",Playtika Santa Monica,1,487,652,0,0.9371,0.049,0,0.194
4809,Casino,Rated 5 stars out of five stars,anonymous,Bingo Blitz: Bingo+Slots Games,Top Grossing Games,"I love it!  I go to sleep thinking about and can't wait to wake up to my daily tournament!  Yes, my family says I need therapy. Hee hee!  I say ""just once!"" They need to play it just once then talk to me about therapy. ..lol!  We can get a family plan I'm sure. lol. Yes I live for Bingo Blitz!!!","2,9,2017",Playtika Santa Monica,5,296,666,0,0.9536,0.0,0,0.272
4810,Casino,Rated 5 stars out of five stars,Amanda Bearfield,Bingo Blitz: Bingo+Slots Games,Top Grossing Games,This game is a great time killer and very addictive. I love all the different places you can go and all the different games there is now. Only thing i don't like is how fast you run out of bingo credits and how expensive the power ups are.,"2,6,2017",Playtika Santa Monica,5,239,663,0,0.6877,0.112,0,0.193
4811,Casino,Rated 2 stars out of five stars,Shannon O'Malley,Bingo Blitz: Bingo+Slots Games,Top Grossing Games,I liked the game better when cards cost 10 credits. Bad move making them cost more. I definitely won't play as much now. I really did like this game. I played it everyday. Now that will change :(,"2,8,2017",Playtika Santa Monica,2,195,665,0,0.7698,0.174,0,0.327
4812,Casino,Rated 3 stars out of five stars,Beth McDaniel,Bingo Blitz: Bingo+Slots Games,Top Grossing Games,This game used to be fun. Not anymore. It's a complete waste of credits to play. Its nearly impossible to complete rooms now. And the daily tournament is a joke!,"2,2,2017",Playtika Santa Monica,3,161,659,0,0.784,0.077,0,0.293
4813,Casino,Rated 1 stars out of five stars,Michael Hunt,Bingo Blitz: Bingo+Slots Games,Top Grossing Games,Needs more rooms that have no power ups. And more rooms with different pay lines in stead off mostly lines or 4 corners.  Many other reason gave.,"2,7,2017",Playtika Santa Monica,1,145,664,0,-0.3818,0.13,0,0.0
4814,Casino,Rated 1 stars out of five stars,James Pierce,Bingo Blitz: Bingo+Slots Games,Top Grossing Games,Extremely unfair that we cannot buy the triple daubs with our coins. Some of us can't afford to buy them with real money and don't want to waste credits on your quests. Gives an unfair advantage to others who spend money. That may be your goal.,"2,9,2017",Playtika Santa Monica,1,244,666,0,-0.2905,0.146,0,0.125
4815,Casino,Rated 5 stars out of five stars,Les Brun,Caesars Slot Machines & Games,Top Grossing Games,Can not get the slots too download,"2,10,2017",Playtika,5,34,667,0,0.0,0.0,0,0.0
4816,Casino,Rated 5 stars out of five stars,Rose McBrayer,Caesars Slot Machines & Games,Top Grossing Games,Love the Rino Dino Power !!!,"2,10,2017",Playtika,5,28,667,0,0.7249,0.0,0,0.504
4817,Casino,Rated 5 stars out of five stars,Allison Calzada,Caesars Slot Machines & Games,Top Grossing Games,"Accidentally deleted app, uploaded it again and my money was gone pls fix, thank u","2,10,2017",Playtika,5,82,667,0,0.1027,0.14,0,0.221
4818,Casino,Rated 5 stars out of five stars,Annette Trnka,Caesars Slot Machines & Games,Top Grossing Games,There's lots of slot games out there - I'd rate this game in the top 3 of all that I've tried!,"2,9,2017",Playtika,5,94,666,0,0.2714,0.0,0,0.104
4819,Casino,Rated 5 stars out of five stars,Cherie Clark,Caesars Slot Machines & Games,Top Grossing Games,Grest game super prizes,"2,10,2017",Playtika,5,23,667,0,0.7845,0.0,0,0.775
4820,Casino,Rated 5 stars out of five stars,Nicole Robertson,Caesars Slot Machines & Games,Top Grossing Games,Very addicting love slots,"2,9,2017",Playtika,5,25,666,0,0.6682,0.0,0,0.599
4821,Casino,Rated 4 stars out of five stars,Bridget Thomas,Caesars Slot Machines & Games,Top Grossing Games,Have more free things not everyone can afford your promotional days,"2,9,2017",Playtika,4,67,666,0,0.5563,0.0,0,0.264
4822,Casino,Rated 5 stars out of five stars,vickie kinsey,Caesars Slot Machines & Games,Top Grossing Games,Thanks!!!!,"2,10,2017",Playtika,5,10,667,0,0.0,0.0,0,0.0
4823,Role Playing,Rated 3 stars out of five stars,Dominique Cole,FINAL FANTASY  BRAVE EXVIUS,Top Grossing Games,I been playing for a long time. Only recent issue is that i have magic keys and the game won't let me open the silver chest on towns. Plz Fix and ill give this game 5stars agian,"2,5,2017","SQUARE ENIX Co.,Ltd.",3,177,662,3,-0.1779,0.076,0,0.084
4824,Role Playing,Rated 2 stars out of five stars,Marcel Setiawan,FINAL FANTASY  BRAVE EXVIUS,Top Grossing Games,"Really like the gameplay and the story. But really s*x for the summon things. I spend 200$ for getting noctis and randi from the banner, but the best i got is the multiple 3* popoi...soo sad...Thats Unfair Greedy Gumi...GG...","2,5,2017","SQUARE ENIX Co.,Ltd.",2,225,662,2,0.1522,0.149,0,0.161
4825,Role Playing,Rated 5 stars out of five stars,Joseph Boeger,FINAL FANTASY  BRAVE EXVIUS,Top Grossing Games,"Secret of Mana Collaboration coming. Exciting! Chance for nat 5* drops are terrible, and troll rainbow crystals are extremely frustrating (fix it soon, PLEASE).","2,2,2017","SQUARE ENIX Co.,Ltd.",5,160,659,0,-0.3367,0.207,0,0.164
4826,Role Playing,Rated 5 stars out of five stars,Michael Peck,FINAL FANTASY  BRAVE EXVIUS,Top Grossing Games,"Instantly throw me back to my childhood. Fantastic game great music and the graphics are not the best but I think they are better that way, it has a very vintage appeal about it which I personally prefer, if you are looking for a great RPG game this is it. Lives up to the standards of your expectations of the Final Fantasy game and far exceeds the standards of a phone game, you kind of forget you're on a phone lol.","2,6,2017","SQUARE ENIX Co.,Ltd.",5,418,663,6,0.9334,0.055,0,0.198
4827,Role Playing,Rated 4 stars out of five stars,Eric Tinney,FINAL FANTASY  BRAVE EXVIUS,Top Grossing Games,"The gameplay is rather simplistic and i like that a lot about this game. Plus with me being a bit of a final fantasy nut, being able to essentially make a mash up team of my favorite characters is a big plus","2,7,2017","SQUARE ENIX Co.,Ltd.",4,207,664,6,0.6705,0.0,0,0.139
4828,Role Playing,Rated 4 stars out of five stars,Nicholes Lim,FINAL FANTASY  BRAVE EXVIUS,Top Grossing Games,"Overall the graphics & game play is ok. But be warned, it may takes days or weeks to grind max level for each characters depends on rarity. This game is only recommended for hardcore grinders. Tested a few days, decided to uninstall,  exp is sooooo damn slow...","2,9,2017","SQUARE ENIX Co.,Ltd.",4,261,666,1,0.1531,0.094,0,0.125
4829,Puzzle,Rated 5 stars out of five stars,Laurence Chapman,Candy Crush Jelly Saga,Top Grossing Games,Wish it wasn't so difficult for some levels.  I've been stuck months at a time.,"2,4,2017",King,5,79,661,0,0.5201,0.109,0,0.292
4830,Puzzle,Rated 5 stars out of five stars,Amanda Maize,Candy Crush Jelly Saga,Top Grossing Games,"Game is fun addicting and challenging. Wish that levels would get added faster to the app. Facebook is way ahead on levels compared to app. But would still highly recommend this game for its fun, easy to play, challenging, and addicting game play.","2,8,2017",King,5,247,665,0,0.9638,0.0,0,0.403
4831,Puzzle,Rated 1 stars out of five stars,Rhonda Carter,Candy Crush Jelly Saga,Top Grossing Games,It is a rip off. I have found several special puffers and have not been getting them to finish the special game!,"1,31,2017",King,1,112,657,0,0.69,0.0,0,0.24
4832,Puzzle,Rated 5 stars out of five stars,BreadHead Martinez,Candy Crush Jelly Saga,Top Grossing Games,"THAT GAMES CHEATS ,EVERYTIME I HAVE THE A SPECIAL BLOCK I ALWAYS LOSE IT . F#*@K YOU CUPCAKE CARL AND YOUR HIGHNESS THE QUEEN.But I still love the game,can never put it down. I love it.","2,5,2017",King,5,185,662,0,0.3036,0.228,0,0.255
4833,Puzzle,Rated 2 stars out of five stars,danielle Roesly,Candy Crush Jelly Saga,Top Grossing Games,"Why can't you get the ""special pufflers"" to help out the unicorn? I've been trying for weeks and no special melting puffer of any kind!","2,10,2017",King,2,135,667,0,0.8622,0.065,0,0.347
4834,Puzzle,Rated 5 stars out of five stars,Dineo Motlhamme,Candy Crush Jelly Saga,Top Grossing Games,I've reached 700 and there's no more levels to continue to! This is urgent as I'm really enjoying the game. Load more than 20 levels this time please!,"2,6,2017",King,5,150,663,0,0.7634,0.063,0,0.28
4835,Action,Rated 5 stars out of five stars,Aaron Evans,DRAGON BALL Z DOKKAN BATTLE,Top Grossing Games,"I love the game!  I love the game! I play it whenever I get a chance to. But as of last night and today, when I go to the loading screen it goes completely dark and I can't play. I hope this only a temporary effect. Also is there anyway to make a custom Character like in the DragonBall XenoVerse games? Just curious :)","2,7,2017",BANDAI NAMCO Entertainment Inc.,5,319,664,16,0.9647,0.034,0,0.332
4836,Action,Rated 5 stars out of five stars,Paul Hodan,DRAGON BALL Z DOKKAN BATTLE,Top Grossing Games,This is an amazing game! Great fan service. Don't need to spend money but if you do it won't feel like cheating. Very happy and hope to see more good things from this developer!,"1,25,2017",BANDAI NAMCO Entertainment Inc.,5,177,651,0,0.9733,0.05,0,0.467
4837,Action,Rated 2 stars out of five stars,Marisela Landeros,DRAGON BALL Z DOKKAN BATTLE,Top Grossing Games,It was stuck at the loading screen after the first 5 days of playing. Lg Android. It loads midway (At title screen) and blacks put now. If possible I would like an update to fix this.,"2,4,2017",BANDAI NAMCO Entertainment Inc.,2,183,661,1,0.3182,0.054,0,0.115
4838,Strategy,Rated 5 stars out of five stars,Cody Kirrman,Vikings: War of Clans,Top Grossing Games,Ok so i have returned with a new review on a new server :) now i think SH are cool but ppl have made fake accounts to teleport and take up the room of our stronghold i think if youre inside someones SH and they successfully attack you it should teleport you out just like the area around the Place of Power please consider this because its wrong that we work hard and people come to stop our SH from helping us,"2,9,2017",Plarium  LLC,5,410,666,0,0.1154,0.167,0,0.201
4839,Strategy,Rated 3 stars out of five stars,Josh Crider,Vikings: War of Clans,Top Grossing Games,If you don't want to go broke don't play. Honestly I'm at level 21 palace and I realize that it wasn't skill but money that got me there. The packs start out at about $20 as a discount but eventually all prices for packs are $50 to $100. The problem with this game is that they make it extremely difficult to get to a competitive level without purchasing packs or using very large amounts of rare gold in game - which ultimately leads to in game purchases. At my level there are both time boosts and resources that are so high priced and so rare to acquire that I can't level anything enough to keep a self-sustaining city.  Oh and if you are attacked by a peer with a large army you can expect to have to go to in game purchases​ just to make up for your loss. All in all it's a big cash cow of a game.,"2,5,2017",Plarium  LLC,3,805,662,0,-0.9254,0.124,0,0.03
4840,Strategy,Rated 2 stars out of five stars,Nora Housey,Vikings: War of Clans,Top Grossing Games,It's a fun game but they have the WORST customer service I have ever dealt with. Enjoy the game but hope that you never have an issue (and there are many) that require you to work with Plarium.,"2,2,2017",Plarium  LLC,2,193,659,2,0.3717,0.138,0,0.21
4841,Strategy,Rated 4 stars out of five stars,Stoker-ed 666,Vikings: War of Clans,Top Grossing Games,"Great Game! Only a few suggestions for developers  1- make a material class greater than legendary or be able to trade or sell materials between your clan   2 - allow for more helps on building and knowledge upgrades I'm lvl21 and only get 25 possible helps   finally a question,  when do runes come into the game??","1,30,2017",Plarium  LLC,4,315,656,0,0.9317,0.0,0,0.245
4842,Strategy,Rated 1 stars out of five stars,Jake Lewis,Vikings: War of Clans,Top Grossing Games,"Overall a good game with alot of potential to rise above the masses of paytoplays. Recently though I've had issues, I started getting into the game, buying packages and participating in kvk and other tasks. Bought a few packages didn't receive one but got charged for it. No biggie, I hit up plarium and they tell me it's not there problem I should get a hold of my bank when  I have the receipt of purchase. But they can't find there receipt...so now I'm waiting 60-90 days for plarium and my bank to figure this out. Motel of the story, don't enjoy this game too much,  if a problem comes up your thrown on the backburner.","2,8,2017",Plarium  LLC,1,624,665,4,-0.1823,0.071,0,0.065
4843,Strategy,Rated 1 stars out of five stars,Tyler Landers,Vikings: War of Clans,Top Grossing Games,More work needs to be done on the stronghold the stronghold area should be like the forest for people that don't belong that way they are automatically relocated and enemy Clans are not billing your stronghold with an active towns making your stronghold useless your answer of upgrade or start over just isn't good enough,"1,30,2017",Plarium  LLC,1,321,656,0,-0.1295,0.132,0,0.17
4844,Card,Rated 1 stars out of five stars,anonymous,World Series of Poker – WSOP,Top Grossing Games,"Will let you hit phenomenal hands at low levels... Trying to lure. NEVER buy chips.. Will let you win and lose a few, then all of a sudden get beat with junk hands all day. Trying to lure to buy more chips. Money racketeering. Scroll down to see actual ratings. Ratings at top are bogus. 4.4 stars have never changed","1,7,2017",Playtika,1,316,633,0,0.2023,0.075,0,0.087
4845,Card,Rated 5 stars out of five stars,Zacc Hice,World Series of Poker – WSOP,Top Grossing Games,Best poker game game I've found so far.  Great way to meet new people and compete taking in as much data and utilizing info gathered to build your bank roll.  I can honestly say this is more than just a simple Texas holdem game.  Ive learned more than I could have ever imagined trying to come up with new ways to get involved and earn free chips and bonuses . Thanks to the developers for the insight and education.,"1,12,2017",Playtika,5,416,638,0,0.9697,0.0,0,0.237
4846,Card,Rated 3 stars out of five stars,Ken Johnson,World Series of Poker – WSOP,Top Grossing Games,"It would be better if it was really based on probability, because if your at a casino at a full table there's is a small possibility to get as many straights and flushes back to back as you do in this game. On top of that, almost every hand played has an ace so naturally whenever someone gets one they just go all in and win 50% of the time. This game is alright but it can be headache.","2,3,2017",Playtika,3,387,660,0,0.7769,0.0,0,0.133
4847,Card,Rated 4 stars out of five stars,robert barbery,World Series of Poker – WSOP,Top Grossing Games,"Just don't like how u can click on avatar and see people's raise percentage. Please give option to show my cards after hand, would like ppl to know I bluffed or had cards occasionally. Also nvr seen someone win a ring for a tournament on TV, u guys have it backwards, should get bracelets for tourney play and rings for cash games, also the poker pro chips should work in the tourneys too. Some feedback on this would be appreciated thx","1,3,2017",Playtika,4,436,629,0,0.9229,0.047,0,0.195
4848,Card,Rated 1 stars out of five stars,Spider Rick,World Series of Poker – WSOP,Top Grossing Games,Since 3 days been sending emails to support  regarding  my poker pro level and it keeps refleshijg and going back to where I was. It's suppose to go up. Or down if where  doing the event pass 4 level  but they ain't got that bonus so why is it that it keeps going low I play alot on there. But this is making me just wanna find another site now,"1,27,2017",Playtika,1,344,653,0,-0.3559,0.088,0,0.067
4849,Card,Rated 4 stars out of five stars,anonymous,World Series of Poker – WSOP,Top Grossing Games,"Very good poker game..gameplay is realistic and odds are correct..pace is very good , there are enough chips available for free so that u do not have to buy if u don t want to.. there are  no uneeded bells and whistles...it s now my favorite and i have tried them all..","12,7,2016",Playtika,4,269,602,0,0.8953,0.039,0,0.249
4850,Card,Rated 1 stars out of five stars,casey childers,World Series of Poker – WSOP,Top Grossing Games,"Idk how this keeps happening but, everytime I get a flush (like every 5 hands, seems legit) it loses to a 3 of a kind or a straight.. also I've had the game fold for me multiple times on a big hand. It's cool though, wsop will be there to rip you off when you want more money.","1,18,2017",Playtika,1,276,644,0,0.8793,0.068,0,0.216
4851,Puzzle,Rated 3 stars out of five stars,R Baki,Panda Pop,Top Grossing Games,"I'm having to fight to receive my rewards during challenges, frustrating that I have to keep doing this since I love this game.  Just give me my bonus when I complete the challenge","2,6,2017",SGN,3,180,663,0,0.7845,0.131,0,0.32
4852,Puzzle,Rated 5 stars out of five stars,Julie Salt,Panda Pop,Top Grossing Games,I absolutely love this game & can't recommend enough! Something new every time & it tests your skill. Some levels are hard but not impossible like other games. Very addictive 4 🌟🌟🌟🌟,"2,9,2017",SGN,5,193,666,0,-0.2419,0.176,0,0.085
4853,Puzzle,Rated 3 stars out of five stars,Eve,Panda Pop,Top Grossing Games,"I find that the game cheats sometimes.   My panda will have a red bubble in her bucket, then it changes.  Also, if I need just one colour, like blue, it will give me every colour but blue!","1,29,2017",SGN,3,188,655,0,-0.1134,0.061,0,0.049
4854,Puzzle,Rated 5 stars out of five stars,anonymous,Panda Pop,Top Grossing Games,"This is the best game ever, it's one of those game's that makes everyday challenges easier. Especially if there's so much to get done and one takes out time for themselves with a game that's fun... Thank you Pandapop family.","2,4,2017",SGN,5,224,661,0,0.8689,0.0,0,0.236
4855,Puzzle,Rated 5 stars out of five stars,Neil English,Panda Pop,Top Grossing Games,Annoying irritating game that doesn't give you the extra goes that you purchased. Uninstalling as I nearly threw my phone across the room yelling something that begins with C and sounds like Front...,"1,31,2017",SGN,5,199,657,0,-0.4939,0.157,0,0.069
4856,Casual,Rated 5 stars out of five stars,Arun Kumar,Hay Day,Top Grossing Games,"Lovely graphics, not any errors, easy control and this game really is so great. I don't have any games in my mobile after starting this, and I don't even think of starting another new game. Because this is so awesome. I think 5 stars is not enough for this. I would say 10 stars. This game is worth it. Thanks supercell. Before 4 years you gave me clash of clans, and I was not ready to play any other game, now I have hay day, and I am sure not going for any other game. Thank you supercell.","1,21,2017",Supercell,5,492,647,6,0.967,0.059,0,0.237
4857,Casual,Rated 5 stars out of five stars,Corinne Laghaney,Hay Day,Top Grossing Games,The game is great it's very entertaining and fun. I have read other reviews which are in general really good however whilst this is nothing to do with hayday I would like to point out that it is a game and has nothing to do with religion which has actually been brought up in one review yes I take the Christmas theme point but it would be impossible for hayday to incorporate every religion in the game. The game is surely meant to be fun not serious. Well done hayday developers on every aspect of the game it is FUN,"12,19,2016",Supercell,5,518,614,0,0.975,0.019,0,0.244
4858,Casual,Rated 5 stars out of five stars,Janine Cassim,Hay Day,Top Grossing Games,This is an AMAZING game.  But maybe you could make it a little more realistic cause there are so many animals to feed and only two feedmills. I thought u could use water for the animals so everytime they need feeding you put water bottles on patches on grass meaning u could make water as a product. Instead of making it. Greg could sell it or every time Greg or Mike or the ladies come and ask for stuff we could exchange for water instead of coins.,"12,20,2016",Supercell,5,450,615,0,0.6739,0.0,0,0.053
4859,Casual,Rated 4 stars out of five stars,Emma Reynolds,Hay Day,Top Grossing Games,"I hate how you have to have so many coins to get things such as repairing the boat, repairing the cave and the town platform. And they want 31,000 + its stupid how you have to buy everything especially when you are like me and love this game but hate how you have to buy so many expensive things. Even the juice press and other machines. Please lower prices. Its hard to get that many coins.","1,5,2017",Supercell,4,391,631,0,-0.6542,0.148,0,0.098
4860,Casual,Rated 3 stars out of five stars,Otaku Bread,Hay Day,Top Grossing Games,"Keeps crashing my Android tablet. When it works, it's highly addicting, but when it isn't working right, I can't even open the app before it crashes and takes my device with it. I have plenty of space on my tablet and I have Android 6.0 Marshmallow... Please fix this and I will keep playing and change my rating to 5 stars.","1,14,2017",Supercell,3,324,640,0,0.631,0.0,0,0.087
4861,Casual,Rated 3 stars out of five stars,Brooke Paraskevopoulos,Hay Day,Top Grossing Games,"Everything is amazing.... Except that the tickets never work, I watch the video but it just brings me right back to the home screen when it's done. So I watch the video and NEVER GET THE PRIZE!!! That and in random times it just exits the game and brings me to my home screen, deleting all of my progress from the last 5 -10 minutes.","12,30,2016",Supercell,3,333,625,0,0.9027,0.0,0,0.144
4862,Casual,Rated 4 stars out of five stars,Suzaidah Mohd Salleh,Hay Day,Top Grossing Games,Love this game but not sure how it seems that I have 2 farms n being locked out from google+. Tho i tried so hard to recover my farm it is nt possible. Pls do something. I'm at lvl 43 n nt willing to go dwn to lvl 18.,"12,31,2016",Supercell,4,217,626,0,-0.176,0.097,0,0.083
4863,Casual,Rated 3 stars out of five stars,Jessica DuPont,Hay Day,Top Grossing Games,Its overly annoying how u like a game...called free...then u have to dump 10000's of REAL DOLLARS for FAKE diamonds just to make a smidge of progress...makes me lose interest. I don't mind making in app purchases TRUST ME ON THAT but this is getting out of hand!,"1,4,2017",Supercell,3,262,630,0,0.6049,0.147,0,0.202
4864,Simulation,Rated 4 stars out of five stars,Colin Hardman,Design Home,Top Grossing Games,Great app! I tried it out of curiosity and now I'm hooked. Nice original concept and good execution with a well thought out interface which works well even on a phone. There is a problem however - quite a few times now I have been scrolling through the furniture items and suddenly the list freezes and it decides I bought the last thing my thumb touched. You can buy diamonds to buy more firmitire but they are way too expensive. Over $6 gets doesn't even get you enough to deck out a full room! And do people really use such ghastly wallpapers?,"2,10,2017",Crowdstar Inc,4,546,667,0,0.7804,0.029,0,0.118
4865,Simulation,Rated 3 stars out of five stars,Diane Echols,Design Home,Top Grossing Games,I had to lower my original rating....problems 1.) I cannot keep my inventory after i purchased it 2.) the rooms cost way more to furnish than I get paid and 3.) I didn't get the free diamonds I was promised after completing an action...all of this has disappointed me I will probably stop playing and uninstall,"2,10,2017",Crowdstar Inc,3,310,667,0,-0.5577,0.173,0,0.112
4866,Simulation,Rated 1 stars out of five stars,cinthya brilla,Design Home,Top Grossing Games,"This game keeps stealing my money when im purchasing an item it freezes and it charge me twice or three times the same item then i get 15 of them and all my money is all gone! I hate it! This is the second time this happens to me, i lost 5,000 on diamonds, i want my money back on my game or i will delete it.","2,10,2017",Crowdstar Inc,1,309,667,0,-0.8774,0.163,0,0.019
4867,Simulation,Rated 1 stars out of five stars,anonymous,Design Home,Top Grossing Games,Game looked very interesting but it kept glitching out and going back to home screen after a few seconds of me opening the app. Very disappointed.,"2,9,2017",Crowdstar Inc,1,146,666,0,-0.5563,0.155,0,0.067
4868,Simulation,Rated 5 stars out of five stars,Stephanie Cox,Design Home,Top Grossing Games,I have a lot of connection issues. My wifi does not support the app. I've completed challenges without receiving a reward after.   That being said I'm so addicted to the game. It's the first gaming app that I feel is truly marketed for my demographic. To complete all of the challenges is difficult to do on the free allowances you are given. You do feel the need to make in app purchases. That's good for the developer but bad on the consumers wallet.,"2,9,2017",Crowdstar Inc,5,452,666,0,-0.5828,0.114,0,0.094
4869,Simulation,Rated 2 stars out of five stars,andrea berus,Design Home,Top Grossing Games,"It was enjoying to play , but in one moment when I finally saved some money to buy furniture that I want , all money magically disappear, even daily reword that I got before I checked my balance , just to find that I have only 10$ !? So I uninstalled it...","2,9,2017",Crowdstar Inc,2,256,666,0,0.7177,0.047,0,0.188
4870,Casino,Rated 1 stars out of five stars,Erin Goodenough,Bingo Blitz: Bingo+Slots Games,Top Grossing Games,When you complete a collection instead of receiving what it says you only get a small percentage. I was supposed to get 400 and only got 80. Very hard to get help and customer service is a joke. Complete waste of time all around,"1,21,2017",Playtika Santa Monica,1,228,647,0,0.1045,0.099,0,0.108
4871,Casino,Rated 1 stars out of five stars,Tamika Hathaway,Bingo Blitz: Bingo+Slots Games,Top Grossing Games,I spent $40 on bingo points and never received my items. Contacted the seller and they never responded. If u refund my $ back ill remove the 1 star and grade u correctly.,"2,1,2017",Playtika Santa Monica,1,170,658,0,-0.4215,0.094,0,0.0
4872,Casino,Rated 1 stars out of five stars,Grace Lorenzi,Bingo Blitz: Bingo+Slots Games,Top Grossing Games,I'm deleting you for good cuz you all don't give anyone a chance I'm a little slow to get the numbers and you all speed up when im about to win that not fare or if we get to hit bingo at the same time the game ends we don't get the bingo so good bye for good,"1,27,2017",Playtika Santa Monica,1,258,653,0,0.8948,0.027,0,0.192
4873,Casino,Rated 5 stars out of five stars,Diana Ryan,Bingo Blitz: Bingo+Slots Games,Top Grossing Games,"""Blitz"" 👏👍 I love your game, but honestly I've been on this game for years, I go into a room and people are helping each other out, for puzzles etc. I hate the fact that when some people ask we can't get help.. Please throw out puzzles more frequently so we don't really have to ask we can get it on are own & For Chris sakes make the monkey or Beaver Drop the items we need once in a while that's dirty..","1,22,2017",Playtika Santa Monica,5,411,648,0,-0.1884,0.112,0,0.104
4874,Casino,Rated 3 stars out of five stars,Roshanak Kia,Bingo Blitz: Bingo+Slots Games,Top Grossing Games,"It is addictive, however it calls ""bad bingo"" on perfectly clean, good bingos. Cheated me out of many bingos. Fix your glitch. Untill then, Shame 🕭 shame🕭shaaaaaaame🕭🕭🕭","2,10,2017",Playtika Santa Monica,3,183,667,0,-0.0258,0.243,0,0.241
4875,Casino,Rated 3 stars out of five stars,lady k,Bingo Blitz: Bingo+Slots Games,Top Grossing Games,"Freezes too much before and during a round! Sometimes you will get your credits back. When you ask for it to be fixed they send an email asking what room, how many cards you played and if you've taken a screen shot. Waste of time!! Boo!","1,24,2017",Playtika Santa Monica,3,236,650,0,0.4885,0.078,0,0.121
4876,Casino,Rated 1 stars out of five stars,Raymond May,Bingo Blitz: Bingo+Slots Games,Top Grossing Games,"Used to like this game, but not anymore. Purchased a new tablet, and everything I worked so hard for is now completely gone. Have to start all over again. WHAT A RIPP-OFF!","2,2,2017",Playtika Santa Monica,1,171,659,0,-0.2123,0.083,0,0.056
4877,Casino,Rated 3 stars out of five stars,anonymous,Caesars Slot Machines & Games,Top Grossing Games,The game is alright just wish you didn't loss your money so fast.,"2,10,2017",Playtika,3,65,667,0,0.687,0.0,0,0.4
4878,Casino,Rated 5 stars out of five stars,Pat Hunter,Caesars Slot Machines & Games,Top Grossing Games,Great Game  LOVE it,"2,9,2017",Playtika,5,19,666,0,0.876,0.0,0,0.819
4879,Casino,Rated 5 stars out of five stars,THERESA DE KONING,Caesars Slot Machines & Games,Top Grossing Games,Great game love it,"2,10,2017",Playtika,5,18,667,0,0.8519,0.0,0,0.806
4880,Casino,Rated 3 stars out of five stars,Dwayne Philly,Caesars Slot Machines & Games,Top Grossing Games,We need bigger pay offs and facebook mobile coins,"2,9,2017",Playtika,3,49,666,0,-0.1027,0.149,0,0.0
4881,Casino,Rated 3 stars out of five stars,John Garcia,Caesars Slot Machines & Games,Top Grossing Games,Have to stop game during spin to win,"2,10,2017",Playtika,3,36,667,0,0.3818,0.183,0,0.317
4882,Casino,Rated 5 stars out of five stars,Kim Cordes,Caesars Slot Machines & Games,Top Grossing Games,Awesome 😎👍,"2,9,2017",Playtika,5,16,666,0,0.6249,0.0,0,0.804
4883,Casino,Rated 1 stars out of five stars,N MacKay,Caesars Slot Machines & Games,Top Grossing Games,They add a new game and now can't even open it! Awesome!! Two thumbs down!,"2,9,2017",Playtika,1,74,666,0,0.7405,0.0,0,0.288
