"company","review"
"HDR","It was a short stay when transferred to the main building and department but a lot was learned in the few months. i worked with a great group of people."
"HDR",",The break room is awesome. Starbucks coffee and snacks. The environment is very safe and reassuring. I feel at ease and learning new systems plus friendly faces every where I go."
"HDR",",I am proud to work for HDR. My management team is open and honest, pushes me to produce the highest quality work, and looks for every opportunity to provide professional development. They are engaged, but do not micromanage workstyles and methods. Similarly, my colleagues and I regularly collaborate to overcome project challenges. There is a feeling of solidarity about the work we do, and so we work together to make project plans a reality. I thoroughly enjoy working for HDR because the workplace culture focuses on advancing each other with an understanding that our best selves produce better products."
"HDR",",Great firm, a lot of fun to work with/for.  I had the opportunity to visit job sites, travel, etc.  I increased my professional skill-set with this company."
"HDR",",Management more interested in their own personal success rather than team success. Poor communication top down. Highly successful in creating two-week notices from employees looking for truely collaborative managers."
"HDR",",Very nice job it's not hard at all I like it full time job pay is okay and everyone who works there are very friendly people and easy to get to know"
"HDR",",I was part of another company, before HDR bought us out, and the staff quickly became redundant.  Most of the old company was ""laid-off"" even when there was plenty of work for us."
"HDR",",I enjoy my job because my manager and  co workers are very knowledgeable proactive, energetic and friendly. HDR is a major EPC company and it helped in improving my analytical and logical skills."
"HDR",",Great place to work - can be too high stress.  They treat their employees well.  Internal, professional, thorough communication may be an area of improvement.  It can also be a very demanding atmosphere/culture."
"HDR",",Management does not think before the act making unilateral decisions that cause mayhem for everyone else. They implemented an Oracle system but were completely unprepared to do so, this along with poor technology practices (they do not invest enough in current technology), with internet speed of 7Mbps it make every task take forever."
"HDR",",Typical engineering firm, do project tasks, go to meetings, communicate to project manager and other team members. Go to lunch repeat. Do site visits to inspect project progress and that it meets design specifications"
"HDR",",Best experience in Real Estate field, opportunity to learn and advance in a career to become a licensed RE Agent to work in parallel with the FDOT and Turnpike as a consultant."
"HDR",",HDR was a great place to work. My Boss at th time was a wonderful women and the HR department was the best. I loved the fact that the engineers treated me like I was family. The location was wonderful and I really enjoyed working with this company for almost 8 years."
"HDR",",HDR had one of the easiest environments to work in that I have ever experienced. The people are wonderful, the management let's you figure things out on your own but is always there to answer your questions, and they make an effort to allow you to work on tasks and get involved with the company when you express certain desires to do so."
"HDR",",Wonderful company in every aspect. Highly recommended."
"HDR",",Lots of large complex projects with many challenges daily.  learned many things about working in large national teams."
"HDR",",HDR is a great place to work at.  Lots of projects and oppurtunities.  Large room for growth and advancement to management."
"HDR",",This was a type of contract job.  I learned contract jobs have you feeling a bit used and unappreciated. My direct Supervisor is nice and my coworker is great."
"HDR",",Im needing to find a job as soon as possible. Hdr was not a great job for me due to the lack of help and communication from the supervisor there is no set job at HDR"
"HDR",",I love coming to work and do what I do everyday. Learning new things, Helping people with anything the need. There is good and bad days but always make the best out of it no matter what. There is always a solution to everything."
"HDR",",The job was very interesting and provided excellent mentoring for a young engineer right out of college.  Commercial buildings and industrial plant experience combined."
"HDR",",In the short time I have worked with HDR as I have been on contract with them I have come to respect their work and their management. Compensation is fair, and working expectations are reasonable. It is a large company and seems to have great opportunity to work worldwide."
"PAREXEL","PAREXEL was an average company that seems to stay true to their business model. Of lesser importance, the company needs to improve their lunch dinning hall."
"PAREXEL",",Long Work Hours "
"PAREXEL",",Some Coding"
"PAREXEL",",Understanding Management "
"PAREXEL",",Family Culture "
"PAREXEL",",Ability to keep up the pharmaceutical industry "
"PAREXEL",",Excellent."
"PAREXEL",",The job is great, the people are great, and the pay is great. Easy access of route 3. Flexible work schedule. PMs can work from home multiple times per week."
"PAREXEL",",Changing goalposts come review time, inconsistent and contradictory demands made on my time by the various managers. Very Hierarchical structure with little chance of promotion and very poor wages."
"PAREXEL",",Middle and upper management have absolutely no respect for non-management, and the culture is such that their subordinates are deliberately demoralised to ""keep them in line"" and is probably why now after years at the company I don't feel confident enough to leave and find another job."
"PAREXEL",",Workers are expected to put in long unpaid additional hours."
"PAREXEL",",The company cuts corners and employees are forced to cover-up for these when dealing with customers."
"PAREXEL",",The on-site food is good, and generally the other non-management employees are good humoured in a sort of ""all in the same boat - without a paddle"" kind of way."
"PAREXEL",",Management lies to get people to accept a position. Then HR defends them. Just an unethical company with people who have low to no morals. Additionally, they expect you to work, work, work and if you need to take some time for yourself for a doctor appointment or such they want you to make up the time when you are working well over 60+ hours a week. Horrible culture from the top down!"
"PAREXEL",",Fast passed, leading edge global company with a diverse talent pool."
"PAREXEL",",Benefits package from Human Resources is very inclusive and compensation is ahead of the curve."
"PAREXEL",",Wonderful people, great opportunities.  The San Diego office is one of the best offices to work in however, as a decentralized employee you also get lots of support. Great learning opportunity and the ability to grow in house."
"PAREXEL",",Upper management can use some work- work life balance is good most of the time but sometimes forced to work weekends you are unable to. Little-no room for advancement"
"PAREXEL",",I enjoyed the location and the people I worked with . Upper management had little to be desired. Too much office politics. "
"PAREXEL",",I will say i learned a lot working in this postion. "
"PAREXEL",",I liked my job very much and who I worked for."
"PAREXEL",",Very fast paced work environment. "
"PAREXEL",",Corporate does a very good job at maintaining values and communicating throughout the 18,000 international employees."
"PAREXEL",",Our partners keep our job interesting by bringing innovative medicines for us to study."
"PAREXEL",",Lower level management, however, does a poor job at maintianing order in the work place and tend to get in the way of productivity instead of catalyzing the study procedures."
"PAREXEL",",When you arrive in the morning, you check emails for any updates or any critical changes in the DB. You get to learn very quick how to be proactive for the good management of the DB"
"PAREXEL",",Good work place to begin once career, the management try their best to ensure that everyone imbibe the Parexel culture. working here really gave me the opportunity to learn a lot"
"PAREXEL",",Parexel is a CRO.  My job consisted of regulatory review, submitting protocols to IRB.  I reviewed invoices for payment.  I enjoyed working with sites and co-workers to help get a protocol started in a timely manner.  We worked at a fast pace and always willing to help each to make the project successful."
"PAREXEL",",The people at the company are great.  co-workers are very supportive. Management is bad. Productivity is measured by numbers which is fine except management keeps changing what is important and defining goals that are loaded with buzzwords but are fundamentally useless on a day to day basis.  Learning is OJT which is fine. there is always a budget crisis.  But the people are really great and the sense of humor at non management levels is enjoyable."
"PAREXEL",",Company is growing rapidly and hiring many new employees. Great co-workers! Work life balance is not a priority for management."
"PAREXEL",",PAREXEL is a good place to work however there is limited career growth opportunities.  Also there is a decline in senior management oversight, leadership & support within Quality but overall a good starting point for experience."
"PAREXEL",",The job is very demanding, although you do not need to have a specific professional formation. "
"PAREXEL",",It is a huge company so that you learn to work along with people from all over the world. "
"PAREXEL",",The environment is very nice, and mostly young people from 20-30 years old work there."
"PAREXEL",",Co-workers are very helpful.  The team mindset is relatively active in most projects.  Unfortunately, transitioning to a more challenging study is very difficult."
"PAREXEL",",professional  coworkers, standard process. and nice place to self development.  exposure to different theraputic areas."
"PAREXEL",",PAREXEL has a good work and fast paced environment. Learn many aspects of Early Phase Clinical Research. Diverse work group and opportunities to travel nationally and internationally."
"PAREXEL",",They do offer training in new departments. It is a very educational company for new young college students. The staff is very friendly."
"City and County of Denver","A typical day at the Denver Parks and Recreation is sweep the gym floor, check and monitor the weight room for safety, plan and organize seasonal leagues, and work with customer service with participants.  Teach ceramics class, weekly chess class, monitor and run basketball leagues.  Customer service for membership cards and always be aware of safety."
"City and County of Denver",",If you are friends with your supervisor then you can have a peaceful work environment. If you are not a Black person you will have a peaceful work environment. Not a great department to work for, Public Works Transportation and Mobility is not for you if you are Black. You will not get trained correctly, you will not get spoken to, you will not get treated equally. Very unorganized department. All the supervisors need to be trained on how to be a supervisor. If you are smarter than most people in the department they will make feel uncomfortable. They only Black in the department is the HR rep. Warning stay away this department will never be ran correctly as long as the same people are in this department. They lack customer service, they are rude to citizens that have to call in."
"City and County of Denver",",Work while getting cultured in fine arts is a benefit on multiple front."
"City and County of Denver",",Serving as an On-Call Usher for fine performing arts venues, at the Ellie Caulkins Opera House.  Responsible for delivering outstanding customer service, guidance, and security to patrons from a variety of cultures and backgrounds."
"City and County of Denver",",This is where I learned the most. I started off as a prep cook, and a Floater when my other duties were complete. After doing that for about 6 months I was relocated, and moved up to server. After about a year I quit serving and became Lead Clerk in the back of the Kitchen, where I was in charge of 4-5 other people to unload deliveries and restock ."
"City and County of Denver",",Disjointed, dysfunctional work environment.  Lots of altruistic ideas about how we can improve, but very few leaders who actually lead that culture.  Overworked unnecessarily.  Red tape all day."
"City and County of Denver",",I learned a lot have it be my first job and I became organized, learned how to work efficiently, and how to provide things I needed to do my job the right way."
"City and County of Denver",",While there is great job security and the compensation was fair, the government moves too slowly and employees are not motivated. An enjoyable position that gave me plenty of experience working with different personalities. Doesn't appear to be much development or advancement. Slow moving."
"City and County of Denver",",I work independently and I work with a great group of people.  The management team works well with my schedule, because I have a young daughter that is still in school."
"City and County of Denver",",Provided services to property owners, based on the assessment of their property and city sponsored programs.  Support to the Deputy Assessor."
"City and County of Denver",",as long as you're popular you do not need to know anything, as a matter of fact the less you know the better because they want to teach you how to be a plumber. the weeks leading up to and after holidays are nightmares, there is dog do on the bathroom floors from travelers companion dogs, and you spend your day unclogging toilets. about half the workers are trying to do a good job but its run by seniority, you can start a project and when someone who has been there a day longer than you comes along, you have to do it his way until someone else comes along that has more seniority then the last guy and then you have to change and do it allover, managers have abdicated all responsibility and your coworkers rate you for merit, not the supervisors and not the public, so if you like to play suck up than this is the place for you. the most enjoyable part was helping travelers and thinking you were making a positive impact on the public's travels."
"City and County of Denver",",Meeting with different communities."
"City and County of Denver",",Outreach and education."
"City and County of Denver",",People/Communities can work together. "
"City and County of Denver",",Management can be very challenging."
"City and County of Denver",",My coworkers are amazing."
"City and County of Denver",",Management understanding what the communities need to learn about government."
"City and County of Denver",",The most enjoyable part of my job, being able to carry out my God given mission and having the government pay me to do so."
"City and County of Denver",",great job many many calls from various citizens  it could be a very long day and on many days I took over 180 calls.  The people who were in the office were vary nice and there was a team atmosphere."
"City and County of Denver",",The City offers great stability and work life balance. The core job is relatively easy but the people are challenging at times."
"City and County of Denver",",Great place to work has decent benifits but pay may be lacking depending on field of work. Have many career paths that can be great for job transfers and or promotions"
"City and County of Denver",",Denver Department of Finance is a very progressive employer that offers flexible work schedules, as well as above average benefits and working conditions.  In my job I spent a significant amount of time in the offices of other companies and I have to say that I always felt very lucky to work for Denver when comparing office comfort.  The office areas are very modern and well kept, the management has always been very good about providing good quality office furniture, the security in the building includes staff and metal detectors.  While the pay at the City of Denver is only in the mid-range of the pay scale for professionals such as myself, the benefits are good, the working conditions are great, and they are located at the Webb Building in upper downtown Denver and has very nice views from the 10th floor of the mountain range, the Civic Center Park, and is one block from the pedestrian mall with all the amenities of a big downtown locale."
"City and County of Denver",",The current management team in my Department is highly skilled and professional and very responsive to input, and they care very much about employee development and happiness."
"City and County of Denver",",Working for a Govt Agency as a professional Tax Auditor can be very stressful as you are in a negative relationship with everyone you contact, and you are also answerable to the City to meet fairly rigorous efficiency and quantitative expectations.  The upside is that you meet many professionals outside your employer's office and make many important contacts during your work.  "
"City and County of Denver",",My 25.5 years to date at this employer have been very rewarding to me both developmentally"
"City and County of Denver",",  "
"City and County of Denver",", as a professional and in the quality of life afforded me in this wonderful City."
"City and County of Denver",",  "
"City and County of Denver",",I was an EO at the airport with 13 years driving experience, 2 years equipment, and was the least paid. A guy with zero experience got top scale as an EO. The management is terrible at communicating and they treat you like you're stupid for not knowing things"
"City and County of Denver",",I worked seasonal but my body could not so the work load, great manager, pay and people to work with. You get easy work and hard work. early morning shift."
"City and County of Denver",",A typical day at work means you don't know what's coming your way.  You deal with everyday people AND government officials, so you have to be prepared for anything.  They often set up the lobby area with tv news reporters interviewing government officials, and heads of departments, so you could be walking past them at any given time to walk to another department on that floor.  You may attend meetings with officials or employees of theirs.  The building has security, so be prepared to walk through metal detectors, just like the airports.  It's easy to network here.  It's a nice place to work.  They post job openings, so if you're looking for job advancement and you have the skills for a higher level job, it's not hard to apply.  If you network with the right people, ask for a personal reference from them, you could land a GREAT job. The best part is the benefits.  When you get a government job, you CAN'T get laid off.  Raises may be hard earned though.  The economy isn't that great.  There are 13? holidays on the calendar.  You get most of them off - paid."
"City and County of Denver",",Required long working hours, with lack of management recognition of what was actually required to do the job.  Issues with co-workers, such as hostility in the workplace, were not addressed proactively.  Also,  uneven workloads - those who are most productive carry too much of the workload.  Management support was not always there when it was needed.   Many dedicated co-workers and ability to work interdisciplinary projects a plus."
"City and County of Denver",",I had twenty four years with the City of Denver, and unfortunately I was dismissed without rational or viable justification. I am so appreciative that I was vested and had a stable job so it wasn't in vain, I was vested and currently drawing my pension. I won't complain or be negative just thankful for the time and experience I gained during my employment with the City of Denver."
"City and County of Denver",",Typical big-city work culture.  Many employees are committed to their job.  Others are allowed to slide.  Current HR policies make it difficult to cull the slackers."
"Chevron","the atmosphere is very relaxing, you are giving a task, and you do it. keep busy and the work day goes by in a jiffy. plethora of returning customers, who enjoy the conversations, and the punctuality of everyone that works there"
"Chevron",",Great place to work, with very knowledgeable, friendly people.  To bad they had to have layoffs and sell assets due to tough oil prices.  I suppose any layoffs are hard."
"Chevron",",Was a great company for the first 5 years. New CEO and Upper management are really good at playing politics to help their fellow friends. Layoffs were handled in the worst way."
"Chevron",",I was Chevron's former employee.  It is a good company. Good management and diversity culture.  It is enjoyable to work for Chevron."
"Chevron",",its a nice job if you find a right clean store , they just dont pay much and management not pro ,its a job that you can pass thro time ,you dont do much just jood customer service and good price protect"
"Chevron",",Great place to learn sale pitches and gain some costumer service skills!!! Had a great time working for this company and interacting with different customers!"
"Chevron",",Chevron is an EXCELLENT Company to work for.  They always follow work life balance."
"Chevron",",They believe in providing all the necessary tools to help an employee further their career."
"Chevron",",Security for employees after dark is a joke. Had multiple people come in at night harassing/threatening me, and when I informed my manager, he just shrugged it off and never addressed it."
"Chevron",",Management sucked! This company sucks! They don't care for there employees all they wants is money!!! They will fire you asap... the only good thing about working here was all the experience handling money and dealing with the worst kind of people"
"Chevron",",Typical day is busy, opportunity to learn multiple skills. Job requires constant Computer Based Training. Can be difficult to balance daily duties and training requirements. Overall a great company to work for, but oil and gas markets make long term employment unpredictable."
"Chevron",",Great team work. Everyone at Chevron is nice.  The entire team work together to help one another when things get mind bobbling."
"Chevron",",Chevron is an excellent place to work for, they know how to take care of their employees by maintaining and safe and efficient work environment.  Chevron also invest in their employees by fair promotions based on employee contributions."
"Chevron",",Worked all 7 days to maintain fuel and inventory as well as serve customers.  Monitored employees and checked reports daily to ensure quality work was done."
"Chevron",",good life and work balance"
"Chevron",",career ladder opportunities "
"Chevron",",learning opportunities"
"Chevron",",diverse culture"
"Chevron",",good workplace and people"
"Chevron",",I really enjoyed my job there. The manager was great to work with me on hours .If they hadnt sold out I would still be working there.Great place to work"
"Chevron",",I was the cashier, stocker I had stock the food drinks all the supplies and took on responsibility to be cashier as well. I'm very good at cashier and.stocker positions"
"Chevron",",Had job duties and tasks to complete during my shift hours,  I love the experience of working alone and the fact that I always had something to do. I always had a satisfaction when closing out because I knew that I had a good days work"
"Chevron",",Provided excellent customer service to patrons"
"Chevron",",Operated cash register and collected payments from customers"
"Chevron",",Received product from vendors and restocked store as needed"
"Chevron",",Provided food and beverage hospitality"
"Chevron",",Ensured accurate reporting on all maintenance & cash discrepancy logs"
"Chevron",",Easy to learn how to make transactions, cash handling, maintaining the store and learning more about why Chevron has the best gas in town."
"Chevron",",Management has always been open to helping employees advance and learn more about the industry. Good schedule and good benefits."
"Chevron",",Very good work, great people skills. Working different hours and getting to know a lot of people and getting better at working with customers on a daily basis was very helpful."
"Massachusetts Institute of Technology","Learned a lot. This was fun at work. Pay was not competitive. The job was hard with the long hours. Loved my staff, they sold well. Went the restaurant as outing once a week. Paid for lunches at all out events. Met lots of famous people when flown out the beach vacations with the CEO."
"Massachusetts Institute of Technology",",Depending on where you work at MIT depends upon your experience. Overall the community is made up of extremely kind and impressive people. However retention of current employees is not a priority combined with illegal human resources practices I would carefully ask questions of your supervisor and get everything in writing. The policies that are listed on the website are not necessarily institute wide. Also there is a huge difference in benefits for salary and non salary employees. I believe MIT was a great employer at one time, however I can say my experience and several other individuals was poor. The vacation and benefits are excellent. Work life balance is difficult. Culturally it is a very unique place to work which I loved. My biggest complaint is human resources and they have one of the largest departments and are easily the least helpful."
"Massachusetts Institute of Technology",",I enjoy my work at MIT for its work place culture. People respect each other and we all work our best to make everyday tasks go through smoothly. The hardest part of my job it to resolve conflicts between lab members; however, it does not happen often."
"Massachusetts Institute of Technology",",MIT is  great place to work with great benefits. It will be hard finding another company that matches the Institute in quality of personnel and benefits."
"Massachusetts Institute of Technology",",Excellent collaborations and research experience with state of the art resources. Excellent overall experience with scientists who thrive to be the best in their fields."
"Massachusetts Institute of Technology",",Invests in their employees and supports a good work/life balance. "
"Massachusetts Institute of Technology",",A familial culture. Human Resources is invested in keeping a quality workforce. They strive to make their employees feel appreciated."
"Massachusetts Institute of Technology",",Great work environment."
"Massachusetts Institute of Technology",",Enjoy colleagues."
"Massachusetts Institute of Technology",",Benefits"
"Massachusetts Institute of Technology",",401k "
"Massachusetts Institute of Technology",",Union"
"Massachusetts Institute of Technology",",Respectable pay"
"Massachusetts Institute of Technology",",Enjoy my employment with MIT. Environment in community is motivational an uplifting."
"Massachusetts Institute of Technology",",MIT loves challenges.  If it's financial, networking, or project management, work here is never stagnate, it's very exciting to be part of new research."
"Massachusetts Institute of Technology",",Programmed MIT-developed software."
"Massachusetts Institute of Technology",",Hardest part of the job is working with other departments (who rely on different technology)"
"Massachusetts Institute of Technology",",Best part of job is being in a academic environment"
"Massachusetts Institute of Technology",",MIT is a good place to work and it offers lots of opportunities for growth. They also offer a lot of educational training and have great employee benefits."
"Massachusetts Institute of Technology",",I enjoyed working at the College interacting with students and professors, but unfortunately the CEO were unfair and manipulating using deception to get a worker dismissed from their job."
"Massachusetts Institute of Technology",",Its MIT high stressed, demanding atmosphere.  Lots of room for movement through out institute is one plus though salary is commiserate with other higher ed institutions dont expect to break the bank"
"Massachusetts Institute of Technology",",This is a highly, productive, inspirational and demanding institution. There is a good work and collaborative atmosphere."
"Massachusetts Institute of Technology",",Learned a lot of new things. Co-workers were great and highly educated. Lots of exposure to scientific techniques, and analysis of data."
"Massachusetts Institute of Technology",",good place to work with advancements, depending on your position job may be boring. culture is strong and management is effective. Oh and if you are so inclined, take a class or two"
"Massachusetts Institute of Technology",",Dynamic an fun place to work. Learning from the best professionals , the competition is hard."
"Massachusetts Institute of Technology",",The people here are among the most talent scientist you can find in the world."
"Massachusetts Institute of Technology",",I have work at the Obgyn the manager and staff are bully and disrespectful to new hired staff. You also have to be there on favorite."
"Massachusetts Institute of Technology",",I had a good working experience at MIT. It was a fun place to work  i had a great time at MIT The work we did was cleaning mechanical rooms. I hope I can find a similar job."
"Massachusetts Institute of Technology",",MIT encourages a healthy work/life balance. Great location, great benefits, and great staff. They train you well on your job functions, and encourage you to seek further training on additional skills you may wish to acquire."
"Massachusetts Institute of Technology",",It was a great experience, I learned a lot about restaurant management. Waffle House is a strong company, the pay can be great. I would go back>"
"Massachusetts Institute of Technology",",The management and staff you work with are some of the best people you will ever work with, hands down.  This was the best job I have ever had"
"Allstate Insurance","Agency Owner is an awesome person and the staff us very friendly and they are very helpful. A lot of room for growth and a lot of potential to make a lot of money. Definitely a company worth working at."
"Allstate Insurance",",very document driven environment and management micro managing your work. old working style of employees who's been there for a life time."
"Allstate Insurance",",Good place to work if you enjoy helping/assisting others with issues, concerns, and situations. There were job benefit package. Job could be stressful at times and really didn't have a lot of opportunity for growth once you reach lead/manger status, other than getting insurance license and becoming an insurance agent of claim adjustor"
"Allstate Insurance",",A typical workday for me consists of making phone calls to potential clients and establishing relationships with centers of influence. With Allstate I am able to use ALL of my insurance licenses, to be of better service to my clients. Allstate stands by the philosophy that the customer should be in good hands and it definitely feels that way since working for the company."
"Allstate Insurance",",Not too stressful of a job except it's getting hard to make sales with new eligibility rules. Very flexible with my schedule and comfortable work culture"
"Allstate Insurance",",I really enjoy working at allstate. But, big changes in the auto claims process may eliminate the my field claims adjuster job. I am being proactive and searching for other potential options."
"Allstate Insurance",",A typical day of work was answering calls and selling insurance."
"Allstate Insurance",",It was a great job, but management was not the best, some managers are not looking to improve their employees..."
"Allstate Insurance",",The environment provides fun experience that condones togetherness to achieve a common goal. Management provides  an opportunity to learn and grow within the company."
"Allstate Insurance",",Fast paced and busy. A competitive work environment. Sometimes busy to the point that it is hard to get to take a break or a lunch. Other than that I enjoyed talking with people on the phone and helping them to select benefits for themselves and their family."
"Allstate Insurance",",At Allstate Insurance I sold Insurance to customers who were not insured with Allstate Insurance; who I offered a quote to.  I enjoyed the customers, and being able to save them money on  what they needed to insure."
"Allstate Insurance",",Good management, lots of nice co-workers, fairly easy work. Hardest part was trying to find someone to help another person in rural areas. I learned better phone etiquette and also to be more precise with information, more to the point. I enjoyed the easy going customer and turning a angry customers situation into a positive one by getting them the help they needed. Sometimes I had to clean up another reps mistakes or service providers, but as long as the customer received their service I did my job correctly."
"Allstate Insurance",",Not knowing that allstate is an individually owned company there were alot of questions that were not answered while I was there. Pay was great at first but was changed."
"Allstate Insurance",",Demanding job, however, lots of perks and opportunities for career advancement.  Good work/life balance, company holidays, PTO and other benefits to employees."
"Allstate Insurance",",Was told on the initial interview that there was plenty of room for growth after coming in at the entry level position. After several years of working in the same department and several interviews later no advancement had happened. Low pay/hard work and production goals to meet."
"Allstate Insurance",",Allstate product is competitive and offers some very enticing coverage options.  Make sure you work in an established office opposed to a new agency.  The only issue I have come across is lack of focus and direction with many new owners."
"Allstate Insurance",",Business model for financial services is a good one; however, management commitment to its implementation is sorely lacking.  As a result, opportunities for meaningful partnerships with more established agencies are slim."
"Allstate Insurance",",I learned a lot working for All State insurance company. The hours were long but I still liked the job. I think I could have stayed there but I was only temporary."
"Allstate Insurance",",Allstate is a great company to work for. They do care about their employees a lot and the environment is very supportive. I would recommend working here!"
"Allstate Insurance",",Great work atmosphere and culture. Everyday is structured with the same schedule but many fun activities and team bonding experience are incorporated as much as possible. Management is very understanding and resourceful with assisting in daily work."
"Allstate Insurance",",When I was there, I enjoyed the employee appreciation days where they held little activities and also the performance bonuses yearly. The benefits were good the flexibility with sick time and time off were okay as well, I did not though agree with their ever changing metrics, and updates to the employee money. Such as the sales or cross selling opportunities they were capped when before they were not and motivated the employees to definitely strive to become better then themselves."
"Allstate Insurance",",Hard company to work for. Management has NO clue on the work load, how to handle there employees and only cares about numbers. There is zero room for advancement.  The office is run by a bunch of young kids who have no knowledge of how to get things done! Over the years it has been like a revolving door.  If you can't keep up with the work load they fire you or employees just quit.   There are no teaching moments.I truly have nothing positive to say  and that is sad!!"
"CSX","Great pay but questionable practices.  Safety important but efficiency overshadows safety."
"CSX",",at csx you are required to be on call 27/7, work many different jobs, and dont know if you will be laid off from week to week,but pay is great and they offer the best insurance i have ever had."
"CSX",",There is continued change. Seniority fluctuates. Very difficult to have a structured family life. Great pay and benefits. A typical yard day is from 8 to 12 hrs long. Switching cars and building outbound trains."
"CSX",",A great place to work. Benefits are second to none. A company where you can stay 30 years and be proud to work for. Great place if you like to live in different locations."
"CSX",",This carrer allowed me to grow as a person and as a profectional it was gratifying knowing i help move the country and entrusted with such a large task"
"CSX",",Great job with great pay, but absolutely no security. Management could not care less about our job and the company constantly cut or relocated jobs for no reason. The company always preached safety but would expect you to break rules in order to get the job done faster."
"CSX",",Strong Union environment and many day to day obstacles. Great company to retire from for benefits and rail road retirement benefits."
"CSX",",●	Responsible for knowing and complying with yard and road characteristics of qualified territory including , local and line of road customers "
"CSX",",●	Safely performed engineering duties by operating OTE to inspect, repair or replace track when needed "
"CSX",",●	Played a role in rehabbing 4.6 miles of main line in June 1992 while mitigating customer impact.  "
"CSX",",●	Engaged customers on a daily basis by providing switching services as requested"
"CSX",",Great job, great co-workers but a big turn around in management. Hard to get used to a good boss before they transfer or leave the company."
"CSX",",Work day may consist of any where from 8 to 16 hour workdays. I learned a great deal of loading procedures and operating front loaders for containers. Management was ok but only worried about the job and not the employees. The hardest part of the job was the long hours that was demanding and the most enjoyable part was working with others to accomplish the goals for the day."
"CSX",",Switching out freight cars to build outgoing trains"
"CSX",",Learned the importance of safety and working as a team"
"CSX",",Hardest thing to deal with was the weather and being outside in all the elements."
"CSX",",Management is very strict on how the job has to be done."
"CSX",",Even though being outside in rain or shine I enjoyed doing it."
"CSX",",Great benefits, good retirement. Can be seriously dangerous if you arent alert and safety conscious. A lot of nepotism among higher management.  An insurance policy known as ""run-off "" insurance is a must. Everyone that works as union labor has been run-off at least once. Many rules are arbitrary and pointless. Many managers are nothing more than rule enforcing evaluators with no job experience. A lot of managers have a quota of discipline. In Jacksonville Division, a manager was required to have 60 test failures per month. Most resulting in days off without pay. The other engineers and conductors were great comrades and friends, trying to do the job safely and remain injury free. All while locked in an adversarial relation with managers who were expected and pressured to fire them. Money was good. Stress terrible."
"CSX",",Csx is a very rewarding company to work for as a carman. There is routine but something different every day. Hard work, but you are rewarded for it. Great benefits, medical, retirement, holidays etc."
"CSX",",This job is very rewarding. Each day you go in, you're assigned a route for the day, or days. Typically you stay in a hotel for the night of your trip, or at least in my experience as a conductor. They pay is very well for not having a college degree. Although you are not guaranteed holidays or weekends, that's told upon interview. You're on a 24/7 call schedule, with rotating guaranteed off days. I would say the hardest part of this job is that there is a possibility of missing important events with family and friends. The most enjoyable part this job is being able to travel, and support yourself and family very well financially. Overall, this is a great trade to get into."
"CSX",",CSX is not what it used to be. The environment is tense and employees are on edge. More than 4,500 people have been furloughed or laid off over the last 18 months or so. Work-life balance is non-existent and you are expected to be available 24/7. There is no security at the company and I would strongly urge anyone interested in this company to think twice before joining. The pay is good, but definitely not worth all the stress and headache. The company is very military-style culturally and new ideas and ways of thinking are not tolerated. The mission statement says the company is ""progressive"" but it is far from that. "
"CSX",",If you enjoy being micro-managed or don't have a family, friends or hobbies - then this is the company for you."
"CSX",",This is a great job for the individual who never wants a wife or a family. Once hired you will be expected to work on your rest the rest of your life, spending more time in motels than your own bed."
"CSX",",Delivery of freight based on customer satisfaction is usually fact based, however the hours are long and the schedule drastically changes without much of a warning. More time is spent at work than home by far."
"CSX",",Safety is the number one goal. To move products across the country take a lot of people that are dedicated to getting a job done in the safest manner."
"CSX",",Quality of life is Questionable. Hire you to fire you. Spend more time in a hotel than at home. Great benefits, though. Labor contracts are not worth the paper they are written on. Pay averages out to about $12 per hour."
"CSX",",Coming in the door it could be a lot to learn and very hard work. This job is for people who are ok with working outside. It didn't take long for me to work my way up to a jockey driver considering i have my CDL and knew a little about the container business. Management is very fair to those that come to work and not to play around. The hardest part of the job is being the ground man & coming in the door that will be your first position. The most enjoyable part about the job is working from the jockey truck. You still have to work hard & be productive but talking to co workers over the radio makes time go by or if you're the quiet type you can just stay to your self"
"CSX",",My job title at CSX Transportation was Clerk. ..I had my  own vehicle and I answered calls from the YardMasters to swap out crews or to go pick up crews off of train...that's what my job entailed 90% of the time and the other 10% was clerical work.  I maintained the Crew Room Train printers...delivering orders to crews and running Rosters to fill jobs for next shift. I  never knew if I was going to work 8 hrs or 16 hrs. ..If they told me to stay then I had to stay and that was one of the down sides to the job. My job terms were different than the Conductor's and Engineer's...they are under a totally different agreement and have to deal with so much more than the Clerk's. CSX bought out the clerk jobs so I was out of a job that I thought I would retire from...no one expected it or seen it coming and I feel like the company could have done things different! I'm a hard worker and a loyal employee...the experience just made me want to rise above and to be the best that I can be for the next career that I  choose to embark on!"
"Indeed","Indeed is a great place to start a career. Sales at this company is fun and teaches an individual team work. A typical day starts off with free breakfast and coffee and you're already motivated to start working. Throughout the day you make calls and send out e-mails. The greatest part is, when a sale is made the representative plays a song of their choice for 30 seconds."
"Indeed",",At Indeed you will be working hard and will be rewarded for your hard work. A typical day here in Client Support includes optimizing accounts, answering inbound client requests, and partnering with our Sales team to ensure smooth and consistent results for our clients. "
"Indeed",",Indeed is very much a tech company culture, it is relaxed and includes a ton of free snacks. "
